date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Conductance_cal,SalinityInSitu_1pCal
2021-03-26T15:39:00Z,48257.5,24.79,CT_328,48047.12873570194,1,48843.932309495765,31.885737231002924
2021-03-26T15:39:10Z,48297.3,24.79,CT_328,48086.75523362829,1,48883.558807422116,31.91471805236496
2021-03-26T15:39:20Z,48252.5,24.79,CT_328,48042.15053244486,1,48838.954106238685,31.882096706814803
2021-03-26T15:39:30Z,48222.6,24.81,CT_328,48034.3469565658,1,48831.15053035963,31.876390134885888
2021-03-26T15:39:40Z,48202.7,24.82,CT_328,48025.50466202997,1,48822.308235823795,31.869924159654577
2021-03-26T15:39:50Z,48202.7,24.84,CT_328,48047.4677232054,1,48844.27129699923,31.88598513241612
2021-03-26T15:40:00Z,48158,24.87,CT_328,48035.83326482269,1,48832.63683861652,31.87747702529109
2021-03-26T15:40:10Z,48227.6,24.87,CT_328,48105.25670423529,1,48902.060278029116,31.928250462767696
2021-03-26T15:40:20Z,48202.7,24.88,CT_328,48091.40593361896,1,48888.20950741279,31.918119601684435
2021-03-26T15:40:30Z,48128.2,24.89,CT_328,48028.04803400685,1,48824.85160780068,31.87178399364857
2021-03-26T15:40:40Z,48172.9,24.9,CT_328,48083.63629991575,1,48880.439873709576,31.912436876737694
2021-03-26T15:40:50Z,48143.1,24.9,CT_328,48053.89151889286,1,48850.695092686685,31.890682906669245
2021-03-26T15:41:00Z,48167.9,24.92,CT_328,48100.60887106856,1,48897.412444862384,31.92485084644631
2021-03-26T15:41:10Z,48153,24.92,CT_328,48085.72968654569,1,48882.533260339515,31.913967968604368
2021-03-26T15:41:20Z,48113.4,24.93,CT_328,48057.1557429911,1,48853.95931678492,31.893070100648686
2021-03-26T15:41:30Z,48153,24.93,CT_328,48096.70945084426,1,48893.51302463809,31.921998692530355
2021-03-26T15:41:40Z,48128.2,24.94,CT_328,48082.913556115105,1,48879.71712990893,31.911908268348586
2021-03-26T15:41:50Z,48113.4,24.95,CT_328,48079.1002258464,1,48875.903799640226,31.909119254504894
2021-03-26T15:42:00Z,48237.6,25.05,CT_328,48313.27772675187,1,49110.081300545695,32.080461864513836
2021-03-26T15:42:10Z,48292.4,25.14,CT_328,48467.42175631683,1,49264.225330110654,32.19332183180454
2021-03-26T15:42:20Z,48332.3,25.22,CT_328,48595.8370886653,1,49392.640662459125,32.28739008629253
2021-03-26T15:42:30Z,48387.3,25.31,CT_328,48750.74419162567,1,49547.5477654195,32.40092016329648
2021-03-26T15:42:40Z,48402.3,25.36,CT_328,48821.2465654734,1,49618.05013926722,32.452610932920194
2021-03-26T15:42:50Z,48472.4,25.38,CT_328,48914.14833563136,1,49710.95190942519,32.52074372190554
2021-03-26T15:43:00Z,48372.3,25.37,CT_328,48802.060989977705,1,49598.86456377153,32.43854324586213
2021-03-26T15:43:10Z,48417.3,25.37,CT_328,48847.46078995722,1,49644.26436375105,32.47183383857116
