date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Conductance_cal,SalinityInSitu_1pCal
2021-03-26T14:42:00Z,45096.6,24.99,CT_317,45105.59922567042,1,49755.65014361737,32.553532558771266
2021-03-26T14:42:10Z,45111.8,24.99,CT_317,45120.802258897544,1,49770.853176844495,32.56468605227355
2021-03-26T14:42:20Z,45177.8,24.98,CT_317,45176.50840773763,1,49826.55932568458,32.60555910762575
2021-03-26T14:42:30Z,45147.4,24.99,CT_317,45156.40936303475,1,49806.4602809817,32.59081100528271
2021-03-26T14:42:40Z,45142.3,24.99,CT_317,45151.308345307225,1,49801.35926325418,32.587068188032845
2021-03-26T14:42:50Z,45122,24.99,CT_317,45131.004294352584,1,49781.055212299536,32.57217096253492
2021-03-26T14:43:00Z,45208.3,25.02,CT_317,45248.26911473724,1,49898.32003268419,32.65822342428986
2021-03-26T14:43:10Z,45137.2,25.03,CT_317,45187.40777962963,1,49837.458697576585,32.61355718295788
2021-03-26T14:43:20Z,45172.7,25.04,CT_317,45233.25783673059,1,49883.30875467754,32.64720574711084
2021-03-26T14:43:30Z,45177.8,25.05,CT_317,45248.67734886584,1,49898.72826681279,32.65852305978997
2021-03-26T14:43:40Z,45193.1,25.07,CT_317,45284.6365140164,1,49934.68743196335,32.68491801149406
2021-03-26T14:43:50Z,45254.2,25.08,CT_317,45356.19321405367,1,50006.24413200062,32.73745223420192
2021-03-26T14:44:00Z,45218.5,25.09,CT_317,45330.7384897165,1,49980.789407663455,32.718762848917024
2021-03-26T14:44:10Z,45152.4,25.1,CT_317,45274.786003056484,1,49924.836921003436,32.67768715674347
2021-03-26T14:44:20Z,45152.4,25.12,CT_317,45295.41199032205,1,49945.462908269,32.6928281273539
2021-03-26T14:44:30Z,45218.5,25.13,CT_317,45372.05085406914,1,50022.10177201609,32.74909607304288
2021-03-26T14:44:40Z,45269.4,25.13,CT_317,45423.123697893505,1,50073.17461584046,32.786601827606006
2021-03-26T14:44:50Z,45218.5,25.14,CT_317,45382.381299914945,1,50032.4322178619,32.75668178510024
2021-03-26T14:45:00Z,45203.2,25.15,CT_317,45377.353741341576,1,50027.40465928853,32.75298998304417
2021-03-26T14:45:10Z,45182.9,25.15,CT_317,45356.97553181329,1,50007.02644976024,32.738026654138025
2021-03-26T14:45:20Z,45167.7,25.15,CT_317,45341.71697098422,1,49991.76788893117,32.726823275311375
2021-03-26T14:45:30Z,45198.2,25.15,CT_317,45372.33447791096,1,50022.38539585791,32.74930433621672
2021-03-26T14:45:40Z,45132.1,25.15,CT_317,45305.97981535825,1,49956.030733305204,32.700586095815666
2021-03-26T14:45:50Z,45198.2,25.16,CT_317,45382.66216849563,1,50032.713086442585,32.756888032466925
2021-03-26T14:46:00Z,45233.8,25.16,CT_317,45418.40745864433,1,50068.45837659128,32.78313814185274
2021-03-26T14:46:10Z,45198.2,25.18,CT_317,45403.320372646886,1,50053.37129059384,32.77205831024379
2021-03-26T14:46:20Z,45177.8,25.18,CT_317,45382.8277925087,1,50032.878710455654,32.75700965355687
2021-03-26T14:46:30Z,45177.8,25.18,CT_317,45382.8277925087,1,50032.878710455654,32.75700965355687
2021-03-26T14:46:40Z,45147.4,25.18,CT_317,45352.28982994983,1,50002.34074789678,32.73458618206349
2021-03-26T14:46:50Z,45244,25.19,CT_317,45459.669205536775,1,50109.72012348373,32.81344337908107
2021-03-26T14:47:00Z,45244,25.19,CT_317,45459.669205536775,1,50109.72012348373,32.81344337908107
2021-03-26T14:47:10Z,45091.6,25.19,CT_317,45306.54274485858,1,49956.593662805535,32.70099935713868
2021-03-26T14:47:20Z,45213.4,25.19,CT_317,45428.923341384856,1,50078.97425933181,32.790861261123574
2021-03-26T14:47:30Z,45213.4,25.19,CT_317,45428.923341384856,1,50078.97425933181,32.790861261123574
2021-03-26T14:47:40Z,45294.9,25.2,CT_317,45521.16539360534,1,50171.21631155229,32.8586180881907
2021-03-26T14:47:50Z,45142.3,25.2,CT_317,45367.80309809162,1,50017.854016038575,32.74597699741259
2021-03-26T14:48:00Z,45188,25.2,CT_317,45413.73138711506,1,50063.78230506201,32.77970401168375
2021-03-26T14:48:10Z,45188,25.2,CT_317,45413.73138711506,1,50063.78230506201,32.77970401168375
2021-03-26T14:48:20Z,45259.2,25.2,CT_317,45485.28705841635,1,50135.3379763633,32.83226092488126
2021-03-26T14:48:30Z,45193.1,25.2,CT_317,45418.85686357063,1,50068.907781517584,32.78346818998694
2021-03-26T14:48:40Z,45259.2,25.2,CT_317,45485.28705841635,1,50135.3379763633,32.83226092488126
2021-03-26T14:48:50Z,45203.2,25.2,CT_317,45429.007316943425,1,50079.05823489038,32.790922935939534
2021-03-26T14:49:00Z,45244,25.2,CT_317,45470.01112858798,1,50120.062046534935,32.821039818812054
2021-03-26T14:49:10Z,45157.5,25.2,CT_317,45383.07902791999,1,50033.12994586694,32.75719414097508
2021-03-26T14:49:20Z,45208.3,25.21,CT_317,45444.46749689799,1,50094.51841484494,32.802277779869854
2021-03-26T14:49:30Z,45259.2,25.2,CT_317,45485.28705841635,1,50135.3379763633,32.83226092488126
2021-03-26T14:49:40Z,45147.4,25.21,CT_317,45383.24935619017,1,50033.300274137124,32.75731921667816
2021-03-26T14:49:50Z,45233.8,25.2,CT_317,45459.76017567685,1,50109.8110936238,32.81351019808038
2021-03-26T14:50:00Z,45152.4,25.21,CT_317,45388.27547611692,1,50038.32639406387,32.761010037518176
2021-03-26T14:50:10Z,45162.6,25.21,CT_317,45398.52876076749,1,50048.57967871444,32.76853951084619
2021-03-26T14:50:20Z,45203.2,25.21,CT_317,45439.3408545727,1,50089.39177251965,32.798512412135075
2021-03-26T14:50:30Z,45188,25.21,CT_317,45424.06144999538,1,50074.11236794233,32.78729053531467
2021-03-26T14:50:40Z,45218.5,25.21,CT_317,45454.72078154855,1,50104.771699495504,32.809808715439814
2021-03-26T14:50:50Z,45188,25.21,CT_317,45424.06144999538,1,50074.11236794233,32.78729053531467
2021-03-26T14:51:00Z,45213.4,25.21,CT_317,45449.59413922327,1,50099.64505717022,32.806043214304985
2021-03-26T14:51:10Z,45233.8,25.21,CT_317,45470.10070852441,1,50120.151626471365,32.82110561903577
2021-03-26T14:51:20Z,45147.4,25.21,CT_317,45383.24935619017,1,50033.300274137124,32.75731921667816
2021-03-26T14:51:30Z,45162.6,25.22,CT_317,45408.85395688919,1,50058.90487483614,32.77612206181786
2021-03-26T14:51:40Z,45162.6,25.21,CT_317,45398.52876076749,1,50048.57967871444,32.76853951084619
2021-03-26T14:51:50Z,45182.9,25.22,CT_317,45429.26464483286,1,50079.31556277981,32.79111192735387
2021-03-26T14:52:00Z,45228.7,25.22,CT_317,45475.31437428212,1,50125.36529222907,32.82493531047858
2021-03-26T14:52:10Z,45249.1,25.22,CT_317,45495.8256074866,1,50145.87652543355,32.84000247980969
2021-03-26T14:52:20Z,45228.7,25.22,CT_317,45475.31437428212,1,50125.36529222907,32.82493531047858
2021-03-26T14:52:30Z,45111.8,25.22,CT_317,45357.77696439961,1,50007.82788234656,32.73861511082279
2021-03-26T14:52:40Z,45228.7,25.22,CT_317,45475.31437428212,1,50125.36529222907,32.82493531047858
2021-03-26T14:52:50Z,45198.2,25.22,CT_317,45444.64806973621,1,50094.698987683165,32.80241040651512
2021-03-26T14:53:00Z,45177.8,25.22,CT_317,45424.13683653174,1,50074.18775447869,32.7873459010979
2021-03-26T14:53:10Z,45106.8,25.22,CT_317,45352.749701359295,1,50002.80061930625,32.734923839736034
2021-03-26T14:53:20Z,45157.5,25.22,CT_317,45403.726148588066,1,50053.77706653502,32.77235630119075
2021-03-26T14:53:30Z,45142.3,25.22,CT_317,45388.44326894551,1,50038.494186892465,32.76113325360462
2021-03-26T14:53:40Z,45228.7,25.22,CT_317,45475.31437428212,1,50125.36529222907,32.82493531047858
2021-03-26T14:53:50Z,45157.5,25.22,CT_317,45403.726148588066,1,50053.77706653502,32.77235630119075
2021-03-26T14:54:00Z,45208.3,25.24,CT_317,45475.47725103033,1,50125.52816897728,32.82505495249458
2021-03-26T14:54:10Z,45122,25.24,CT_317,45388.66722528806,1,50038.71814323501,32.76129771261624
2021-03-26T14:54:20Z,45122,25.22,CT_317,45368.03258100184,1,50018.08349894879,32.74614550275648
2021-03-26T14:54:30Z,45208.3,25.24,CT_317,45475.47725103033,1,50125.52816897728,32.82505495249458
2021-03-26T14:54:40Z,45172.7,25.24,CT_317,45439.66685802424,1,50089.71777597119,32.79875185007885
2021-03-26T14:54:50Z,45172.7,25.24,CT_317,45439.66685802424,1,50089.71777597119,32.79875185007885
2021-03-26T14:55:00Z,45101.7,25.24,CT_317,45368.247253995265,1,50018.29817194222,32.74630313355487
2021-03-26T14:55:10Z,45208.3,25.24,CT_317,45475.47725103033,1,50125.52816897728,32.82505495249458
2021-03-26T14:55:20Z,45203.2,25.24,CT_317,45470.347110459224,1,50120.398028406176,32.821286611705474
2021-03-26T14:55:30Z,45188,25.24,CT_317,45455.057279737535,1,50105.10819768449,32.81005587453357
2021-03-26T14:55:40Z,45157.5,25.24,CT_317,45424.37702730255,1,50074.4279452495,32.78752230338467
2021-03-26T14:55:50Z,45182.9,25.24,CT_317,45449.92713916644,1,50099.97805711339,32.80628779959107
2021-03-26T14:56:00Z,45172.7,25.24,CT_317,45439.66685802424,1,50089.71777597119,32.79875185007885
2021-03-26T14:56:10Z,45116.9,25.24,CT_317,45383.53708471697,1,50033.58800266392,32.757530502075696
2021-03-26T14:56:20Z,45101.7,25.24,CT_317,45368.247253995265,1,50018.29817194222,32.74630313355487
2021-03-26T14:56:30Z,45167.7,25.24,CT_317,45434.63730844474,1,50084.68822639169,32.795057854762
2021-03-26T14:56:40Z,45172.7,25.24,CT_317,45439.66685802424,1,50089.71777597119,32.79875185007885
2021-03-26T14:56:50Z,45116.9,25.24,CT_317,45383.53708471697,1,50033.58800266392,32.757530502075696
2021-03-26T14:57:00Z,45167.7,25.24,CT_317,45434.63730844474,1,50084.68822639169,32.795057854762
2021-03-26T14:57:10Z,45081.4,25.24,CT_317,45347.82728270248,1,49997.87820064943,32.731309612862745
2021-03-26T14:57:20Z,45182.9,25.24,CT_317,45449.92713916644,1,50099.97805711339,32.80628779959107
2021-03-26T14:57:30Z,45172.7,25.24,CT_317,45439.66685802424,1,50089.71777597119,32.79875185007885
2021-03-26T14:57:40Z,45167.7,25.24,CT_317,45434.63730844474,1,50084.68822639169,32.795057854762
2021-03-26T14:57:50Z,45132.1,25.24,CT_317,45398.82691543866,1,50048.87783338561,32.768758463957816
2021-03-26T14:58:00Z,45061.2,25.24,CT_317,45327.507902401274,1,49977.558820348226,32.71639100248231
2021-03-26T14:58:10Z,45096.6,25.24,CT_317,45363.117113424174,1,50013.168031371126,32.742536188906044
2021-03-26T14:58:20Z,45167.7,25.24,CT_317,45434.63730844474,1,50084.68822639169,32.795057854762
2021-03-26T14:58:30Z,45132.1,25.24,CT_317,45398.82691543866,1,50048.87783338561,32.768758463957816
2021-03-26T14:58:40Z,45182.9,25.24,CT_317,45449.92713916644,1,50099.97805711339,32.80628779959107
2021-03-26T14:58:50Z,45116.9,25.24,CT_317,45383.53708471697,1,50033.58800266392,32.757530502075696
2021-03-26T14:59:00Z,45147.4,25.24,CT_317,45414.21733715195,1,50064.268255098905,32.78006089322191
2021-03-26T14:59:10Z,45147.4,25.25,CT_317,45424.541875776784,1,50074.592793723736,32.78764337243356
2021-03-26T14:59:20Z,45182.9,25.24,CT_317,45449.92713916644,1,50099.97805711339,32.80628779959107
2021-03-26T14:59:30Z,45162.6,25.24,CT_317,45429.50716787364,1,50079.558085820594,32.79129004567665
2021-03-26T14:59:40Z,45116.9,25.24,CT_317,45383.53708471697,1,50033.58800266392,32.757530502075696
2021-03-26T14:59:50Z,45132.1,25.24,CT_317,45398.82691543866,1,50048.87783338561,32.768758463957816
2021-03-26T15:00:00Z,45162.6,25.24,CT_317,45429.50716787364,1,50079.558085820594,32.79129004567665
2021-03-26T15:00:10Z,45162.6,25.24,CT_317,45429.50716787364,1,50079.558085820594,32.79129004567665
2021-03-26T15:00:20Z,45132.1,25.24,CT_317,45398.82691543866,1,50048.87783338561,32.768758463957816
2021-03-26T15:00:30Z,45162.6,25.24,CT_317,45429.50716787364,1,50079.558085820594,32.79129004567665
2021-03-26T15:00:40Z,45091.6,25.24,CT_317,45358.08756384467,1,50008.13848179162,32.73884317076711
2021-03-26T15:00:50Z,45142.3,25.24,CT_317,45409.087196580855,1,50059.13811452781,32.77629335000429
2021-03-26T15:01:00Z,45132.1,25.24,CT_317,45398.82691543866,1,50048.87783338561,32.768758463957816
2021-03-26T15:01:10Z,45142.3,25.24,CT_317,45409.087196580855,1,50059.13811452781,32.77629335000429
2021-03-26T15:01:20Z,45111.8,25.24,CT_317,45378.40694414588,1,50028.45786209283,32.75376335833453
2021-03-26T15:01:30Z,45061.2,25.24,CT_317,45327.507902401274,1,49977.558820348226,32.71639100248231
2021-03-26T15:01:40Z,45025.8,25.24,CT_317,45291.89869137838,1,49941.94960932533,32.69024903480415
2021-03-26T15:01:50Z,45142.3,25.24,CT_317,45409.087196580855,1,50059.13811452781,32.77629335000429
2021-03-26T15:02:00Z,45106.8,25.24,CT_317,45373.37739456637,1,50023.42831251332,32.750070145005104
2021-03-26T15:02:10Z,45208.3,25.24,CT_317,45475.47725103033,1,50125.52816897728,32.82505495249458
2021-03-26T15:02:20Z,45020.8,25.22,CT_317,45266.280777065906,1,49916.33169501286,32.67144401849946
2021-03-26T15:02:30Z,45142.3,25.24,CT_317,45409.087196580855,1,50059.13811452781,32.77629335000429
2021-03-26T15:02:40Z,45127.1,25.22,CT_317,45373.16038930296,1,50023.21130724991,32.749910798834705
2021-03-26T15:02:50Z,45127.1,25.22,CT_317,45373.16038930296,1,50023.21130724991,32.749910798834705
2021-03-26T15:03:00Z,45142.3,25.24,CT_317,45409.087196580855,1,50059.13811452781,32.77629335000429
2021-03-26T15:03:10Z,45086.5,25.22,CT_317,45332.33901341562,1,49982.38993136257,32.71993793807681
2021-03-26T15:03:20Z,45041,25.22,CT_317,45286.59091974877,1,49936.64183769572,32.68635268960431
2021-03-26T15:03:30Z,45172.7,25.22,CT_317,45419.00902823061,1,50069.059946177564,32.78357994157528
2021-03-26T15:03:40Z,45076.4,25.22,CT_317,45322.18394207419,1,49972.23486002114,32.71248229228676
2021-03-26T15:03:50Z,45086.5,25.22,CT_317,45332.33901341562,1,49982.38993136257,32.71993793807681
2021-03-26T15:04:00Z,45127.1,25.22,CT_317,45373.16038930296,1,50023.21130724991,32.749910798834705
2021-03-26T15:04:10Z,45071.3,25.22,CT_317,45317.05613377307,1,49967.10705172002,32.70871765971955
2021-03-26T15:04:20Z,45086.5,25.22,CT_317,45332.33901341562,1,49982.38993136257,32.71993793807681
2021-03-26T15:04:30Z,45071.3,25.21,CT_317,45306.751810905036,1,49956.80272885199,32.70115283821619
2021-03-26T15:04:40Z,45020.8,25.21,CT_317,45255.987999644865,1,49906.03891759182,32.663888999557564
2021-03-26T15:04:50Z,45086.5,25.21,CT_317,45322.031215482355,1,49972.08213342931,32.71237016554312
2021-03-26T15:05:00Z,45035.9,25.21,CT_317,45271.16688182365,1,49921.2177997706,32.67503057064978
2021-03-26T15:05:10Z,45086.5,25.21,CT_317,45322.031215482355,1,49972.08213342931,32.71237016554312
2021-03-26T15:05:20Z,45020.8,25.21,CT_317,45255.987999644865,1,49906.03891759182,32.663888999557564
2021-03-26T15:05:30Z,45122,25.2,CT_317,45347.40169180769,1,49997.45260975464,32.73099713074022
2021-03-26T15:05:40Z,45071.3,25.2,CT_317,45296.44842586703,1,49946.49934381398,32.69358897471233
2021-03-26T15:05:50Z,45020.8,25.2,CT_317,45245.69615900305,1,49895.74707695,32.65633493714671
2021-03-26T15:06:00Z,45056.1,25.2,CT_317,45281.17249603866,1,49931.22341398561,32.68237519035854
2021-03-26T15:06:10Z,45020.8,25.2,CT_317,45245.69615900305,1,49895.74707695,32.65633493714671
2021-03-26T15:06:20Z,45086.5,25.2,CT_317,45311.72435569539,1,49961.77527364234,32.70480335145116
2021-03-26T15:06:30Z,45071.3,25.2,CT_317,45296.44842586703,1,49946.49934381398,32.69358897471233
2021-03-26T15:06:40Z,45051.1,25.2,CT_317,45276.147519121434,1,49926.198437068386,32.67868657499004
2021-03-26T15:06:50Z,45071.3,25.19,CT_317,45286.14597877088,1,49936.19689671783,32.68602606922203
2021-03-26T15:07:00Z,45000.6,25.2,CT_317,45225.395252257455,1,49875.44617020441,32.64143515314002
2021-03-26T15:07:10Z,45020.8,25.19,CT_317,45235.40525525219,1,49885.45617319914,32.648781831281056
2021-03-26T15:07:20Z,45101.7,25.19,CT_317,45316.69088956232,1,49966.74180750927,32.7084495145175
2021-03-26T15:07:30Z,45051.1,25.2,CT_317,45276.147519121434,1,49926.198437068386,32.67868657499004
2021-03-26T15:07:40Z,45051.1,25.19,CT_317,45265.8496893634,1,49915.90060731035,32.67112758969033
2021-03-26T15:07:50Z,45051.1,25.19,CT_317,45265.8496893634,1,49915.90060731035,32.67112758969033
2021-03-26T15:08:00Z,45020.8,25.19,CT_317,45235.40525525219,1,49885.45617319914,32.648781831281056
2021-03-26T15:08:10Z,45000.6,25.19,CT_317,45215.10896584471,1,49865.15988379166,32.633885966329245
2021-03-26T15:08:20Z,44980.4,25.19,CT_317,45194.812676437235,1,49844.86359438419,32.61899114728423
2021-03-26T15:08:30Z,45020.8,25.19,CT_317,45235.40525525219,1,49885.45617319914,32.648781831281056
2021-03-26T15:08:40Z,45071.3,25.18,CT_317,45275.844469728436,1,49925.89538767539,32.67846412175931
2021-03-26T15:08:50Z,45000.6,25.19,CT_317,45215.10896584471,1,49865.15988379166,32.633885966329245
2021-03-26T15:09:00Z,45035.9,25.19,CT_317,45250.57723396768,1,49900.62815191463,32.65991754215986
2021-03-26T15:09:10Z,45066.3,25.18,CT_317,45270.8217785181,1,49920.87269646505,32.674777252150975
2021-03-26T15:09:20Z,44980.4,25.18,CT_317,45184.53194352444,1,49834.58286147139,32.61144683445953
2021-03-26T15:09:30Z,45051.1,25.18,CT_317,45255.552797238655,1,49905.60371518561,32.66356956183075
2021-03-26T15:09:40Z,45000.6,25.18,CT_317,45204.82361601421,1,49854.87453396116,32.62633773549072
2021-03-26T15:09:50Z,45035.9,25.18,CT_317,45240.28381595922,1,49890.33473390617,32.65236246340518
2021-03-26T15:10:00Z,45066.3,25.18,CT_317,45270.8217785181,1,49920.87269646505,32.674777252150975
2021-03-26T15:10:10Z,45051.1,25.18,CT_317,45255.552797238655,1,49905.60371518561,32.66356956183075
2021-03-26T15:10:20Z,44970.3,25.18,CT_317,45174.38610727955,1,49824.4370252265,32.60400177600215
2021-03-26T15:10:30Z,44970.3,25.18,CT_317,45174.38610727955,1,49824.4370252265,32.60400177600215
2021-03-26T15:10:40Z,45000.6,25.18,CT_317,45204.82361601421,1,49854.87453396116,32.62633773549072
2021-03-26T15:10:50Z,44995.5,25.18,CT_317,45199.70047097967,1,49849.75138892662,32.622578052910384
2021-03-26T15:11:00Z,44965.2,25.16,CT_317,45148.711252634836,1,49798.76217058179,32.58516262441992
2021-03-26T15:11:10Z,45015.7,25.16,CT_317,45199.41735242441,1,49849.46827037136,32.6223702848425
2021-03-26T15:11:20Z,45020.8,25.16,CT_317,45204.53816646257,1,49854.58908440952,32.62612825309641
2021-03-26T15:11:30Z,44980.4,25.16,CT_317,45163.97328663091,1,49814.024204577865,32.5963610750232
2021-03-26T15:11:40Z,45015.7,25.16,CT_317,45199.41735242441,1,49849.46827037136,32.6223702848425
2021-03-26T15:11:50Z,44965.2,25.16,CT_317,45148.711252634836,1,49798.76217058179,32.58516262441992
2021-03-26T15:12:00Z,44980.4,25.16,CT_317,45163.97328663091,1,49814.024204577865,32.5963610750232
2021-03-26T17:00:00Z,41251.7,21.75,CT_317,38256.28475729003,1,42906.33567523698,27.588693584910832
2021-03-26T17:00:10Z,41225.6,21.75,CT_317,38232.0799601019,1,42882.130878048854,27.57136250491561
2021-03-26T17:00:20Z,41247.4,21.75,CT_317,38252.296993768614,1,42902.347911715566,27.585838168143503
2021-03-26T17:00:30Z,41221.3,21.75,CT_317,38228.092196580496,1,42878.14311452745,27.568507338947313
2021-03-26T17:00:40Z,41199.5,21.75,CT_317,38207.875162913784,1,42857.926080860736,27.55403294728574
2021-03-26T17:00:50Z,41247.4,21.76,CT_317,38261.423970649084,1,42911.474888596036,27.592373552117333
2021-03-26T17:01:00Z,41182.2,21.76,CT_317,38200.94391995773,1,42850.994837904684,27.549070766195385
2021-03-26T17:01:10Z,41221.3,21.76,CT_317,38237.21339820976,1,42887.26431615671,27.57503801383144
2021-03-26T17:01:20Z,41195.2,21.75,CT_317,38203.88739939237,1,42853.93831733932,27.551178032145494
2021-03-26T17:01:30Z,41143.1,21.76,CT_317,38164.67444170571,1,42814.725359652664,27.523106937278587
2021-03-26T17:01:40Z,41143.1,21.75,CT_317,38155.57054370267,1,42805.62146164962,27.516590367669547
2021-03-26T17:01:50Z,41156.1,21.75,CT_317,38167.62657295346,1,42817.67749090041,27.525220118893433
2021-03-26T17:02:00Z,41117.1,21.75,CT_317,38131.45848520109,1,42781.50940314804,27.499331998701777
2021-03-26T17:02:10Z,41169.1,21.76,CT_317,38188.7922533311,1,42838.84317127805,27.5403715065997
2021-03-26T17:02:20Z,41169.1,21.75,CT_317,38179.682602204244,1,42829.733520151196,27.53385024791474
2021-03-26T17:02:30Z,41130.1,21.76,CT_317,38152.61553589302,1,42802.66645383997,27.51447521958168
