"Plot Title: CT_328"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739328, SEN S/N: 20739328)","Temp, °C (LGR S/N: 20739328, SEN S/N: 20739328)"
1,03/26/21 03:37:10 PM,0.0,23.80
2,03/26/21 03:37:20 PM,49239.6,24.55
3,03/26/21 03:37:30 PM,48927.4,24.60
4,03/26/21 03:37:40 PM,48663.7,24.57
5,03/26/21 03:37:50 PM,48552.8,24.59
6,03/26/21 03:38:00 PM,48537.7,24.67
7,03/26/21 03:38:10 PM,48442.3,24.70
8,03/26/21 03:38:20 PM,48417.3,24.67
9,03/26/21 03:38:30 PM,48327.3,24.65
10,03/26/21 03:38:40 PM,48222.6,24.66
11,03/26/21 03:38:50 PM,48372.3,24.78
12,03/26/21 03:39:00 PM,48257.5,24.79
13,03/26/21 03:39:10 PM,48297.3,24.79
14,03/26/21 03:39:20 PM,48252.5,24.79
15,03/26/21 03:39:30 PM,48222.6,24.81
16,03/26/21 03:39:40 PM,48202.7,24.82
17,03/26/21 03:39:50 PM,48202.7,24.84
18,03/26/21 03:40:00 PM,48158.0,24.87
19,03/26/21 03:40:10 PM,48227.6,24.87
20,03/26/21 03:40:20 PM,48202.7,24.88
21,03/26/21 03:40:30 PM,48128.2,24.89
22,03/26/21 03:40:40 PM,48172.9,24.90
23,03/26/21 03:40:50 PM,48143.1,24.90
24,03/26/21 03:41:00 PM,48167.9,24.92
25,03/26/21 03:41:10 PM,48153.0,24.92
26,03/26/21 03:41:20 PM,48113.4,24.93
27,03/26/21 03:41:30 PM,48153.0,24.93
28,03/26/21 03:41:40 PM,48128.2,24.94
29,03/26/21 03:41:50 PM,48113.4,24.95
30,03/26/21 03:42:00 PM,48237.6,25.05
31,03/26/21 03:42:10 PM,48292.4,25.14
32,03/26/21 03:42:20 PM,48332.3,25.22
33,03/26/21 03:42:30 PM,48387.3,25.31
34,03/26/21 03:42:40 PM,48402.3,25.36
35,03/26/21 03:42:50 PM,48472.4,25.38
36,03/26/21 03:43:00 PM,48372.3,25.37
37,03/26/21 03:43:10 PM,48417.3,25.37
38,03/26/21 03:43:20 PM,48387.3,25.38
39,03/26/21 03:43:30 PM,48427.3,25.41
40,03/26/21 03:43:40 PM,48442.3,25.46
41,03/26/21 03:43:50 PM,48442.3,25.49
42,03/26/21 03:44:00 PM,48527.7,25.54
43,03/26/21 03:44:10 PM,48527.7,25.59
44,03/26/21 03:44:20 PM,48583.0,25.63
45,03/26/21 03:44:30 PM,48583.0,25.67
46,03/26/21 03:44:40 PM,48623.3,25.73
47,03/26/21 03:44:50 PM,48623.3,25.76
48,03/26/21 03:45:00 PM,48694.0,25.81
49,03/26/21 03:45:10 PM,48749.6,25.86
50,03/26/21 03:45:20 PM,48719.3,25.91
51,03/26/21 03:45:30 PM,48973.2,26.08
52,03/26/21 03:45:40 PM,48932.5,26.10
53,03/26/21 03:45:50 PM,48846.0,26.08
54,03/26/21 03:46:00 PM,48876.5,26.10
55,03/26/21 03:46:10 PM,48830.8,26.08
56,03/26/21 03:46:20 PM,48830.8,26.07
57,03/26/21 03:46:30 PM,48805.4,26.07
58,03/26/21 03:46:40 PM,48764.8,26.06
59,03/26/21 03:46:50 PM,48805.4,26.06
60,03/26/21 03:47:00 PM,48764.8,26.06
61,03/26/21 03:47:10 PM,48775.0,26.06
62,03/26/21 03:47:20 PM,48790.2,26.06
63,03/26/21 03:47:30 PM,48790.2,26.06
64,03/26/21 03:47:40 PM,48790.2,26.06
65,03/26/21 03:47:50 PM,48749.6,26.06
66,03/26/21 03:48:00 PM,48775.0,26.06
67,03/26/21 03:48:10 PM,48719.3,26.06
68,03/26/21 03:48:20 PM,48749.6,26.05
69,03/26/21 03:48:30 PM,48694.0,25.97
70,03/26/21 03:48:40 PM,48653.6,25.96
71,03/26/21 03:48:50 PM,48663.7,25.96
72,03/26/21 03:49:00 PM,48663.7,25.96
73,03/26/21 03:49:10 PM,48638.5,25.97
74,03/26/21 03:49:20 PM,48608.2,25.97
75,03/26/21 03:49:30 PM,48567.9,25.97
76,03/26/21 03:49:40 PM,48623.3,25.97
77,03/26/21 03:49:50 PM,48608.2,25.97
78,03/26/21 03:50:00 PM,48623.3,25.97
79,03/26/21 03:50:10 PM,48638.5,25.97
80,03/26/21 03:50:20 PM,48623.3,25.97
81,03/26/21 03:50:30 PM,48623.3,25.96
82,03/26/21 03:50:40 PM,48583.0,25.96
83,03/26/21 03:50:50 PM,48567.9,25.96
84,03/26/21 03:51:00 PM,48583.0,25.95
85,03/26/21 03:51:10 PM,48567.9,25.95
86,03/26/21 03:51:20 PM,48552.8,25.95
87,03/26/21 03:51:30 PM,48542.8,25.94
88,03/26/21 03:51:40 PM,48542.8,25.94
89,03/26/21 03:51:50 PM,48512.6,25.92
90,03/26/21 03:52:00 PM,48527.7,25.91
91,03/26/21 03:52:10 PM,48442.3,25.91
92,03/26/21 03:52:20 PM,48512.6,25.90
93,03/26/21 03:52:30 PM,48497.5,25.89
94,03/26/21 03:52:40 PM,48472.4,25.89
95,03/26/21 03:52:50 PM,48472.4,25.87
96,03/26/21 03:53:00 PM,48487.5,25.87
97,03/26/21 03:53:10 PM,48457.4,25.86
98,03/26/21 03:53:20 PM,48472.4,25.86
99,03/26/21 03:53:30 PM,48457.4,25.85
100,03/26/21 03:53:40 PM,48417.3,25.85
101,03/26/21 03:53:50 PM,48392.3,25.84
102,03/26/21 03:54:00 PM,48432.3,25.84
103,03/26/21 03:54:10 PM,48402.3,25.83
104,03/26/21 03:54:20 PM,48402.3,25.83
105,03/26/21 03:54:30 PM,48402.3,25.83
106,03/26/21 03:54:40 PM,48377.3,25.81
107,03/26/21 03:54:50 PM,48337.3,25.80
108,03/26/21 03:55:00 PM,48432.3,25.71
109,03/26/21 03:55:10 PM,48252.5,25.70
110,03/26/21 03:55:20 PM,48252.5,25.70
111,03/26/21 03:55:30 PM,48307.3,25.70
112,03/26/21 03:55:40 PM,48252.5,25.70
113,03/26/21 03:55:50 PM,48252.5,25.71
114,03/26/21 03:56:00 PM,48267.4,25.71
115,03/26/21 03:56:10 PM,48292.4,25.71
116,03/26/21 03:56:20 PM,48267.4,25.71
117,03/26/21 03:56:30 PM,48267.4,25.70
118,03/26/21 03:56:40 PM,48307.3,25.70
119,03/26/21 03:56:50 PM,48267.4,25.70
120,03/26/21 03:57:00 PM,48252.5,25.70
121,03/26/21 03:57:10 PM,48252.5,25.70
122,03/26/21 03:57:20 PM,48292.4,25.69
123,03/26/21 03:57:30 PM,48267.4,25.69
124,03/26/21 03:57:40 PM,48227.6,25.69
125,03/26/21 03:57:50 PM,48227.6,25.69
126,03/26/21 03:58:00 PM,48237.6,25.68
127,03/26/21 03:58:10 PM,48227.6,25.68
128,03/26/21 03:58:20 PM,48237.6,25.68
129,03/26/21 03:58:30 PM,48252.5,25.68
130,03/26/21 03:58:40 PM,48212.7,25.67
131,03/26/21 03:58:50 PM,48267.4,25.67
132,03/26/21 03:59:00 PM,48227.6,25.67
133,03/26/21 03:59:10 PM,48227.6,25.65
134,03/26/21 03:59:20 PM,48227.6,25.65
135,03/26/21 03:59:30 PM,48212.7,25.65
136,03/26/21 03:59:40 PM,48187.8,25.64
137,03/26/21 03:59:50 PM,48172.9,25.64
