"Plot Title: CT_346"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739346, SEN S/N: 20739346)","Temp, °C (LGR S/N: 20739346, SEN S/N: 20739346)"
1,03/26/21 03:36:00 PM,48960.2,24.49
2,03/26/21 03:36:10 PM,48057.2,24.55
3,03/26/21 03:36:20 PM,47517.8,24.54
4,03/26/21 03:36:30 PM,47157.1,24.55
5,03/26/21 03:36:40 PM,47078.0,24.71
6,03/26/21 03:36:50 PM,46864.2,24.67
7,03/26/21 03:37:00 PM,46681.5,24.66
8,03/26/21 03:37:10 PM,46651.8,24.65
9,03/26/21 03:37:20 PM,46548.1,24.69
10,03/26/21 03:37:30 PM,46463.1,24.67
11,03/26/21 03:37:40 PM,46404.2,24.69
12,03/26/21 03:37:50 PM,46430.0,24.87
13,03/26/21 03:38:00 PM,46389.5,24.85
14,03/26/21 03:38:10 PM,46301.3,24.82
15,03/26/21 03:38:20 PM,46242.6,24.80
16,03/26/21 03:38:30 PM,46224.3,24.80
17,03/26/21 03:38:40 PM,46213.4,24.78
18,03/26/21 03:38:50 PM,46111.1,24.82
19,03/26/21 03:39:00 PM,46100.2,24.82
20,03/26/21 03:39:10 PM,46100.2,24.81
21,03/26/21 03:39:20 PM,46074.7,24.80
22,03/26/21 03:39:30 PM,46056.5,24.81
23,03/26/21 03:39:40 PM,45980.2,24.83
24,03/26/21 03:39:50 PM,46020.1,24.85
25,03/26/21 03:40:00 PM,45972.9,24.86
26,03/26/21 03:40:10 PM,45947.5,24.87
27,03/26/21 03:40:20 PM,45947.5,24.87
28,03/26/21 03:40:30 PM,45882.3,24.88
29,03/26/21 03:40:40 PM,45904.0,24.88
30,03/26/21 03:40:50 PM,45904.0,24.90
31,03/26/21 03:41:00 PM,45867.9,24.90
32,03/26/21 03:41:10 PM,45878.7,24.90
33,03/26/21 03:41:20 PM,45831.7,24.91
34,03/26/21 03:41:30 PM,45835.3,24.91
35,03/26/21 03:41:40 PM,45806.5,24.93
36,03/26/21 03:41:50 PM,45875.1,24.98
37,03/26/21 03:42:00 PM,45864.2,24.99
38,03/26/21 03:42:10 PM,45875.1,25.04
39,03/26/21 03:42:20 PM,45878.7,25.13
40,03/26/21 03:42:30 PM,45878.7,25.18
41,03/26/21 03:42:40 PM,45918.5,25.22
42,03/26/21 03:42:50 PM,45907.7,25.26
43,03/26/21 03:43:00 PM,45976.5,25.30
44,03/26/21 03:43:10 PM,45947.5,25.33
45,03/26/21 03:43:20 PM,45976.5,25.36
46,03/26/21 03:43:30 PM,45943.9,25.42
47,03/26/21 03:43:40 PM,45962.0,25.47
48,03/26/21 03:43:50 PM,45991.0,25.51
49,03/26/21 03:44:00 PM,45991.0,25.51
50,03/26/21 03:44:10 PM,46005.6,25.55
51,03/26/21 03:44:20 PM,45994.7,25.59
52,03/26/21 03:44:30 PM,45987.4,25.63
53,03/26/21 03:44:40 PM,45980.2,25.67
54,03/26/21 03:44:50 PM,46009.2,25.71
55,03/26/21 03:45:00 PM,46027.4,25.71
56,03/26/21 03:45:10 PM,46031.0,25.71
57,03/26/21 03:45:20 PM,46012.8,25.78
58,03/26/21 03:45:30 PM,46136.6,25.93
59,03/26/21 03:45:40 PM,46154.9,25.95
60,03/26/21 03:45:50 PM,46041.9,25.93
61,03/26/21 03:46:00 PM,45998.3,25.92
62,03/26/21 03:46:10 PM,46082.0,25.91
63,03/26/21 03:46:20 PM,45972.9,25.91
64,03/26/21 03:46:30 PM,45994.7,25.91
65,03/26/21 03:46:40 PM,46001.9,25.91
66,03/26/21 03:46:50 PM,45976.5,25.91
67,03/26/21 03:47:00 PM,45933.0,25.92
68,03/26/21 03:47:10 PM,45962.0,25.92
