"Plot Title: CT_335"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739335, SEN S/N: 20739335)","Temp, °C (LGR S/N: 20739335, SEN S/N: 20739335)"
1,03/26/21 01:58:50 PM,0.0,23.28
2,03/26/21 01:59:00 PM,0.0,23.28
3,03/26/21 01:59:10 PM,0.0,23.29
4,03/26/21 01:59:20 PM,47504.3,22.49
5,03/26/21 01:59:30 PM,47283.0,22.49
6,03/26/21 01:59:40 PM,47150.1,22.52
7,03/26/21 01:59:50 PM,47022.3,22.52
8,03/26/21 02:00:00 PM,46949.6,22.52
9,03/26/21 02:00:10 PM,46863.4,22.52
10,03/26/21 02:00:20 PM,46800.1,22.52
11,03/26/21 02:00:30 PM,46764.0,22.51
12,03/26/21 02:00:40 PM,46718.9,22.49
13,03/26/21 02:00:50 PM,46678.4,22.47
14,03/26/21 02:01:00 PM,46593.1,22.46
15,03/26/21 02:01:10 PM,46557.2,22.44
16,03/26/21 02:01:20 PM,46503.5,22.44
17,03/26/21 02:01:30 PM,46530.3,22.43
18,03/26/21 02:01:40 PM,46530.3,22.42
19,03/26/21 02:01:50 PM,46481.2,22.41
20,03/26/21 02:02:00 PM,46454.4,22.41
21,03/26/21 02:02:10 PM,46427.6,22.39
22,03/26/21 02:02:20 PM,46378.6,22.39
23,03/26/21 02:02:30 PM,46383.0,22.38
24,03/26/21 02:02:40 PM,46369.7,22.38
25,03/26/21 02:02:50 PM,46374.1,22.37
26,03/26/21 02:03:00 PM,46338.6,22.37
27,03/26/21 02:03:10 PM,46320.8,22.36
28,03/26/21 02:03:20 PM,46320.8,22.36
29,03/26/21 02:03:30 PM,46343.0,22.36
30,03/26/21 02:03:40 PM,46272.0,22.36
31,03/26/21 02:03:50 PM,46267.5,22.35
32,03/26/21 02:04:00 PM,46329.7,22.33
33,03/26/21 02:04:10 PM,46249.8,22.33
34,03/26/21 02:04:20 PM,46209.9,22.33
35,03/26/21 02:04:30 PM,46236.5,22.33
36,03/26/21 02:04:40 PM,46254.2,22.33
37,03/26/21 02:04:50 PM,46179.0,22.32
38,03/26/21 02:05:00 PM,46223.2,22.32
39,03/26/21 02:05:10 PM,46192.2,22.32
40,03/26/21 02:05:20 PM,46192.2,22.32
41,03/26/21 02:05:30 PM,46139.2,22.32
42,03/26/21 02:05:40 PM,46196.7,22.31
43,03/26/21 02:05:50 PM,46148.1,22.32
44,03/26/21 02:06:00 PM,46179.0,22.31
45,03/26/21 02:06:10 PM,46179.0,22.31
46,03/26/21 02:06:20 PM,46134.8,22.31
47,03/26/21 02:06:30 PM,46183.4,22.31
48,03/26/21 02:06:40 PM,46143.6,22.31
49,03/26/21 02:06:50 PM,46121.6,22.31
50,03/26/21 02:07:00 PM,46126.0,22.30
51,03/26/21 02:07:10 PM,46174.6,22.30
52,03/26/21 02:07:20 PM,46143.6,22.30
53,03/26/21 02:07:30 PM,46095.1,22.30
54,03/26/21 02:07:40 PM,46152.5,22.30
55,03/26/21 02:07:50 PM,46090.7,22.30
56,03/26/21 02:08:00 PM,46139.2,22.30
57,03/26/21 02:08:10 PM,46121.6,22.30
58,03/26/21 02:08:20 PM,46090.7,22.30
59,03/26/21 02:08:30 PM,46099.5,22.30
60,03/26/21 02:08:40 PM,46081.9,22.31
61,03/26/21 02:08:50 PM,46108.4,22.30
62,03/26/21 02:09:00 PM,46095.1,22.30
63,03/26/21 02:09:10 PM,46064.3,22.31
64,03/26/21 02:09:20 PM,46139.2,22.31
65,03/26/21 02:09:30 PM,46108.4,22.31
66,03/26/21 02:09:40 PM,46077.5,22.30
67,03/26/21 02:09:50 PM,46095.1,22.30
68,03/26/21 02:10:00 PM,46068.7,22.30
69,03/26/21 02:10:10 PM,46051.1,22.30
70,03/26/21 02:10:20 PM,46068.7,22.31
71,03/26/21 02:10:30 PM,46020.3,22.31
72,03/26/21 02:10:40 PM,46081.9,22.31
73,03/26/21 02:10:50 PM,46033.5,22.31
74,03/26/21 02:11:00 PM,46046.7,22.31
75,03/26/21 02:11:10 PM,46033.5,22.31
76,03/26/21 02:11:20 PM,46046.7,22.31
77,03/26/21 02:11:30 PM,46064.3,22.31
78,03/26/21 02:11:40 PM,46046.7,22.31
79,03/26/21 02:11:50 PM,46024.7,22.31
80,03/26/21 02:12:00 PM,46024.7,22.31
81,03/26/21 02:12:10 PM,46055.5,22.31
82,03/26/21 02:12:20 PM,46055.5,22.31
83,03/26/21 02:12:30 PM,45994.0,22.31
84,03/26/21 02:12:40 PM,46068.7,22.31
85,03/26/21 02:12:50 PM,46037.9,22.31
86,03/26/21 02:13:00 PM,46037.9,22.31
87,03/26/21 02:13:10 PM,45976.4,22.32
88,03/26/21 02:13:20 PM,46051.1,22.31
89,03/26/21 02:13:30 PM,46064.3,22.31
90,03/26/21 02:13:40 PM,46011.5,22.32
91,03/26/21 02:13:50 PM,45989.6,22.32
92,03/26/21 02:14:00 PM,46024.7,22.31
93,03/26/21 02:14:10 PM,45989.6,22.31
94,03/26/21 02:14:20 PM,46051.1,22.32
95,03/26/21 02:14:30 PM,46011.5,22.32
96,03/26/21 02:14:40 PM,46055.5,22.32
97,03/26/21 02:14:50 PM,46042.3,22.32
98,03/26/21 02:15:00 PM,46042.3,22.32
99,03/26/21 02:15:10 PM,46073.1,22.32
100,03/26/21 02:15:20 PM,45980.8,22.33
101,03/26/21 02:15:30 PM,46020.3,22.33
102,03/26/21 02:15:40 PM,46055.5,22.33
103,03/26/21 02:15:50 PM,46037.9,22.33
104,03/26/21 02:16:00 PM,46011.5,22.33
105,03/26/21 02:16:10 PM,46055.5,22.33
106,03/26/21 02:16:20 PM,46037.9,22.33
107,03/26/21 02:16:30 PM,46024.7,22.33
108,03/26/21 02:16:40 PM,46007.1,22.33
109,03/26/21 02:16:50 PM,46037.9,22.33
110,03/26/21 02:17:00 PM,46020.3,22.33
111,03/26/21 02:17:10 PM,46037.9,22.35
112,03/26/21 02:17:20 PM,46051.1,22.35
113,03/26/21 02:17:30 PM,46051.1,22.35
114,03/26/21 02:17:40 PM,46002.7,22.35
115,03/26/21 02:17:50 PM,46037.9,22.36
116,03/26/21 02:18:00 PM,46002.7,22.36
117,03/26/21 02:18:10 PM,46042.3,22.35
118,03/26/21 02:18:20 PM,46002.7,22.36
119,03/26/21 02:18:30 PM,46051.1,22.36
120,03/26/21 02:18:40 PM,46024.7,22.41
121,03/26/21 02:18:50 PM,46086.3,22.43
122,03/26/21 02:19:00 PM,46090.7,22.44
123,03/26/21 02:19:10 PM,46090.7,22.43
124,03/26/21 02:19:20 PM,46103.9,22.43
125,03/26/21 02:19:30 PM,46103.9,22.43
126,03/26/21 02:19:40 PM,46121.6,22.47
127,03/26/21 02:19:50 PM,46073.1,22.47
128,03/26/21 02:20:00 PM,46073.1,22.47
129,03/26/21 02:20:10 PM,46134.8,22.47
130,03/26/21 02:20:20 PM,46112.8,22.48
131,03/26/21 02:20:30 PM,46081.9,22.48
132,03/26/21 02:20:40 PM,46112.8,22.48
133,03/26/21 02:20:50 PM,46081.9,22.48
134,03/26/21 02:21:00 PM,46099.5,22.49
135,03/26/21 02:21:10 PM,46130.4,22.49
136,03/26/21 02:21:20 PM,46081.9,22.49
137,03/26/21 02:21:30 PM,46099.5,22.49
138,03/26/21 02:21:40 PM,46112.8,22.49
139,03/26/21 02:21:50 PM,46090.7,22.51
140,03/26/21 02:22:00 PM,46081.9,22.51
141,03/26/21 02:22:10 PM,46121.6,22.51
142,03/26/21 02:22:20 PM,46081.9,22.52
143,03/26/21 02:22:30 PM,46081.9,22.51
144,03/26/21 02:22:40 PM,46130.4,22.52
145,03/26/21 02:22:50 PM,46117.2,22.52
146,03/26/21 02:23:00 PM,46112.8,22.52
147,03/26/21 02:23:10 PM,46099.5,22.52
148,03/26/21 02:23:20 PM,46148.1,22.53
149,03/26/21 02:23:30 PM,46130.4,22.53
150,03/26/21 02:23:40 PM,46099.5,22.54
151,03/26/21 02:23:50 PM,46099.5,22.53
152,03/26/21 02:24:00 PM,46152.5,22.54
153,03/26/21 02:24:10 PM,46143.6,22.55
154,03/26/21 02:24:20 PM,46130.4,22.55
155,03/26/21 02:24:30 PM,46121.6,22.57
156,03/26/21 02:24:40 PM,46152.5,22.57
157,03/26/21 02:24:50 PM,46148.1,22.57
158,03/26/21 02:25:00 PM,46183.4,22.58
159,03/26/21 02:25:10 PM,46174.6,22.59
160,03/26/21 02:25:20 PM,46161.3,22.59
161,03/26/21 02:25:30 PM,46205.5,22.60
162,03/26/21 02:25:40 PM,46174.6,22.60
163,03/26/21 02:25:50 PM,46174.6,22.60
164,03/26/21 02:26:00 PM,46161.3,22.60
165,03/26/21 02:26:10 PM,46165.7,22.62
166,03/26/21 02:26:20 PM,46148.1,22.62
167,03/26/21 02:26:30 PM,46179.0,22.63
168,03/26/21 02:26:40 PM,46130.4,22.63
169,03/26/21 02:26:50 PM,46179.0,22.63
170,03/26/21 02:27:00 PM,46148.1,22.63
171,03/26/21 02:27:10 PM,46148.1,22.63
172,03/26/21 02:27:20 PM,46148.1,22.63
173,03/26/21 02:27:30 PM,46134.8,22.63
174,03/26/21 02:27:40 PM,46165.7,22.63
175,03/26/21 02:27:50 PM,46103.9,22.63
176,03/26/21 02:28:00 PM,46126.0,22.63
177,03/26/21 02:28:10 PM,46187.8,22.63
178,03/26/21 02:28:20 PM,46126.0,22.64
179,03/26/21 02:28:30 PM,46174.6,22.64
180,03/26/21 02:28:40 PM,46187.8,22.64
181,03/26/21 02:28:50 PM,46130.4,22.64
182,03/26/21 02:29:00 PM,46187.8,22.64
183,03/26/21 02:29:10 PM,46165.7,22.64
184,03/26/21 02:29:20 PM,46218.8,22.65
185,03/26/21 02:29:30 PM,46174.6,22.64
186,03/26/21 02:29:40 PM,46156.9,22.65
187,03/26/21 02:29:50 PM,46143.6,22.66
188,03/26/21 02:30:00 PM,46187.8,22.66
189,03/26/21 02:30:10 PM,46165.7,22.66
190,03/26/21 02:30:20 PM,46143.6,22.66
191,03/26/21 02:30:30 PM,46161.3,22.68
192,03/26/21 02:30:40 PM,46218.8,22.68
193,03/26/21 02:30:50 PM,46218.8,22.68
194,03/26/21 02:31:00 PM,46192.2,22.69
195,03/26/21 02:31:10 PM,46209.9,22.69
196,03/26/21 02:31:20 PM,46196.7,22.69
197,03/26/21 02:31:30 PM,46218.8,22.69
198,03/26/21 02:31:40 PM,46187.8,22.70
199,03/26/21 02:31:50 PM,46187.8,22.70
200,03/26/21 02:32:00 PM,46187.8,22.71
201,03/26/21 02:32:10 PM,46196.7,22.71
202,03/26/21 02:32:20 PM,46334.1,22.79
203,03/26/21 02:32:30 PM,46334.1,22.82
204,03/26/21 02:32:40 PM,46316.3,22.87
205,03/26/21 02:32:50 PM,46365.2,22.92
206,03/26/21 02:33:00 PM,46378.6,22.93
207,03/26/21 02:33:10 PM,46467.8,23.04
208,03/26/21 02:33:20 PM,46467.8,23.15
209,03/26/21 02:33:30 PM,46539.3,23.25
210,03/26/21 02:33:40 PM,46678.4,23.34
211,03/26/21 02:33:50 PM,46660.4,23.39
212,03/26/21 02:34:00 PM,46691.9,23.42
213,03/26/21 02:34:10 PM,46673.9,23.45
214,03/26/21 02:34:20 PM,46718.9,23.44
215,03/26/21 02:34:30 PM,46836.3,23.66
216,03/26/21 02:34:40 PM,46877.0,23.67
217,03/26/21 02:34:50 PM,46845.3,23.60
218,03/26/21 02:35:00 PM,46877.0,23.63
219,03/26/21 02:35:10 PM,46836.3,23.62
220,03/26/21 02:35:20 PM,46854.4,23.64
221,03/26/21 02:35:30 PM,46836.3,23.66
222,03/26/21 02:35:40 PM,46854.4,23.67
223,03/26/21 02:35:50 PM,46868.0,23.72
224,03/26/21 02:36:00 PM,46913.3,23.73
225,03/26/21 02:36:10 PM,46958.7,23.79
226,03/26/21 02:36:20 PM,47067.9,23.93
227,03/26/21 02:36:30 PM,47067.9,23.96
228,03/26/21 02:36:40 PM,47081.6,24.02
229,03/26/21 02:36:50 PM,47145.5,24.07
230,03/26/21 02:37:00 PM,47200.4,24.14
231,03/26/21 02:37:10 PM,47232.5,24.18
