"Plot Title: CT_341"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739341, SEN S/N: 20739341)","Temp, °C (LGR S/N: 20739341, SEN S/N: 20739341)"
1,03/26/21 03:36:40 PM,52197.3,24.48
2,03/26/21 03:36:50 PM,50369.2,24.43
3,03/26/21 03:37:00 PM,49756.9,24.45
4,03/26/21 03:37:10 PM,49363.6,24.45
5,03/26/21 03:37:20 PM,49246.5,24.61
6,03/26/21 03:37:30 PM,49123.4,24.60
7,03/26/21 03:37:40 PM,48942.8,24.59
8,03/26/21 03:37:50 PM,48782.5,24.59
9,03/26/21 03:38:00 PM,48699.4,24.60
10,03/26/21 03:38:10 PM,48661.1,24.59
11,03/26/21 03:38:20 PM,48572.0,24.60
12,03/26/21 03:38:30 PM,48470.5,24.61
13,03/26/21 03:38:40 PM,48432.5,24.63
14,03/26/21 03:38:50 PM,48394.5,24.70
15,03/26/21 03:39:00 PM,48350.3,24.70
16,03/26/21 03:39:10 PM,48312.5,24.70
17,03/26/21 03:39:20 PM,48268.4,24.70
18,03/26/21 03:39:30 PM,48293.6,24.70
19,03/26/21 03:39:40 PM,48167.8,24.70
20,03/26/21 03:39:50 PM,48149.0,24.71
21,03/26/21 03:40:00 PM,48180.4,24.72
22,03/26/21 03:40:10 PM,48161.5,24.74
23,03/26/21 03:40:20 PM,48161.5,24.75
24,03/26/21 03:40:30 PM,48149.0,24.76
25,03/26/21 03:40:40 PM,48142.7,24.77
26,03/26/21 03:40:50 PM,48155.3,24.78
27,03/26/21 03:41:00 PM,48086.3,24.80
28,03/26/21 03:41:10 PM,48136.5,24.81
29,03/26/21 03:41:20 PM,48136.5,24.81
30,03/26/21 03:41:30 PM,48123.9,24.82
31,03/26/21 03:41:40 PM,48086.3,24.83
32,03/26/21 03:41:50 PM,48105.1,24.85
33,03/26/21 03:42:00 PM,48155.3,24.90
34,03/26/21 03:42:10 PM,48130.2,24.94
35,03/26/21 03:42:20 PM,48130.2,24.97
36,03/26/21 03:42:30 PM,48149.0,25.01
37,03/26/21 03:42:40 PM,48111.4,25.04
38,03/26/21 03:42:50 PM,48161.5,25.08
39,03/26/21 03:43:00 PM,48199.2,25.13
40,03/26/21 03:43:10 PM,48255.8,25.16
41,03/26/21 03:43:20 PM,48243.2,25.20
42,03/26/21 03:43:30 PM,48218.1,25.21
43,03/26/21 03:43:40 PM,48180.4,25.21
44,03/26/21 03:43:50 PM,48180.4,25.25
45,03/26/21 03:44:00 PM,48180.4,25.26
46,03/26/21 03:44:10 PM,48274.7,25.29
47,03/26/21 03:44:20 PM,48236.9,25.32
48,03/26/21 03:44:30 PM,48318.8,25.37
49,03/26/21 03:44:40 PM,48236.9,25.42
50,03/26/21 03:44:50 PM,48262.1,25.46
51,03/26/21 03:45:00 PM,48249.5,25.47
52,03/26/21 03:45:10 PM,48318.8,25.47
53,03/26/21 03:45:20 PM,48255.8,25.51
54,03/26/21 03:45:30 PM,48483.2,25.70
55,03/26/21 03:45:40 PM,48546.6,25.79
56,03/26/21 03:45:50 PM,48546.6,25.81
57,03/26/21 03:46:00 PM,48527.6,25.88
58,03/26/21 03:46:10 PM,48527.6,25.85
59,03/26/21 03:46:20 PM,48476.8,25.85
60,03/26/21 03:46:30 PM,48495.8,25.85
61,03/26/21 03:46:40 PM,48483.2,25.86
62,03/26/21 03:46:50 PM,48514.9,25.86
63,03/26/21 03:47:00 PM,48451.5,25.86
64,03/26/21 03:47:10 PM,48438.8,25.86
65,03/26/21 03:47:20 PM,48495.8,25.86
66,03/26/21 03:47:30 PM,48419.8,25.86
67,03/26/21 03:47:40 PM,48426.2,25.86
68,03/26/21 03:47:50 PM,48451.5,25.86
69,03/26/21 03:48:00 PM,48464.1,25.88
70,03/26/21 03:48:10 PM,48400.9,25.88
71,03/26/21 03:48:20 PM,48375.6,25.86
72,03/26/21 03:48:30 PM,48375.6,25.84
73,03/26/21 03:48:40 PM,48369.3,25.83
74,03/26/21 03:48:50 PM,48350.3,25.83
75,03/26/21 03:49:00 PM,48381.9,25.83
76,03/26/21 03:49:10 PM,48350.3,25.84
77,03/26/21 03:49:20 PM,48350.3,25.84
78,03/26/21 03:49:30 PM,48413.5,25.84
79,03/26/21 03:49:40 PM,48356.6,25.84
80,03/26/21 03:49:50 PM,48381.9,25.84
81,03/26/21 03:50:00 PM,48293.6,25.84
82,03/26/21 03:50:10 PM,48356.6,25.84
83,03/26/21 03:50:20 PM,48325.1,25.83
84,03/26/21 03:50:30 PM,48312.5,25.83
85,03/26/21 03:50:40 PM,48363.0,25.83
86,03/26/21 03:50:50 PM,48293.6,25.81
87,03/26/21 03:51:00 PM,48299.9,25.80
88,03/26/21 03:51:10 PM,48312.5,25.79
89,03/26/21 03:51:20 PM,48236.9,25.78
90,03/26/21 03:51:30 PM,48268.4,25.77
91,03/26/21 03:51:40 PM,48255.8,25.75
92,03/26/21 03:51:50 PM,48281.0,25.75
93,03/26/21 03:52:00 PM,48205.5,25.74
94,03/26/21 03:52:10 PM,48243.2,25.73
95,03/26/21 03:52:20 PM,48243.2,25.73
96,03/26/21 03:52:30 PM,48205.5,25.72
97,03/26/21 03:52:40 PM,48161.5,25.70
98,03/26/21 03:52:50 PM,48142.7,25.70
99,03/26/21 03:53:00 PM,48174.1,25.69
100,03/26/21 03:53:10 PM,48192.9,25.69
101,03/26/21 03:53:20 PM,48130.2,25.68
102,03/26/21 03:53:30 PM,48167.8,25.68
103,03/26/21 03:53:40 PM,48192.9,25.67
104,03/26/21 03:53:50 PM,48149.0,25.65
105,03/26/21 03:54:00 PM,48086.3,25.65
106,03/26/21 03:54:10 PM,48149.0,25.64
107,03/26/21 03:54:20 PM,48117.7,25.64
108,03/26/21 03:54:30 PM,48136.5,25.63
109,03/26/21 03:54:40 PM,48130.2,25.63
110,03/26/21 03:54:50 PM,48080.1,25.63
111,03/26/21 03:55:00 PM,48117.7,25.61
112,03/26/21 03:55:10 PM,48098.9,25.59
113,03/26/21 03:55:20 PM,48073.8,25.59
114,03/26/21 03:55:30 PM,48098.9,25.59
115,03/26/21 03:55:40 PM,48086.3,25.59
116,03/26/21 03:55:50 PM,48073.8,25.59
117,03/26/21 03:56:00 PM,48023.8,25.59
118,03/26/21 03:56:10 PM,48042.6,25.59
119,03/26/21 03:56:20 PM,48086.3,25.59
120,03/26/21 03:56:30 PM,48036.3,25.58
121,03/26/21 03:56:40 PM,48023.8,25.58
122,03/26/21 03:56:50 PM,48030.1,25.58
123,03/26/21 03:57:00 PM,48042.6,25.58
124,03/26/21 03:57:10 PM,48086.3,25.57
125,03/26/21 03:57:20 PM,48011.3,25.57
126,03/26/21 03:57:30 PM,47992.6,25.57
127,03/26/21 03:57:40 PM,47949.0,25.56
128,03/26/21 03:57:50 PM,47998.8,25.56
129,03/26/21 03:58:00 PM,48011.3,25.56
130,03/26/21 03:58:10 PM,47980.1,25.54
131,03/26/21 03:58:20 PM,47986.4,25.54
132,03/26/21 03:58:30 PM,48042.6,25.54
133,03/26/21 03:58:40 PM,48023.8,25.53
134,03/26/21 03:58:50 PM,47930.3,25.53
135,03/26/21 03:59:00 PM,47949.0,25.52
136,03/26/21 03:59:10 PM,47986.4,25.52
137,03/26/21 03:59:20 PM,47961.4,25.52
138,03/26/21 03:59:30 PM,47998.8,25.51
139,03/26/21 03:59:40 PM,47936.5,25.51
140,03/26/21 03:59:50 PM,47949.0,25.51
141,03/26/21 04:00:00 PM,47961.4,25.50
142,03/26/21 04:00:10 PM,47980.1,25.50
143,03/26/21 04:00:20 PM,48023.8,25.50
144,03/26/21 04:00:30 PM,47886.7,25.48
145,03/26/21 04:00:40 PM,47967.7,25.48
146,03/26/21 04:00:50 PM,47886.7,25.48
147,03/26/21 04:01:00 PM,47949.0,25.47
148,03/26/21 04:01:10 PM,47949.0,25.47
149,03/26/21 04:01:20 PM,47874.3,25.46
150,03/26/21 04:01:30 PM,47917.8,25.46
151,03/26/21 04:01:40 PM,47949.0,25.45
152,03/26/21 04:01:50 PM,47905.4,25.45
