date,AbsPressure,TempInSitu,Depth,Serial
2021-01-18T09:00:00Z,105.793,29.053,0.43,WL_876
2021-01-18T09:00:01Z,105.931,29.053,0.444,WL_876
2021-01-18T09:00:02Z,105.534,29.053,0.404,WL_876
2021-01-18T09:00:03Z,105.448,29.053,0.395,WL_876
2021-01-18T09:00:04Z,105.569,29.053,0.407,WL_876
2021-01-18T09:00:05Z,105.862,29.053,0.437,WL_876
2021-01-18T09:00:06Z,105.724,29.053,0.423,WL_876
2021-01-18T09:00:07Z,105.81,29.053,0.431,WL_876
2021-01-18T09:00:08Z,105.758,29.053,0.426,WL_876
2021-01-18T09:00:09Z,105.776,29.053,0.428,WL_876
2021-01-18T09:00:10Z,105.948,29.053,0.445,WL_876
2021-01-18T09:00:11Z,105.793,29.053,0.43,WL_876
2021-01-18T09:00:12Z,106.017,29.053,0.452,WL_876
2021-01-18T09:00:13Z,105.948,29.053,0.445,WL_876
2021-01-18T09:00:14Z,106.017,29.053,0.452,WL_876
2021-01-18T09:00:15Z,105.896,29.053,0.44,WL_876
2021-01-18T09:00:16Z,106.12,29.053,0.462,WL_876
2021-01-18T09:00:17Z,106,29.053,0.45,WL_876
2021-01-18T09:00:18Z,105.914,29.053,0.442,WL_876
2021-01-18T09:00:19Z,105.793,29.053,0.43,WL_876
2021-01-18T09:00:20Z,105.983,29.053,0.449,WL_876
2021-01-18T09:00:21Z,105.69,29.053,0.42,WL_876
2021-01-18T09:00:22Z,105.914,29.053,0.442,WL_876
2021-01-18T09:00:23Z,105.914,29.053,0.442,WL_876
2021-01-18T09:00:24Z,105.776,29.053,0.428,WL_876
2021-01-18T09:00:25Z,105.983,29.053,0.449,WL_876
2021-01-18T09:00:26Z,105.776,29.053,0.428,WL_876
2021-01-18T09:00:27Z,105.965,29.053,0.447,WL_876
2021-01-18T09:00:28Z,105.879,29.053,0.438,WL_876
2021-01-18T09:00:29Z,105.741,29.053,0.425,WL_876
2021-01-18T09:00:30Z,105.672,29.053,0.418,WL_876
2021-01-18T09:00:31Z,106,29.053,0.45,WL_876
2021-01-18T09:00:32Z,105.914,29.053,0.442,WL_876
2021-01-18T09:00:33Z,105.879,29.053,0.438,WL_876
2021-01-18T09:00:34Z,105.793,29.053,0.43,WL_876
2021-01-18T09:00:35Z,106.069,29.053,0.457,WL_876
2021-01-18T09:00:36Z,105.931,29.053,0.444,WL_876
2021-01-18T09:00:37Z,106.034,29.053,0.454,WL_876
2021-01-18T09:00:38Z,105.741,29.053,0.425,WL_876
2021-01-18T09:00:39Z,105.707,29.053,0.421,WL_876
2021-01-18T09:00:40Z,105.724,29.053,0.423,WL_876
2021-01-18T09:00:41Z,105.724,29.053,0.423,WL_876
2021-01-18T09:00:42Z,105.569,29.053,0.407,WL_876
2021-01-18T09:00:43Z,104.949,29.053,0.346,WL_876
2021-01-18T09:00:44Z,104.535,29.053,0.305,WL_876
2021-01-18T09:00:45Z,105.173,29.053,0.368,WL_876
2021-01-18T09:00:46Z,104.708,29.053,0.322,WL_876
2021-01-18T09:00:47Z,104.931,29.053,0.344,WL_876
2021-01-18T09:00:48Z,105.173,29.053,0.368,WL_876
2021-01-18T09:00:49Z,105.155,29.053,0.366,WL_876
2021-01-18T09:00:50Z,105.328,29.053,0.384,WL_876
2021-01-18T09:00:51Z,104.949,29.053,0.346,WL_876
2021-01-18T09:00:52Z,104.949,29.053,0.346,WL_876
2021-01-18T09:00:53Z,104.088,29.053,0.26,WL_876
2021-01-18T09:00:54Z,103.296,29.053,0.181,WL_876
2021-01-18T09:00:55Z,103.674,29.053,0.219,WL_876
2021-01-18T09:00:56Z,104.105,29.053,0.262,WL_876
2021-01-18T09:00:57Z,104.501,29.053,0.301,WL_876
2021-01-18T09:00:58Z,104.776,29.053,0.329,WL_876
2021-01-18T09:00:59Z,104.69,29.053,0.32,WL_876
2021-01-18T09:01:00Z,104.604,29.053,0.311,WL_876
2021-01-18T09:01:01Z,104.914,29.053,0.342,WL_876
2021-01-18T09:01:02Z,104.776,29.053,0.329,WL_876
2021-01-18T09:01:03Z,104.363,29.053,0.288,WL_876
2021-01-18T09:01:04Z,104.673,29.053,0.318,WL_876
2021-01-18T09:01:05Z,104.329,29.053,0.284,WL_876
2021-01-18T09:01:06Z,104.708,29.053,0.322,WL_876
2021-01-18T09:01:07Z,104.966,29.053,0.347,WL_876
2021-01-18T09:01:08Z,104.604,29.053,0.311,WL_876
2021-01-18T09:01:09Z,104.294,29.053,0.281,WL_876
2021-01-18T09:01:10Z,104.535,29.053,0.305,WL_876
2021-01-18T09:01:11Z,104.639,29.053,0.315,WL_876
2021-01-18T09:01:12Z,104.225,29.053,0.274,WL_876
2021-01-18T09:01:13Z,104.639,29.053,0.315,WL_876
2021-01-18T09:01:14Z,104.725,29.053,0.324,WL_876
2021-01-18T09:01:15Z,104.794,29.053,0.33,WL_876
2021-01-18T09:01:16Z,104.897,29.053,0.341,WL_876
2021-01-18T09:01:17Z,103.502,29.053,0.202,WL_876
2021-01-18T09:01:18Z,104.088,29.053,0.26,WL_876
2021-01-18T09:01:19Z,104.518,29.053,0.303,WL_876
2021-01-18T09:01:20Z,104.38,29.053,0.289,WL_876
2021-01-18T09:01:21Z,104.26,29.053,0.277,WL_876
2021-01-18T09:01:22Z,103.95,29.053,0.246,WL_876
2021-01-18T09:01:23Z,104.036,29.053,0.255,WL_876
2021-01-18T09:01:24Z,104.105,29.053,0.262,WL_876
2021-01-18T09:01:25Z,104.174,29.053,0.269,WL_876
2021-01-18T09:01:26Z,104.725,29.053,0.324,WL_876
2021-01-18T09:01:27Z,104.363,29.053,0.288,WL_876
2021-01-18T09:01:28Z,104.156,29.053,0.267,WL_876
2021-01-18T09:01:29Z,104.466,29.053,0.298,WL_876
2021-01-18T09:01:30Z,104.191,29.053,0.27,WL_876
2021-01-18T09:01:31Z,104.346,29.053,0.286,WL_876
2021-01-18T09:01:32Z,104.243,29.053,0.276,WL_876
2021-01-18T09:01:33Z,104.26,29.053,0.277,WL_876
2021-01-18T09:01:34Z,104.208,29.053,0.272,WL_876
2021-01-18T09:01:35Z,104.346,29.053,0.286,WL_876
2021-01-18T09:01:36Z,104.294,29.053,0.281,WL_876
2021-01-18T09:01:37Z,103.709,29.053,0.222,WL_876
2021-01-18T09:01:38Z,104.174,29.053,0.269,WL_876
2021-01-18T09:01:39Z,104.311,29.053,0.282,WL_876
2021-01-18T09:01:40Z,104.449,29.053,0.296,WL_876
2021-01-18T09:01:41Z,104.501,29.053,0.301,WL_876
2021-01-18T09:01:42Z,104.553,29.053,0.306,WL_876
2021-01-18T09:01:43Z,105,29.053,0.351,WL_876
2021-01-18T09:01:44Z,105.138,29.053,0.365,WL_876
2021-01-18T09:01:45Z,105.121,29.053,0.363,WL_876
2021-01-18T09:01:46Z,105.224,29.053,0.373,WL_876
2021-01-18T09:01:47Z,105.362,29.053,0.387,WL_876
2021-01-18T09:01:48Z,105.19,29.053,0.37,WL_876
2021-01-18T09:01:49Z,105.104,29.053,0.361,WL_876
2021-01-18T09:01:50Z,105.259,29.053,0.377,WL_876
2021-01-18T09:01:51Z,105.173,29.053,0.368,WL_876
2021-01-18T09:01:52Z,104.759,29.053,0.327,WL_876
2021-01-18T09:01:53Z,105.069,29.053,0.358,WL_876
2021-01-18T09:01:54Z,104.811,29.053,0.332,WL_876
2021-01-18T09:01:55Z,104.88,29.053,0.339,WL_876
2021-01-18T09:01:56Z,105.069,29.053,0.358,WL_876
2021-01-18T09:01:57Z,105.19,29.053,0.37,WL_876
2021-01-18T09:01:58Z,105,29.053,0.351,WL_876
2021-01-18T09:01:59Z,104.725,29.053,0.324,WL_876
2021-01-18T09:02:00Z,104.69,29.053,0.32,WL_876
2021-01-18T09:02:01Z,105.397,29.053,0.39,WL_876
2021-01-18T09:02:02Z,105.242,29.053,0.375,WL_876
2021-01-18T09:02:03Z,105.052,29.053,0.356,WL_876
2021-01-18T09:02:04Z,105.138,29.053,0.365,WL_876
2021-01-18T09:02:05Z,105.138,29.053,0.365,WL_876
2021-01-18T09:02:06Z,105.207,29.053,0.371,WL_876
2021-01-18T09:02:07Z,104.931,29.053,0.344,WL_876
2021-01-18T09:02:08Z,105.276,29.053,0.378,WL_876
2021-01-18T09:02:09Z,105.104,29.053,0.361,WL_876
2021-01-18T09:02:10Z,104.931,29.053,0.344,WL_876
2021-01-18T09:02:11Z,105.345,29.053,0.385,WL_876
2021-01-18T09:02:12Z,104.708,29.053,0.322,WL_876
2021-01-18T09:02:13Z,104.725,29.053,0.324,WL_876
2021-01-18T09:02:14Z,105.018,29.053,0.353,WL_876
2021-01-18T09:02:15Z,105.035,29.053,0.354,WL_876
2021-01-18T09:02:16Z,105.379,29.053,0.389,WL_876
2021-01-18T09:02:17Z,105.276,29.053,0.378,WL_876
2021-01-18T09:02:18Z,105.242,29.053,0.375,WL_876
2021-01-18T09:02:19Z,104.983,29.053,0.349,WL_876
2021-01-18T09:02:20Z,105.155,29.053,0.366,WL_876
2021-01-18T09:02:21Z,105.293,29.053,0.38,WL_876
2021-01-18T09:02:22Z,104.742,29.053,0.325,WL_876
2021-01-18T09:02:23Z,104.776,29.053,0.329,WL_876
2021-01-18T09:02:24Z,105.31,29.053,0.382,WL_876
2021-01-18T09:02:25Z,105.224,29.053,0.373,WL_876
2021-01-18T09:02:26Z,105.534,29.053,0.404,WL_876
2021-01-18T09:02:27Z,105.448,29.053,0.395,WL_876
2021-01-18T09:02:28Z,104.863,29.053,0.337,WL_876
2021-01-18T09:02:29Z,104.897,29.053,0.341,WL_876
2021-01-18T09:02:30Z,105.293,29.053,0.38,WL_876
2021-01-18T09:02:31Z,105.552,29.053,0.406,WL_876
2021-01-18T09:02:32Z,104.604,29.053,0.311,WL_876
2021-01-18T09:02:33Z,105.035,29.053,0.354,WL_876
2021-01-18T09:02:34Z,105.466,29.053,0.397,WL_876
2021-01-18T09:02:35Z,105.483,29.053,0.399,WL_876
2021-01-18T09:02:36Z,105.621,29.053,0.413,WL_876
2021-01-18T09:02:37Z,105.155,29.053,0.366,WL_876
2021-01-18T09:02:38Z,105.173,29.053,0.368,WL_876
2021-01-18T09:02:39Z,104.966,29.053,0.347,WL_876
2021-01-18T09:02:40Z,104.931,29.053,0.344,WL_876
2021-01-18T09:02:41Z,105.035,29.053,0.354,WL_876
2021-01-18T09:02:42Z,104.725,29.053,0.324,WL_876
2021-01-18T09:02:43Z,105.345,29.053,0.385,WL_876
2021-01-18T09:02:44Z,105.052,29.053,0.356,WL_876
2021-01-18T09:02:45Z,104.88,29.053,0.339,WL_876
2021-01-18T09:02:46Z,105.276,29.053,0.378,WL_876
2021-01-18T09:02:47Z,105.224,29.053,0.373,WL_876
2021-01-18T09:02:48Z,105.155,29.053,0.366,WL_876
2021-01-18T09:02:49Z,104.776,29.053,0.329,WL_876
2021-01-18T09:02:50Z,104.57,29.053,0.308,WL_876
2021-01-18T09:02:51Z,104.966,29.053,0.347,WL_876
2021-01-18T09:02:52Z,105.31,29.053,0.382,WL_876
2021-01-18T09:02:53Z,105.052,29.053,0.356,WL_876
2021-01-18T09:02:54Z,104.88,29.053,0.339,WL_876
2021-01-18T09:02:55Z,104.776,29.053,0.329,WL_876
2021-01-18T09:02:56Z,105.31,29.053,0.382,WL_876
2021-01-18T09:02:57Z,105.259,29.053,0.377,WL_876
2021-01-18T09:02:58Z,105.104,29.053,0.361,WL_876
2021-01-18T09:02:59Z,105.431,29.053,0.394,WL_876
2021-01-18T09:03:00Z,105.362,29.053,0.387,WL_876
2021-01-18T09:03:01Z,105.345,29.053,0.385,WL_876
2021-01-18T09:03:02Z,105.362,29.053,0.387,WL_876
2021-01-18T09:03:03Z,105.31,29.053,0.382,WL_876
2021-01-18T09:03:04Z,105.448,29.053,0.395,WL_876
2021-01-18T09:03:05Z,104.931,29.053,0.344,WL_876
2021-01-18T09:03:06Z,104.708,29.053,0.322,WL_876
2021-01-18T09:03:07Z,105.276,29.053,0.378,WL_876
2021-01-18T09:03:08Z,105.276,29.053,0.378,WL_876
2021-01-18T09:03:09Z,105.483,29.053,0.399,WL_876
2021-01-18T09:03:10Z,105.448,29.053,0.395,WL_876
2021-01-18T09:03:11Z,105.328,29.053,0.384,WL_876
2021-01-18T09:03:12Z,105.104,29.053,0.361,WL_876
2021-01-18T09:03:13Z,105.087,29.053,0.36,WL_876
2021-01-18T09:03:14Z,105.121,29.053,0.363,WL_876
2021-01-18T09:03:15Z,104.828,29.053,0.334,WL_876
2021-01-18T09:03:16Z,104.845,29.053,0.335,WL_876
2021-01-18T09:03:17Z,104.604,29.053,0.311,WL_876
2021-01-18T09:03:18Z,103.657,29.053,0.217,WL_876
2021-01-18T09:03:19Z,102.917,29.053,0.144,WL_876
2021-01-18T09:03:20Z,103.037,29.053,0.156,WL_876
2021-01-18T09:03:21Z,102.934,29.053,0.145,WL_876
2021-01-18T09:03:22Z,103.95,29.053,0.246,WL_876
2021-01-18T09:03:23Z,104.294,29.053,0.281,WL_876
2021-01-18T09:03:24Z,104.501,29.053,0.301,WL_876
2021-01-18T09:03:25Z,105.483,29.053,0.399,WL_876
2021-01-18T09:03:26Z,105.483,29.053,0.399,WL_876
2021-01-18T09:03:27Z,105.379,29.053,0.389,WL_876
2021-01-18T09:03:28Z,105.5,29.053,0.401,WL_876
2021-01-18T09:03:29Z,105.586,29.053,0.409,WL_876
2021-01-18T09:03:30Z,105.776,29.053,0.428,WL_876
2021-01-18T09:03:31Z,105.707,29.053,0.421,WL_876
2021-01-18T09:03:32Z,105.552,29.053,0.406,WL_876
2021-01-18T09:03:33Z,105.621,29.053,0.413,WL_876
2021-01-18T09:03:34Z,105.586,29.053,0.409,WL_876
2021-01-18T09:03:35Z,105.517,29.053,0.402,WL_876
2021-01-18T09:03:36Z,105.724,29.053,0.423,WL_876
2021-01-18T09:03:37Z,105.448,29.053,0.395,WL_876
2021-01-18T09:03:38Z,105.362,29.053,0.387,WL_876
2021-01-18T09:03:39Z,105.569,29.053,0.407,WL_876
2021-01-18T09:03:40Z,105.655,29.053,0.416,WL_876
2021-01-18T09:03:41Z,105.224,29.053,0.373,WL_876
2021-01-18T09:03:42Z,104.621,29.053,0.313,WL_876
2021-01-18T09:03:43Z,105.397,29.053,0.39,WL_876
2021-01-18T09:03:44Z,105.414,29.053,0.392,WL_876
2021-01-18T09:03:45Z,105.569,29.053,0.407,WL_876
2021-01-18T09:03:46Z,105.19,29.053,0.37,WL_876
2021-01-18T09:03:47Z,105.293,29.053,0.38,WL_876
2021-01-18T09:03:48Z,105.534,29.053,0.404,WL_876
2021-01-18T09:03:49Z,105.603,29.053,0.411,WL_876
2021-01-18T09:03:50Z,105.621,29.053,0.413,WL_876
2021-01-18T09:03:51Z,105.672,29.053,0.418,WL_876
2021-01-18T09:03:52Z,105.483,29.053,0.399,WL_876
2021-01-18T09:03:53Z,105.207,29.053,0.371,WL_876
2021-01-18T09:03:54Z,105.379,29.053,0.389,WL_876
2021-01-18T09:03:55Z,105.121,29.053,0.363,WL_876
2021-01-18T09:03:56Z,105.069,29.053,0.358,WL_876
2021-01-18T09:03:57Z,105.414,29.053,0.392,WL_876
2021-01-18T09:03:58Z,105.19,29.053,0.37,WL_876
2021-01-18T09:03:59Z,105.672,29.053,0.418,WL_876
2021-01-18T09:04:00Z,105.483,29.053,0.399,WL_876
2021-01-18T09:04:01Z,105.724,29.053,0.423,WL_876
2021-01-18T09:04:02Z,105.379,29.053,0.389,WL_876
2021-01-18T09:04:03Z,105.397,29.053,0.39,WL_876
2021-01-18T09:04:04Z,105.448,29.053,0.395,WL_876
2021-01-18T09:04:05Z,105.362,29.053,0.387,WL_876
2021-01-18T09:04:06Z,105.414,29.053,0.392,WL_876
2021-01-18T09:04:07Z,105.173,29.053,0.368,WL_876
2021-01-18T09:04:08Z,105.31,29.053,0.382,WL_876
2021-01-18T09:04:09Z,105.379,29.053,0.389,WL_876
2021-01-18T09:04:10Z,105.517,29.053,0.402,WL_876
2021-01-18T09:04:11Z,105.173,29.053,0.368,WL_876
2021-01-18T09:04:12Z,105.586,29.053,0.409,WL_876
2021-01-18T09:04:13Z,105.293,29.053,0.38,WL_876
2021-01-18T09:04:14Z,105.121,29.053,0.363,WL_876
2021-01-18T09:04:15Z,105.104,29.053,0.361,WL_876
2021-01-18T09:04:16Z,105.155,29.053,0.366,WL_876
2021-01-18T09:04:17Z,104.931,29.053,0.344,WL_876
2021-01-18T09:04:18Z,105.138,29.053,0.365,WL_876
2021-01-18T09:04:19Z,105.276,29.053,0.378,WL_876
2021-01-18T09:04:20Z,105.242,29.053,0.375,WL_876
2021-01-18T09:04:21Z,104.931,29.053,0.344,WL_876
2021-01-18T09:04:22Z,105.293,29.053,0.38,WL_876
2021-01-18T09:04:23Z,105.345,29.053,0.385,WL_876
2021-01-18T09:04:24Z,105.328,29.053,0.384,WL_876
2021-01-18T09:04:25Z,105.448,29.053,0.395,WL_876
2021-01-18T09:04:26Z,105.552,29.053,0.406,WL_876
2021-01-18T09:04:27Z,105.431,29.053,0.394,WL_876
2021-01-18T09:04:28Z,105.362,29.053,0.387,WL_876
2021-01-18T09:04:29Z,105.431,29.053,0.394,WL_876
2021-01-18T09:04:30Z,105.31,29.053,0.382,WL_876
2021-01-18T09:04:31Z,105.517,29.053,0.402,WL_876
2021-01-18T09:04:32Z,105.569,29.053,0.407,WL_876
2021-01-18T09:04:33Z,105.483,29.053,0.399,WL_876
2021-01-18T09:04:34Z,105.293,29.053,0.38,WL_876
2021-01-18T09:04:35Z,105.638,29.053,0.414,WL_876
2021-01-18T09:04:36Z,105.776,29.053,0.428,WL_876
2021-01-18T09:04:37Z,105.586,29.053,0.409,WL_876
2021-01-18T09:04:38Z,105.19,29.053,0.37,WL_876
2021-01-18T09:04:39Z,105.397,29.053,0.39,WL_876
2021-01-18T09:04:40Z,105.483,29.053,0.399,WL_876
2021-01-18T09:04:41Z,105.603,29.053,0.411,WL_876
2021-01-18T09:04:42Z,105.741,29.053,0.425,WL_876
2021-01-18T09:04:43Z,105.586,29.053,0.409,WL_876
2021-01-18T09:04:44Z,105.534,29.053,0.404,WL_876
2021-01-18T09:04:45Z,105.328,29.053,0.384,WL_876
2021-01-18T09:04:46Z,105.827,29.053,0.433,WL_876
2021-01-18T09:04:47Z,105.5,29.053,0.401,WL_876
2021-01-18T09:04:48Z,105.414,29.053,0.392,WL_876
2021-01-18T09:04:49Z,105.517,29.053,0.402,WL_876
2021-01-18T09:04:50Z,105.5,29.053,0.401,WL_876
2021-01-18T09:04:51Z,105.379,29.053,0.389,WL_876
2021-01-18T09:04:52Z,105.5,29.053,0.401,WL_876
2021-01-18T09:04:53Z,105.638,29.053,0.414,WL_876
2021-01-18T09:04:54Z,105.414,29.053,0.392,WL_876
2021-01-18T09:04:55Z,105.638,29.053,0.414,WL_876
2021-01-18T09:04:56Z,105.534,29.053,0.404,WL_876
2021-01-18T09:04:57Z,105.483,29.053,0.399,WL_876
2021-01-18T09:04:58Z,105.517,29.053,0.402,WL_876
2021-01-18T09:04:59Z,105.276,29.053,0.378,WL_876
2021-01-18T09:05:00Z,105.19,29.053,0.37,WL_876
2021-01-18T09:05:01Z,105.569,29.053,0.407,WL_876
2021-01-18T09:05:02Z,105.586,29.053,0.409,WL_876
2021-01-18T09:05:03Z,105.448,29.053,0.395,WL_876
2021-01-18T09:05:04Z,105.448,29.053,0.395,WL_876
2021-01-18T09:05:05Z,105.379,29.053,0.389,WL_876
2021-01-18T09:05:06Z,105.466,29.053,0.397,WL_876
2021-01-18T09:05:07Z,105.621,29.053,0.413,WL_876
2021-01-18T09:05:08Z,105.586,29.053,0.409,WL_876
2021-01-18T09:05:09Z,105.569,29.053,0.407,WL_876
2021-01-18T09:05:10Z,105.552,29.053,0.406,WL_876
2021-01-18T09:05:11Z,105.586,29.053,0.409,WL_876
2021-01-18T09:05:12Z,105.431,29.053,0.394,WL_876
2021-01-18T09:05:13Z,105.517,29.053,0.402,WL_876
2021-01-18T09:05:14Z,105.379,29.053,0.389,WL_876
2021-01-18T09:05:15Z,105.621,29.053,0.413,WL_876
2021-01-18T09:05:16Z,105.621,29.053,0.413,WL_876
2021-01-18T09:05:17Z,105.638,29.053,0.414,WL_876
2021-01-18T09:05:18Z,105.621,29.053,0.413,WL_876
2021-01-18T09:05:19Z,105.397,29.053,0.39,WL_876
2021-01-18T09:05:20Z,105.397,29.053,0.39,WL_876
2021-01-18T09:05:21Z,105.414,29.053,0.392,WL_876
2021-01-18T09:05:22Z,105.5,29.053,0.401,WL_876
2021-01-18T09:05:23Z,105.483,29.053,0.399,WL_876
2021-01-18T09:05:24Z,105.724,29.053,0.423,WL_876
2021-01-18T09:05:25Z,105.362,29.053,0.387,WL_876
2021-01-18T09:05:26Z,105.655,29.053,0.416,WL_876
2021-01-18T09:05:27Z,105.652,28.953,0.416,WL_876
2021-01-18T09:05:28Z,105.793,29.053,0.43,WL_876
2021-01-18T09:05:29Z,105.328,29.053,0.384,WL_876
2021-01-18T09:05:30Z,105.552,29.053,0.406,WL_876
2021-01-18T09:05:31Z,105.517,29.053,0.402,WL_876
2021-01-18T09:05:32Z,105.466,29.053,0.397,WL_876
2021-01-18T09:05:33Z,105.517,29.053,0.402,WL_876
2021-01-18T09:05:34Z,105.534,29.053,0.404,WL_876
2021-01-18T09:05:35Z,105.776,29.053,0.428,WL_876
2021-01-18T09:05:36Z,105.569,29.053,0.407,WL_876
2021-01-18T09:05:37Z,105.534,29.053,0.404,WL_876
2021-01-18T09:05:38Z,105.825,28.953,0.433,WL_876
2021-01-18T09:05:39Z,106.017,29.053,0.452,WL_876
2021-01-18T09:05:40Z,105.911,28.953,0.442,WL_876
2021-01-18T09:05:41Z,105.896,29.053,0.44,WL_876
2021-01-18T09:05:42Z,105.963,28.953,0.447,WL_876
2021-01-18T09:05:43Z,106,29.053,0.45,WL_876
2021-01-18T09:05:44Z,105.741,29.053,0.425,WL_876
2021-01-18T09:05:45Z,105.104,29.053,0.361,WL_876
2021-01-18T09:05:46Z,104.742,29.053,0.325,WL_876
2021-01-18T09:05:47Z,105,29.053,0.351,WL_876
2021-01-18T09:05:48Z,105.276,29.053,0.378,WL_876
2021-01-18T09:05:49Z,105.569,29.053,0.407,WL_876
2021-01-18T09:05:50Z,105.655,29.053,0.416,WL_876
2021-01-18T09:05:51Z,105.896,29.053,0.44,WL_876
2021-01-18T09:05:52Z,105.569,29.053,0.407,WL_876
2021-01-18T09:05:53Z,105.621,29.053,0.413,WL_876
2021-01-18T09:05:54Z,105.173,29.053,0.368,WL_876
2021-01-18T09:05:55Z,104.673,29.053,0.318,WL_876
2021-01-18T09:05:56Z,104.828,29.053,0.334,WL_876
2021-01-18T09:05:57Z,104.498,28.953,0.301,WL_876
2021-01-18T09:05:58Z,104.484,29.053,0.3,WL_876
2021-01-18T09:05:59Z,104.567,28.953,0.308,WL_876
2021-01-18T09:06:00Z,105,29.053,0.351,WL_876
2021-01-18T09:06:01Z,105.052,29.053,0.356,WL_876
2021-01-18T09:06:02Z,105.19,29.053,0.37,WL_876
2021-01-18T09:06:03Z,105.104,29.053,0.361,WL_876
2021-01-18T09:06:04Z,104.466,29.053,0.298,WL_876
2021-01-18T09:06:05Z,104.966,29.053,0.347,WL_876
2021-01-18T09:06:06Z,105.328,29.053,0.384,WL_876
2021-01-18T09:06:07Z,105.242,29.053,0.375,WL_876
2021-01-18T09:06:08Z,105.293,29.053,0.38,WL_876
2021-01-18T09:06:09Z,105.655,29.053,0.416,WL_876
2021-01-18T09:06:10Z,105.707,29.053,0.421,WL_876
2021-01-18T09:06:11Z,105.397,29.053,0.39,WL_876
2021-01-18T09:06:12Z,105.414,29.053,0.392,WL_876
2021-01-18T09:06:13Z,105.586,29.053,0.409,WL_876
2021-01-18T09:06:14Z,105.394,28.953,0.39,WL_876
2021-01-18T09:06:15Z,105.121,29.053,0.363,WL_876
2021-01-18T09:06:16Z,105.239,28.953,0.375,WL_876
2021-01-18T09:06:17Z,105.69,29.053,0.42,WL_876
2021-01-18T09:06:18Z,105.758,29.053,0.426,WL_876
2021-01-18T09:06:19Z,105.379,29.053,0.389,WL_876
2021-01-18T09:06:20Z,105.687,28.953,0.419,WL_876
2021-01-18T09:06:21Z,105.293,29.053,0.38,WL_876
2021-01-18T09:06:22Z,105.242,29.053,0.375,WL_876
2021-01-18T09:06:23Z,105.672,29.053,0.418,WL_876
2021-01-18T09:06:24Z,105.758,29.053,0.426,WL_876
2021-01-18T09:06:25Z,105.586,29.053,0.409,WL_876
2021-01-18T09:06:26Z,105.414,29.053,0.392,WL_876
2021-01-18T09:06:27Z,105.914,29.053,0.442,WL_876
2021-01-18T09:06:28Z,105.827,29.053,0.433,WL_876
2021-01-18T09:06:29Z,105.793,29.053,0.43,WL_876
2021-01-18T09:06:30Z,105.827,29.053,0.433,WL_876
2021-01-18T09:06:31Z,105.586,29.053,0.409,WL_876
2021-01-18T09:06:32Z,105.721,28.953,0.423,WL_876
2021-01-18T09:06:33Z,105.739,28.953,0.424,WL_876
2021-01-18T09:06:34Z,105,29.053,0.351,WL_876
2021-01-18T09:06:35Z,105.741,29.053,0.425,WL_876
2021-01-18T09:06:36Z,105.36,28.953,0.387,WL_876
2021-01-18T09:06:37Z,105.707,29.053,0.421,WL_876
2021-01-18T09:06:38Z,105.914,29.053,0.442,WL_876
2021-01-18T09:06:39Z,105.446,28.953,0.395,WL_876
2021-01-18T09:06:40Z,105.603,29.053,0.411,WL_876
2021-01-18T09:06:41Z,105.517,29.053,0.402,WL_876
2021-01-18T09:06:42Z,105.224,29.053,0.373,WL_876
2021-01-18T09:06:43Z,105.308,28.953,0.382,WL_876
2021-01-18T09:06:44Z,105.724,29.053,0.423,WL_876
2021-01-18T09:06:45Z,105.862,29.053,0.437,WL_876
2021-01-18T09:06:46Z,105.827,29.053,0.433,WL_876
2021-01-18T09:06:47Z,105.931,29.053,0.444,WL_876
2021-01-18T09:06:48Z,105.741,29.053,0.425,WL_876
2021-01-18T09:06:49Z,105.81,29.053,0.431,WL_876
2021-01-18T09:06:50Z,105.087,29.053,0.36,WL_876
2021-01-18T09:06:51Z,105.104,29.053,0.361,WL_876
2021-01-18T09:06:52Z,105.81,29.053,0.431,WL_876
2021-01-18T09:06:53Z,105.414,29.053,0.392,WL_876
2021-01-18T09:06:54Z,105.741,29.053,0.425,WL_876
2021-01-18T09:06:55Z,105,29.053,0.351,WL_876
2021-01-18T09:06:56Z,104.88,29.053,0.339,WL_876
2021-01-18T09:06:57Z,105.448,29.053,0.395,WL_876
2021-01-18T09:06:58Z,105.018,29.053,0.353,WL_876
2021-01-18T09:06:59Z,105.328,29.053,0.384,WL_876
2021-01-18T09:07:00Z,105.087,29.053,0.36,WL_876
2021-01-18T09:07:01Z,104.914,29.053,0.342,WL_876
2021-01-18T09:07:02Z,105.259,29.053,0.377,WL_876
2021-01-18T09:07:03Z,104.914,29.053,0.342,WL_876
2021-01-18T09:07:04Z,104.621,29.053,0.313,WL_876
2021-01-18T09:07:05Z,104.484,29.053,0.3,WL_876
2021-01-18T09:07:06Z,104.845,29.053,0.335,WL_876
2021-01-18T09:07:07Z,105.19,29.053,0.37,WL_876
2021-01-18T09:07:08Z,105.207,29.053,0.371,WL_876
2021-01-18T09:07:09Z,104.415,29.053,0.293,WL_876
2021-01-18T09:07:10Z,105.087,29.053,0.36,WL_876
2021-01-18T09:07:11Z,107.155,29.053,0.565,WL_876
2021-01-18T09:07:12Z,107.448,29.053,0.594,WL_876
2021-01-18T09:07:13Z,107.948,29.053,0.644,WL_876
2021-01-18T09:07:14Z,107.034,29.053,0.553,WL_876
2021-01-18T09:07:15Z,107.034,29.053,0.553,WL_876
2021-01-18T09:07:16Z,107.448,29.053,0.594,WL_876
