date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,A,B,Sp_Conductance,Sp_Conductance_cal,SalinityInSitu_1pCal
2021-01-18T11:31:00Z,41507.7,29.49,CT_324,106.831,29.552,0.516,WL_877,1.06831,13.078772943599999,138.49,45863.67195140483,48142.65122132876,31.373497368961136
2021-01-18T11:32:00Z,41491,29.54,CT_324,107.156,29.552,0.549,WL_877,1.07156,13.148079897599999,138.54,45894.45729674761,48173.43656667154,31.39595593844686
2021-01-18T11:33:00Z,41482.7,29.54,CT_324,107.553,29.552,0.588,WL_877,1.07553,13.148079897599999,138.54,45885.2764142535,48164.25568417743,31.389256610561663
2021-01-18T11:34:00Z,41466,29.52,CT_324,107.282,29.552,0.561,WL_877,1.0728199999999999,13.1203566144,138.52,45847.11828354558,48126.0975534695,31.361420308217536
2021-01-18T11:35:00Z,41503.5,29.52,CT_324,107.499,29.552,0.583,WL_877,1.07499,13.1203566144,138.52,45888.580371415956,48167.55964133988,31.391667240614723
2021-01-18T11:36:00Z,41520.2,29.52,CT_324,106.759,29.552,0.509,WL_877,1.06759,13.1203566144,138.52,45907.04482121422,48186.02409113815,31.4051410319117
2021-01-18T11:37:00Z,41470.2,29.54,CT_324,106.903,29.552,0.524,WL_877,1.0690300000000001,13.148079897599999,138.54,45871.449783991295,48150.42905391522,31.37917126579014
2021-01-18T11:38:00Z,41474.3,29.54,CT_324,107.933,29.552,0.626,WL_877,1.0793300000000001,13.148079897599999,138.54,45875.9849187173,48154.96418864123,31.382476849896864
2021-01-18T11:39:00Z,41495.2,29.54,CT_324,107.319,29.552,0.565,WL_877,1.07319,13.148079897599999,138.54,45899.103044515716,48178.08231443964,31.399344991959936
2021-01-18T11:40:00Z,41424.4,29.56,CT_324,106.961,29.652,0.529,WL_877,1.06961,13.1758038496,138.56,45840.458286738634,48119.43755666256,31.356563018964838
2021-01-18T11:41:00Z,41478.5,29.57,CT_324,107.12,29.552,0.545,WL_877,1.0712000000000002,13.189666076400002,138.57,45910.174341073434,48189.15361099736,31.40742337298639
2021-01-18T11:42:00Z,41470.2,29.58,CT_324,107.105,29.652,0.544,WL_877,1.07105,13.203528470399998,138.57999999999998,45910.83510541674,48189.81437534067,31.40790553109327
2021-01-18T11:43:00Z,41461.8,29.59,CT_324,107.16,29.652,0.549,WL_877,1.0715999999999999,13.2173910316,138.59,45911.38201466636,48190.36128459028,31.408304415712728
2021-01-18T11:44:00Z,41416.1,29.59,CT_324,107.033,29.652,0.537,WL_877,1.07033,13.2173910316,138.59,45860.777599082125,48139.75686900605,31.371385330661713
2021-01-18T11:45:00Z,41478.5,29.63,CT_324,106.907,29.652,0.524,WL_877,1.06907,13.2728429484,138.63,45969.28379922041,48248.263069144334,31.450556544179882
2021-01-18T11:46:00Z,41441,29.63,CT_324,107.268,29.652,0.56,WL_877,1.07268,13.2728429484,138.63,45927.72375865793,48206.703028581855,31.420227940372776
2021-01-18T11:47:00Z,41470.2,29.64,CT_324,106.925,29.652,0.526,WL_877,1.06925,13.286706345600003,138.64,45969.93764617597,48248.91691609989,31.451033658345377
2021-01-18T11:48:00Z,41457.7,29.64,CT_324,107.34,29.652,0.567,WL_877,1.0734000000000001,13.286706345600003,138.64,45956.0813295781,48235.06059950202,31.44092059303929
2021-01-18T11:49:00Z,41453.5,29.64,CT_324,107.232,29.652,0.556,WL_877,1.07232,13.286706345600003,138.64,45951.425607201214,48230.40487712514,31.437523427749912
2021-01-18T11:50:00Z,41470.2,29.64,CT_324,107.268,29.652,0.56,WL_877,1.07268,13.286706345600003,138.64,45969.93764617597,48248.91691609989,31.451032667282107
2021-01-18T11:51:00Z,41411.9,29.65,CT_324,107.214,29.652,0.555,WL_877,1.07214,13.300569909999998,138.65,45915.15122088648,48194.13049081041,31.41105441992178
2021-01-18T11:52:00Z,41445.2,29.67,CT_324,107.322,29.652,0.565,WL_877,1.07322,13.328297540400003,138.67000000000002,45971.76950750849,48250.74877743242,31.452369377658254
2021-01-18T11:53:00Z,41416.1,29.68,CT_324,107.127,29.752,0.546,WL_877,1.07127,13.342161606400001,138.68,45949.334142050764,48228.31341197469,31.43599751853332
2021-01-18T11:54:00Z,41445.2,29.69,CT_324,107.452,29.752,0.578,WL_877,1.07452,13.356025839600003,138.69,45991.469923860604,48270.44919378453,31.466746626640518
2021-01-18T11:55:00Z,41399.4,29.67,CT_324,107.091,29.752,0.542,WL_877,1.07091,13.328297540400003,138.67000000000002,45920.96731465036,48199.94658457429,31.415298495123206
2021-01-18T11:56:00Z,41420.2,29.69,CT_324,107.434,29.752,0.576,WL_877,1.07434,13.356025839600003,138.69,45963.72758583119,48242.70685575512,31.446500237410113
2021-01-18T11:57:00Z,41411.9,29.69,CT_324,106.928,29.752,0.526,WL_877,1.06928,13.356025839600003,138.69,45954.51712960543,48233.49639952936,31.43978031414878
2021-01-18T11:58:00Z,41416.1,29.7,CT_324,107.326,29.752,0.566,WL_877,1.0732599999999999,13.36989024,138.7,45969.02235926612,48248.00162919005,31.450364539503724
2021-01-18T11:59:00Z,41395.3,29.67,CT_324,107.145,29.752,0.548,WL_877,1.07145,13.328297540400003,138.67000000000002,45916.4195200932,48195.39879001713,31.41198002783561
2021-01-18T12:00:00Z,41370.4,29.69,CT_324,107.091,29.752,0.542,WL_877,1.07091,13.356025839600003,138.69,45908.464848476615,48187.44411840054,31.406176161304817
2021-01-18T12:01:00Z,41432.7,29.69,CT_324,106.712,29.752,0.505,WL_877,1.06712,13.356025839600003,138.69,45977.598754845894,48256.57802476982,31.456625299359242
2021-01-18T12:02:00Z,41387,29.67,CT_324,106.892,29.752,0.522,WL_877,1.06892,13.328297540400003,138.67000000000002,45907.21300916039,48186.19227908432,31.405263361995747
2021-01-18T12:03:00Z,41399.4,29.71,CT_324,107.47,29.752,0.58,WL_877,1.0747,13.383754807600003,138.71,45960.32787132675,48239.307141250676,31.444019146504328
2021-01-18T12:04:00Z,41391.1,29.71,CT_324,107.759,29.752,0.609,WL_877,1.07759,13.383754807600003,138.71,45951.11346915348,48230.09273907741,31.437294127300497
2021-01-18T12:05:00Z,41279.2,29.64,CT_324,107.687,29.752,0.602,WL_877,1.07687,13.286706345600003,138.64,45758.21312856044,48037.19239848437,31.296575536715874
2021-01-18T12:06:00Z,41362.1,29.65,CT_324,107.001,29.752,0.533,WL_877,1.0700100000000001,13.300569909999998,138.65,45859.935823119165,48138.91509304309,31.370771343811544
2021-01-18T12:07:00Z,41337.2,29.67,CT_324,107.235,29.752,0.557,WL_877,1.07235,13.328297540400003,138.67000000000002,45851.97394356355,48130.953213487475,31.364962534152728
2021-01-18T12:08:00Z,41345.5,29.65,CT_324,107.037,29.752,0.537,WL_877,1.07037,13.300569909999998,138.65,45841.53069053007,48120.509960453994,31.357345070102312
2021-01-18T12:09:00Z,41345.5,29.68,CT_324,107.253,29.752,0.558,WL_877,1.07253,13.342161606400001,138.68,45871.00655953023,48149.985829454155,31.37884691021593
2021-01-18T12:10:00Z,41349.6,29.69,CT_324,107.145,29.752,0.548,WL_877,1.07145,13.356025839600003,138.69,45885.38322323614,48164.362493160064,31.389335711734923
2021-01-18T12:11:00Z,41316.5,29.67,CT_324,107.416,29.752,0.575,WL_877,1.07416,13.328297540400003,138.67000000000002,45829.01312714077,48107.9923970647,31.348213163712295
2021-01-18T12:12:00Z,41287.5,29.64,CT_324,107.741,29.752,0.607,WL_877,1.07741,13.286706345600003,138.64,45767.413722781435,48046.39299270536,31.30328496505181
2021-01-18T12:13:00Z,41333.1,29.64,CT_324,107.033,29.652,0.537,WL_877,1.07033,13.286706345600003,138.64,45817.96156573048,48096.94083565441,31.340153145379677
2021-01-18T12:14:00Z,41308.2,29.6,CT_324,107.199,29.752,0.553,WL_877,1.07199,13.231253760000003,138.6,45751.108747875325,48030.08801779925,31.291396179426677
2021-01-18T12:15:00Z,41242.1,29.57,CT_324,107.196,29.652,0.553,WL_877,1.07196,13.189666076400002,138.57,45648.516730161035,47927.49600008496,31.216596876356636
2021-01-18T12:16:00Z,41299.9,29.53,CT_324,107.123,29.652,0.545,WL_877,1.0712300000000001,13.134218172400002,138.53,45673.27191657551,47952.25118649944,31.234643507862906
2021-01-18T12:17:00Z,41233.8,29.49,CT_324,106.961,29.652,0.529,WL_877,1.06961,13.078772943599999,138.49,45561.02786976481,47840.007139688736,31.15283107959558
2021-01-18T12:18:00Z,41213.2,29.48,CT_324,107.174,29.552,0.551,WL_877,1.0717400000000001,13.0649120544,138.48,45528.486825205575,47807.4660951295,31.129117831514154
2021-01-18T12:19:00Z,41184.3,29.45,CT_324,107.156,29.552,0.549,WL_877,1.07156,13.02333039,138.45,45467.248654046416,47746.22792397034,31.084500993944552
2021-01-18T12:20:00Z,41229.7,29.46,CT_324,106.686,29.552,0.502,WL_877,1.0668600000000001,13.037190777600003,138.46,45527.15068739935,47806.129957323275,31.128145643397936
2021-01-18T12:21:00Z,41200.8,29.45,CT_324,107.879,29.552,0.621,WL_877,1.0787900000000001,13.02333039,138.45,45485.464566488576,47764.4438364125,31.097769670600883
2021-01-18T12:22:00Z,41221.4,29.43,CT_324,106.452,29.552,0.479,WL_877,1.06452,12.9956101164,138.43,45488.6518918305,47767.63116175443,31.100095884545674
2021-01-18T12:23:00Z,41155.5,29.46,CT_324,107.174,29.552,0.551,WL_877,1.0717400000000001,13.037190777600003,138.46,45445.21667912364,47724.195949047564,31.068451233273684
2021-01-18T12:24:00Z,41196.7,29.45,CT_324,106.704,29.552,0.504,WL_877,1.06704,13.02333039,138.45,45480.93818824537,47759.91745816929,31.094475372940842
2021-01-18T12:25:00Z,41151.4,29.46,CT_324,107.03,29.552,0.536,WL_877,1.0703,13.037190777600003,138.46,45440.689328262044,47719.66859818597,31.06515374315008
2021-01-18T12:26:00Z,41188.5,29.47,CT_324,107.807,29.552,0.614,WL_877,1.07807,13.051051332399998,138.47,45491.42804735112,47770.40731727504,31.102114604092986
2021-01-18T12:27:00Z,41172,29.47,CT_324,107.807,29.552,0.614,WL_877,1.07807,13.051051332399998,138.47,45473.20430619081,47752.18357611474,31.08883787987197
2021-01-18T12:28:00Z,41176.1,29.51,CT_324,108.042,29.552,0.637,WL_877,1.08042,13.106495223600003,138.51,45516.81586094242,47795.79513086635,31.120611381629153
2021-01-18T12:29:00Z,41196.7,29.51,CT_324,107.68,29.552,0.601,WL_877,1.0768000000000002,13.106495223600003,138.51,45539.58747862198,47818.566748545905,31.13720511801289
2021-01-18T12:30:00Z,41159.6,29.51,CT_324,107.391,29.552,0.572,WL_877,1.0739100000000001,13.106495223600003,138.51,45498.576458432086,47777.55572835601,31.107323928904194
2021-01-18T12:31:00Z,41184.3,29.56,CT_324,107.228,29.552,0.556,WL_877,1.07228,13.1758038496,138.56,45574.76236755463,47853.74163747855,31.16283944503226
2021-01-18T12:32:00Z,41184.3,29.58,CT_324,107.337,29.552,0.567,WL_877,1.0733700000000002,13.203528470399998,138.57999999999998,45594.32089143566,47873.300161359584,31.177093401200644
2021-01-18T12:33:00Z,41184.3,29.57,CT_324,106.997,29.652,0.533,WL_877,1.06997,13.189666076400002,138.57,45584.541222924425,47863.52049284835,31.169966823092103
2021-01-18T12:34:00Z,41172,29.6,CT_324,107.34,29.652,0.567,WL_877,1.0734000000000001,13.231253760000003,138.6,45600.25973941065,47879.239009334575,31.181421823090012
2021-01-18T12:35:00Z,41184.3,29.6,CT_324,107.214,29.652,0.555,WL_877,1.07214,13.231253760000003,138.6,45613.88266748786,47892.861937411784,31.19135136867888
2021-01-18T12:36:00Z,41188.5,29.63,CT_324,107.557,29.652,0.589,WL_877,1.0755700000000001,13.2728429484,138.63,45647.88615220391,47926.865422127834,31.21613617221232
2021-01-18T12:37:00Z,41130.9,29.62,CT_324,107.358,29.652,0.569,WL_877,1.07358,13.258979718400001,138.62,45574.27888285272,47853.258152776645,31.16248672084088
2021-01-18T12:38:00Z,41188.5,29.64,CT_324,107.431,29.652,0.576,WL_877,1.07431,13.286706345600003,138.64,45657.67169532626,47936.650965250185,31.223269948975965
2021-01-18T12:39:00Z,41172,29.62,CT_324,107.178,29.652,0.551,WL_877,1.07178,13.258979718400001,138.62,45619.81892360275,47898.79819352667,31.19567830962507
2021-01-18T12:40:00Z,41176.1,29.63,CT_324,107.485,29.652,0.581,WL_877,1.07485,13.2728429484,138.63,45634.14363212458,47913.122902048504,31.20611883924201
2021-01-18T12:41:00Z,41188.5,29.62,CT_324,107.322,29.652,0.565,WL_877,1.07322,13.258979718400001,138.62,45638.10142171407,47917.080691637995,31.20900426797983
2021-01-18T12:42:00Z,41139.1,29.63,CT_324,107.232,29.652,0.556,WL_877,1.07232,13.2728429484,138.63,45593.13772543627,47872.11699536019,31.176231382085653
2021-01-18T12:43:00Z,41151.4,29.62,CT_324,106.943,29.652,0.528,WL_877,1.06943,13.258979718400001,138.62,45596.99350171831,47875.972771642235,31.179042407072696
2021-01-18T12:44:00Z,41130.9,29.6,CT_324,107.214,29.652,0.555,WL_877,1.07214,13.231253760000003,138.6,45554.73922364048,47833.7184935644,31.14824761196034
2021-01-18T12:45:00Z,41126.8,29.63,CT_324,107.521,29.652,0.585,WL_877,1.07521,13.2728429484,138.63,45579.50603213178,47858.485302055706,31.166295702481687
2021-01-18T12:46:00Z,41147.3,29.63,CT_324,107.34,29.652,0.567,WL_877,1.0734000000000001,13.2728429484,138.63,45602.2255209726,47881.204790896525,31.182854570078145
2021-01-18T12:47:00Z,41139.1,29.63,CT_324,107.412,29.652,0.574,WL_877,1.0741200000000002,13.2728429484,138.63,45593.13772543627,47872.11699536019,31.176230866117702
2021-01-18T12:48:00Z,41122.7,29.65,CT_324,107.575,29.652,0.59,WL_877,1.07575,13.300569909999998,138.65,45594.50276638233,47873.48203630625,31.177225274148658
2021-01-18T12:49:00Z,41135,29.65,CT_324,107.846,29.652,0.617,WL_877,1.07846,13.300569909999998,138.65,45608.1403043851,47887.11957430903,31.187164129689886
2021-01-18T12:50:00Z,41126.8,29.67,CT_324,107.759,29.752,0.609,WL_877,1.07759,13.328297540400003,138.67000000000002,45618.594437507854,47897.57370743178,31.194784128521622
2021-01-18T12:51:00Z,41102.1,29.69,CT_324,107.868,29.752,0.62,WL_877,1.07868,13.356025839600003,138.69,45610.73407674498,47889.713346668905,31.189054574700908
2021-01-18T12:52:00Z,41151.4,29.69,CT_324,107.001,29.752,0.533,WL_877,1.0700100000000001,13.356025839600003,138.69,45665.44196733898,47944.421237262904,31.22893569056015
2021-01-18T12:53:00Z,41114.4,29.69,CT_324,107.326,29.752,0.566,WL_877,1.0732599999999999,13.356025839600003,138.69,45624.383307055454,47903.36257697938,31.199004848920545
2021-01-18T12:54:00Z,41126.8,29.7,CT_324,107.271,29.752,0.56,WL_877,1.07271,13.36989024,138.7,45647.919257609145,47926.89852753307,31.216161125577486
2021-01-18T12:55:00Z,41110.3,29.7,CT_324,107.217,29.752,0.555,WL_877,1.07217,13.36989024,138.7,45629.60539249563,47908.584662419555,31.202811587334406
2021-01-18T12:56:00Z,41085.7,29.7,CT_324,107.271,29.752,0.56,WL_877,1.07271,13.36989024,138.7,45602.301084508195,47881.28035443212,31.182909842087952
2021-01-18T12:57:00Z,41106.2,29.69,CT_324,107.94,29.752,0.627,WL_877,1.0794,13.356025839600003,138.69,45615.2838201818,47894.26309010573,31.192370555266592
2021-01-18T12:58:00Z,41085.7,29.64,CT_324,106.946,29.752,0.528,WL_877,1.06946,13.286706345600003,138.64,45543.71734762533,47822.696617549256,31.140216619817053
2021-01-18T12:59:00Z,41098,29.64,CT_324,107.633,29.752,0.596,WL_877,1.07633,13.286706345600003,138.64,45557.35196315765,47836.331233081575,31.150150388633122
2021-01-18T13:00:00Z,41077.5,29.63,CT_324,107.72,29.652,0.605,WL_877,1.0772,13.2728429484,138.63,45524.868432138974,47803.8477020629,31.126479714917522
2021-01-18T13:01:00Z,41069.3,29.62,CT_324,107.774,29.652,0.61,WL_877,1.0777400000000001,13.258979718400001,138.62,45506.02422323712,47785.00349316104,31.112749207540116
2021-01-18T13:02:00Z,41036.6,29.62,CT_324,107.087,29.652,0.542,WL_877,1.07087,13.258979718400001,138.62,45469.79163607103,47748.770905994956,31.08635376589359
2021-01-18T13:03:00Z,41028.4,29.63,CT_324,107.16,29.652,0.549,WL_877,1.0715999999999999,13.2728429484,138.63,45470.45248569583,47749.43175561976,31.086834992029836
2021-01-18T13:04:00Z,41061.1,29.65,CT_324,107.72,29.652,0.605,WL_877,1.0772,13.300569909999998,138.65,45526.20420207577,47805.1834719997,31.127453024049487
2021-01-18T13:05:00Z,41069.3,29.62,CT_324,107.16,29.652,0.549,WL_877,1.0715999999999999,13.258979718400001,138.62,45506.02422323712,47785.00349316104,31.112750964312095
2021-01-18T13:06:00Z,41052.9,29.62,CT_324,107.503,29.652,0.583,WL_877,1.07503,13.258979718400001,138.62,45487.85252814464,47766.83179806857,31.09951049800632
2021-01-18T13:07:00Z,41020.2,29.53,CT_324,107.629,29.652,0.596,WL_877,1.07629,13.134218172400002,138.53,45363.95363359986,47642.93290352378,31.00926267394086
2021-01-18T13:08:00Z,40987.5,29.51,CT_324,107.033,29.652,0.537,WL_877,1.07033,13.106495223600003,138.51,45308.33396315769,47587.313233081615,30.968763967037205
2021-01-18T13:09:00Z,40995.7,29.48,CT_324,107.391,29.552,0.572,WL_877,1.0739100000000001,13.0649120544,138.48,45288.21317781876,47567.19244774269,30.954113601354567
2021-01-18T13:10:00Z,40971.2,29.47,CT_324,107.843,29.552,0.617,WL_877,1.07843,13.051051332399998,138.47,45251.42689861568,47530.40616853961,30.92733199110208
2021-01-18T13:11:00Z,40950.8,29.4,CT_324,107.445,29.552,0.578,WL_877,1.07445,12.954030959999999,138.4,45160.9054782395,47439.88474816343,30.861448457976337
2021-01-18T13:12:00Z,40914.1,29.41,CT_324,107.12,29.552,0.545,WL_877,1.0712000000000002,12.9678905116,138.41,45130.13415318395,47409.113423107876,30.839057696388995
2021-01-18T13:13:00Z,40975.2,29.45,CT_324,107.622,29.452,0.595,WL_877,1.07622,13.02333039,138.45,45236.403363643,47515.38263356693,30.91639651609897
2021-01-18T13:14:00Z,40958.9,29.46,CT_324,107.463,29.552,0.579,WL_877,1.07463,13.037190777600003,138.46,45228.124684150534,47507.10395407446,30.91037090329959
2021-01-18T13:15:00Z,40930.4,29.48,CT_324,107.969,29.552,0.63,WL_877,1.07969,13.0649120544,138.48,45216.075848281485,47495.05511820541,30.901599408694604
2021-01-18T13:16:00Z,40971.2,29.51,CT_324,107.915,29.552,0.624,WL_877,1.07915,13.106495223600003,138.51,45290.31564431415,47569.294914238075,30.955642803959243
2021-01-18T13:17:00Z,40946.7,29.51,CT_324,107.807,29.552,0.614,WL_877,1.07807,13.106495223600003,138.51,45263.23289513215,47542.21216505607,30.935926454208555
2021-01-18T13:18:00Z,40946.7,29.52,CT_324,108.042,29.552,0.637,WL_877,1.08042,13.1203566144,138.52,45272.95129071663,47551.930560640554,30.943000710970473
2021-01-18T13:19:00Z,41003.8,29.53,CT_324,107.427,29.552,0.576,WL_877,1.07427,13.134218172400002,138.53,45345.81698776218,47624.7962576861,30.996055876412893
2021-01-18T13:20:00Z,40979.3,29.57,CT_324,106.975,29.552,0.531,WL_877,1.06975,13.189666076400002,138.57,45357.638472344726,47636.61774226865,31.00466565022808
2021-01-18T13:21:00Z,40983.4,29.59,CT_324,107.376,29.652,0.571,WL_877,1.07376,13.2173910316,138.59,45381.64126159205,47660.620531515975,31.02214459670631
2021-01-18T13:22:00Z,40946.7,29.62,CT_324,107.72,29.652,0.605,WL_877,1.0772,13.258979718400001,138.62,45370.17972211902,47649.15899204295,31.013796537585456
2021-01-18T13:23:00Z,40987.5,29.63,CT_324,107.449,29.652,0.578,WL_877,1.07449,13.2728429484,138.63,45425.12433478902,47704.103604712946,31.053814787972563
2021-01-18T13:24:00Z,41020.2,29.68,CT_324,107.467,29.652,0.58,WL_877,1.07467,13.342161606400001,138.68,45510.1005737805,47789.07984370443,31.11572013819297
2021-01-18T13:25:00Z,40975.2,29.7,CT_324,107.488,29.752,0.582,WL_877,1.07488,13.36989024,138.7,45479.65368480859,47758.632954732515,31.093537325435648
2021-01-18T13:26:00Z,40979.3,29.71,CT_324,107.561,29.752,0.589,WL_877,1.0756100000000002,13.383754807600003,138.71,45493.94590108698,47772.92517101091,31.103949731533508
2021-01-18T13:27:00Z,40999.7,29.73,CT_324,107.597,29.752,0.593,WL_877,1.0759699999999999,13.411484444400001,138.73,45536.08846709835,47815.06773702228,31.134655690105586
2021-01-18T13:28:00Z,41003.8,29.74,CT_324,107.85,29.752,0.618,WL_877,1.0785,13.425349513599999,138.74,45550.39185594028,47829.37112586421,31.145077779927497
2021-01-18T13:29:00Z,41024.3,29.74,CT_324,107.362,29.752,0.569,WL_877,1.07362,13.425349513599999,138.74,45573.16494119206,47852.144211115985,31.1616748985175
2021-01-18T13:30:00Z,41007.9,29.74,CT_324,107.145,29.752,0.548,WL_877,1.07145,13.425349513599999,138.74,45554.94647299063,47833.92574291456,31.14839883738628
2021-01-18T13:31:00Z,40991.6,29.75,CT_324,107.47,29.752,0.58,WL_877,1.0747,13.439214750000001,138.75,45546.58674647926,47825.56601640319,31.142306051262345
2021-01-18T13:32:00Z,40946.7,29.8,CT_324,107.781,29.853,0.611,WL_877,1.0778100000000002,13.50854344,138.8,45545.394438705436,47824.37370862936,31.141436323060276
2021-01-18T13:33:00Z,40983.4,29.83,CT_324,107.727,29.853,0.606,WL_877,1.0772700000000002,13.550142660399999,138.82999999999998,45615.47024925672,47894.44951918065,31.192507050439957
2021-01-18T13:34:00Z,41016.1,29.83,CT_324,107.275,29.853,0.561,WL_877,1.07275,13.550142660399999,138.82999999999998,45651.86610409431,47930.84537401824,31.219038237041524
2021-01-18T13:35:00Z,40979.3,29.83,CT_324,107.618,29.853,0.595,WL_877,1.07618,13.550142660399999,138.82999999999998,45610.90685461348,47889.88612453741,31.189181223823926
2021-01-18T13:36:00Z,40991.6,29.83,CT_324,107.329,29.853,0.566,WL_877,1.0732899999999999,13.550142660399999,138.82999999999998,45624.597038543216,47903.57630846714,31.199160629781712
2021-01-18T13:37:00Z,40991.6,29.85,CT_324,107.528,29.853,0.586,WL_877,1.07528,13.577876310000002,138.85,45644.10768138511,47923.08695130904,31.213381910490213
2021-01-18T13:38:00Z,40975.2,29.89,CT_324,107.6,29.853,0.593,WL_877,1.076,13.633345615600001,138.89,45664.86164535948,47943.84091528341,31.22851091244523
2021-01-18T13:39:00Z,41052.9,29.92,CT_324,107.893,29.953,0.622,WL_877,1.07893,13.674949350400002,138.92000000000002,45780.779982272914,48059.75925219684,31.31303233001183
2021-01-18T13:40:00Z,41057,29.95,CT_324,108.092,29.953,0.642,WL_877,1.08092,13.71655459,138.95,45814.68783162343,48093.667101547355,31.337762260213502
2021-01-18T13:41:00Z,41028.4,29.94,CT_324,107.514,29.953,0.584,WL_877,1.07514,13.702686009600002,138.94,45773.00111010736,48051.98038003129,31.30736035633885
2021-01-18T13:42:00Z,41024.3,29.96,CT_324,107.748,29.953,0.608,WL_877,1.07748,13.730423337600001,138.96,45787.97093482623,48066.95020475016,31.318277184128167
2021-01-18T13:43:00Z,41003.8,29.97,CT_324,107.73,29.953,0.606,WL_877,1.0773000000000001,13.744292252399998,138.97,45774.85881398356,48053.83808390749,31.30871452818659
2021-01-18T13:44:00Z,41048.8,30.03,CT_324,107.915,30.054,0.624,WL_877,1.07915,13.827509252400002,139.03,45883.78593518427,48162.7652051082,31.388168163962774
2021-01-18T13:45:00Z,41044.7,30.02,CT_324,107.806,30.054,0.613,WL_877,1.07806,13.8136393344,139.02,45869.420126738405,48148.39939666233,31.377687966542638
2021-01-18T13:46:00Z,41044.7,30.06,CT_324,107.517,30.054,0.585,WL_877,1.07517,13.8691200096,139.06,45908.55650017398,48187.53577009791,31.406241803558583
2021-01-18T13:47:00Z,41077.5,30.12,CT_324,107.842,30.054,0.617,WL_877,1.07842,13.952346038400002,139.12,46004.019005107475,48282.9982750314,31.47590450021416
2021-01-18T13:48:00Z,41052.9,30.14,CT_324,106.997,30.154,0.533,WL_877,1.06997,13.980089385600001,139.14,45996.05526564066,48275.034535564584,31.470094527050858
