date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Conductance,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-18T06:24:50Z,37166.5,23.65,CT_354,NA,NA,NA,NA,NA,48669.069811320755,48.66906981132075,NA
2021-01-18T06:24:51Z,37182.3,23.67,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:24:52Z,37153.8,23.67,CT_354,NA,NA,NA,NA,NA,48656.36981132076,48.65636981132076,NA
2021-01-18T06:24:53Z,37176,23.67,CT_354,NA,NA,NA,NA,NA,48678.569811320755,48.678569811320756,NA
2021-01-18T06:24:54Z,37188.7,23.67,CT_354,NA,NA,NA,NA,NA,48691.26981132075,48.69126981132075,NA
2021-01-18T06:24:55Z,37157,23.67,CT_354,NA,NA,NA,NA,NA,48659.569811320755,48.65956981132076,NA
2021-01-18T06:24:56Z,37185.5,23.67,CT_354,NA,NA,NA,NA,NA,48688.069811320755,48.68806981132076,NA
2021-01-18T06:24:57Z,37191.9,23.68,CT_354,NA,NA,NA,NA,NA,48694.469811320756,48.69446981132076,NA
2021-01-18T06:24:58Z,37188.7,23.68,CT_354,NA,NA,NA,NA,NA,48691.26981132075,48.69126981132075,NA
2021-01-18T06:24:59Z,37195,23.67,CT_354,NA,NA,NA,NA,NA,48697.569811320755,48.697569811320754,NA
2021-01-18T06:25:00Z,37201.4,23.69,CT_354,NA,NA,NA,NA,NA,48703.969811320756,48.703969811320754,NA
2021-01-18T06:25:01Z,37204.6,23.69,CT_354,NA,NA,NA,NA,NA,48707.16981132075,48.70716981132075,NA
2021-01-18T06:25:02Z,37204.6,23.68,CT_354,NA,NA,NA,NA,NA,48707.16981132075,48.70716981132075,NA
2021-01-18T06:25:03Z,37207.7,23.69,CT_354,NA,NA,NA,NA,NA,48710.26981132075,48.71026981132075,NA
2021-01-18T06:25:04Z,37226.8,23.68,CT_354,NA,NA,NA,NA,NA,48729.36981132076,48.72936981132076,NA
2021-01-18T06:25:05Z,37230,23.69,CT_354,NA,NA,NA,NA,NA,48732.569811320755,48.73256981132076,NA
2021-01-18T06:25:06Z,37226.8,23.69,CT_354,NA,NA,NA,NA,NA,48729.36981132076,48.72936981132076,NA
2021-01-18T06:25:07Z,37261.8,23.69,CT_354,NA,NA,NA,NA,NA,48764.36981132076,48.76436981132076,NA
2021-01-18T06:25:08Z,37230,23.69,CT_354,NA,NA,NA,NA,NA,48732.569811320755,48.73256981132076,NA
2021-01-18T06:25:09Z,37255.4,23.7,CT_354,NA,NA,NA,NA,NA,48757.969811320756,48.757969811320756,NA
2021-01-18T06:25:10Z,37255.4,23.7,CT_354,NA,NA,NA,NA,NA,48757.969811320756,48.757969811320756,NA
2021-01-18T06:25:11Z,37242.7,23.7,CT_354,NA,NA,NA,NA,NA,48745.26981132075,48.74526981132075,NA
2021-01-18T06:25:12Z,37271.3,23.7,CT_354,NA,NA,NA,NA,NA,48773.86981132076,48.77386981132076,NA
2021-01-18T06:25:13Z,37268.1,23.7,CT_354,NA,NA,NA,NA,NA,48770.66981132075,48.77066981132075,NA
2021-01-18T06:25:14Z,37315.9,23.7,CT_354,NA,NA,NA,NA,NA,48818.469811320756,48.81846981132076,NA
2021-01-18T06:25:15Z,37274.5,23.7,CT_354,NA,NA,NA,NA,NA,48777.069811320755,48.77706981132076,NA
2021-01-18T06:25:16Z,37300,23.7,CT_354,NA,NA,NA,NA,NA,48802.569811320755,48.80256981132076,NA
2021-01-18T06:25:17Z,37296.8,23.72,CT_354,NA,NA,NA,NA,NA,48799.36981132076,48.79936981132076,NA
2021-01-18T06:25:18Z,37309.5,23.7,CT_354,NA,NA,NA,NA,NA,48812.069811320755,48.812069811320754,NA
2021-01-18T06:25:19Z,37293.6,23.72,CT_354,NA,NA,NA,NA,NA,48796.16981132075,48.79616981132075,NA
2021-01-18T06:25:20Z,37312.7,23.72,CT_354,NA,NA,NA,NA,NA,48815.26981132075,48.81526981132075,NA
2021-01-18T06:25:21Z,37290.4,23.72,CT_354,NA,NA,NA,NA,NA,48792.969811320756,48.79296981132076,NA
2021-01-18T06:25:22Z,37296.8,23.72,CT_354,NA,NA,NA,NA,NA,48799.36981132076,48.79936981132076,NA
2021-01-18T06:25:23Z,37306.4,23.72,CT_354,NA,NA,NA,NA,NA,48808.969811320756,48.80896981132076,NA
2021-01-18T06:25:24Z,37322.3,23.72,CT_354,NA,NA,NA,NA,NA,48824.86981132076,48.82486981132076,NA
2021-01-18T06:25:25Z,37293.6,23.73,CT_354,NA,NA,NA,NA,NA,48796.16981132075,48.79616981132075,NA
2021-01-18T06:25:26Z,37290.4,23.72,CT_354,NA,NA,NA,NA,NA,48792.969811320756,48.79296981132076,NA
2021-01-18T06:25:27Z,37293.6,23.72,CT_354,NA,NA,NA,NA,NA,48796.16981132075,48.79616981132075,NA
2021-01-18T06:25:28Z,37293.6,23.72,CT_354,NA,NA,NA,NA,NA,48796.16981132075,48.79616981132075,NA
2021-01-18T06:25:29Z,37303.2,23.73,CT_354,NA,NA,NA,NA,NA,48805.76981132075,48.80576981132075,NA
2021-01-18T06:25:30Z,37296.8,23.72,CT_354,NA,NA,NA,NA,NA,48799.36981132076,48.79936981132076,NA
2021-01-18T06:25:31Z,37319.1,23.72,CT_354,NA,NA,NA,NA,NA,48821.66981132075,48.82166981132075,NA
2021-01-18T06:25:32Z,37309.5,23.72,CT_354,NA,NA,NA,NA,NA,48812.069811320755,48.812069811320754,NA
2021-01-18T06:25:33Z,37296.8,23.73,CT_354,NA,NA,NA,NA,NA,48799.36981132076,48.79936981132076,NA
2021-01-18T06:25:34Z,37331.9,23.72,CT_354,NA,NA,NA,NA,NA,48834.469811320756,48.83446981132076,NA
2021-01-18T06:25:35Z,37344.7,23.73,CT_354,NA,NA,NA,NA,NA,48847.26981132075,48.84726981132075,NA
2021-01-18T06:25:36Z,37322.3,23.73,CT_354,NA,NA,NA,NA,NA,48824.86981132076,48.82486981132076,NA
2021-01-18T06:25:37Z,37306.4,23.73,CT_354,NA,NA,NA,NA,NA,48808.969811320756,48.80896981132076,NA
2021-01-18T06:25:38Z,37328.7,23.73,CT_354,NA,NA,NA,NA,NA,48831.26981132075,48.83126981132075,NA
2021-01-18T06:25:39Z,37309.5,23.73,CT_354,NA,NA,NA,NA,NA,48812.069811320755,48.812069811320754,NA
2021-01-18T06:25:40Z,37351,23.73,CT_354,NA,NA,NA,NA,NA,48853.569811320755,48.85356981132075,NA
2021-01-18T06:25:41Z,37344.7,23.73,CT_354,NA,NA,NA,NA,NA,48847.26981132075,48.84726981132075,NA
2021-01-18T06:25:42Z,37338.3,23.73,CT_354,NA,NA,NA,NA,NA,48840.86981132076,48.84086981132076,NA
2021-01-18T06:25:43Z,37341.5,23.73,CT_354,NA,NA,NA,NA,NA,48844.069811320755,48.84406981132076,NA
2021-01-18T06:25:44Z,37335.1,23.73,CT_354,NA,NA,NA,NA,NA,48837.66981132075,48.83766981132075,NA
2021-01-18T06:25:45Z,37335.1,23.73,CT_354,NA,NA,NA,NA,NA,48837.66981132075,48.83766981132075,NA
2021-01-18T06:25:46Z,37351,23.73,CT_354,NA,NA,NA,NA,NA,48853.569811320755,48.85356981132075,NA
2021-01-18T06:25:47Z,37335.1,23.73,CT_354,NA,NA,NA,NA,NA,48837.66981132075,48.83766981132075,NA
2021-01-18T06:25:48Z,37357.4,23.73,CT_354,NA,NA,NA,NA,NA,48859.969811320756,48.85996981132076,NA
2021-01-18T06:25:49Z,37306.4,23.73,CT_354,NA,NA,NA,NA,NA,48808.969811320756,48.80896981132076,NA
2021-01-18T06:25:50Z,37322.3,23.73,CT_354,NA,NA,NA,NA,NA,48824.86981132076,48.82486981132076,NA
2021-01-18T06:25:51Z,37319.1,23.73,CT_354,NA,NA,NA,NA,NA,48821.66981132075,48.82166981132075,NA
2021-01-18T06:25:52Z,37315.9,23.73,CT_354,NA,NA,NA,NA,NA,48818.469811320756,48.81846981132076,NA
2021-01-18T06:25:53Z,37335.1,23.73,CT_354,NA,NA,NA,NA,NA,48837.66981132075,48.83766981132075,NA
2021-01-18T06:25:54Z,37347.9,23.73,CT_354,NA,NA,NA,NA,NA,48850.469811320756,48.85046981132076,NA
2021-01-18T06:25:55Z,37319.1,23.73,CT_354,NA,NA,NA,NA,NA,48821.66981132075,48.82166981132075,NA
2021-01-18T06:25:56Z,37322.3,23.73,CT_354,NA,NA,NA,NA,NA,48824.86981132076,48.82486981132076,NA
2021-01-18T06:25:57Z,37303.2,23.73,CT_354,NA,NA,NA,NA,NA,48805.76981132075,48.80576981132075,NA
2021-01-18T06:25:58Z,37315.9,23.73,CT_354,NA,NA,NA,NA,NA,48818.469811320756,48.81846981132076,NA
2021-01-18T06:25:59Z,37287.2,23.73,CT_354,NA,NA,NA,NA,NA,48789.76981132075,48.78976981132075,NA
2021-01-18T06:26:00Z,37319.1,23.73,CT_354,NA,NA,NA,NA,NA,48821.66981132075,48.82166981132075,NA
2021-01-18T06:26:01Z,37319.1,23.73,CT_354,NA,NA,NA,NA,NA,48821.66981132075,48.82166981132075,NA
2021-01-18T06:26:02Z,37328.7,23.73,CT_354,NA,NA,NA,NA,NA,48831.26981132075,48.83126981132075,NA
2021-01-18T06:26:03Z,37315.9,23.73,CT_354,NA,NA,NA,NA,NA,48818.469811320756,48.81846981132076,NA
2021-01-18T06:26:04Z,37331.9,23.73,CT_354,NA,NA,NA,NA,NA,48834.469811320756,48.83446981132076,NA
2021-01-18T06:26:05Z,37325.5,23.73,CT_354,NA,NA,NA,NA,NA,48828.069811320755,48.82806981132075,NA
2021-01-18T06:26:06Z,37335.1,23.73,CT_354,NA,NA,NA,NA,NA,48837.66981132075,48.83766981132075,NA
2021-01-18T06:26:07Z,37312.7,23.73,CT_354,NA,NA,NA,NA,NA,48815.26981132075,48.81526981132075,NA
2021-01-18T06:26:08Z,37331.9,23.73,CT_354,NA,NA,NA,NA,NA,48834.469811320756,48.83446981132076,NA
2021-01-18T06:26:09Z,37328.7,23.73,CT_354,NA,NA,NA,NA,NA,48831.26981132075,48.83126981132075,NA
2021-01-18T06:26:10Z,37328.7,23.73,CT_354,NA,NA,NA,NA,NA,48831.26981132075,48.83126981132075,NA
2021-01-18T06:26:11Z,37315.9,23.73,CT_354,NA,NA,NA,NA,NA,48818.469811320756,48.81846981132076,NA
2021-01-18T06:26:12Z,37284.1,23.73,CT_354,NA,NA,NA,NA,NA,48786.66981132075,48.786669811320756,NA
2021-01-18T06:26:13Z,37303.2,23.73,CT_354,NA,NA,NA,NA,NA,48805.76981132075,48.80576981132075,NA
2021-01-18T06:26:14Z,37325.5,23.73,CT_354,NA,NA,NA,NA,NA,48828.069811320755,48.82806981132075,NA
2021-01-18T06:26:15Z,37325.5,23.73,CT_354,NA,NA,NA,NA,NA,48828.069811320755,48.82806981132075,NA
2021-01-18T06:26:16Z,37312.7,23.73,CT_354,NA,NA,NA,NA,NA,48815.26981132075,48.81526981132075,NA
2021-01-18T06:26:17Z,37296.8,23.73,CT_354,NA,NA,NA,NA,NA,48799.36981132076,48.79936981132076,NA
2021-01-18T06:26:18Z,37300,23.73,CT_354,NA,NA,NA,NA,NA,48802.569811320755,48.80256981132076,NA
2021-01-18T06:26:19Z,37309.5,23.73,CT_354,NA,NA,NA,NA,NA,48812.069811320755,48.812069811320754,NA
2021-01-18T06:26:20Z,37315.9,23.73,CT_354,NA,NA,NA,NA,NA,48818.469811320756,48.81846981132076,NA
2021-01-18T06:26:21Z,37303.2,23.72,CT_354,NA,NA,NA,NA,NA,48805.76981132075,48.80576981132075,NA
2021-01-18T06:26:22Z,37296.8,23.73,CT_354,NA,NA,NA,NA,NA,48799.36981132076,48.79936981132076,NA
2021-01-18T06:26:23Z,37274.5,23.73,CT_354,NA,NA,NA,NA,NA,48777.069811320755,48.77706981132076,NA
2021-01-18T06:26:24Z,37312.7,23.73,CT_354,NA,NA,NA,NA,NA,48815.26981132075,48.81526981132075,NA
2021-01-18T06:26:25Z,37328.7,23.73,CT_354,NA,NA,NA,NA,NA,48831.26981132075,48.83126981132075,NA
2021-01-18T06:26:26Z,37300,23.72,CT_354,NA,NA,NA,NA,NA,48802.569811320755,48.80256981132076,NA
2021-01-18T06:26:27Z,37309.5,23.72,CT_354,NA,NA,NA,NA,NA,48812.069811320755,48.812069811320754,NA
2021-01-18T06:26:28Z,37261.8,23.73,CT_354,NA,NA,NA,NA,NA,48764.36981132076,48.76436981132076,NA
2021-01-18T06:26:29Z,37252.2,23.73,CT_354,NA,NA,NA,NA,NA,48754.76981132075,48.754769811320756,NA
2021-01-18T06:26:30Z,37287.2,23.73,CT_354,NA,NA,NA,NA,NA,48789.76981132075,48.78976981132075,NA
2021-01-18T06:26:31Z,37293.6,23.73,CT_354,NA,NA,NA,NA,NA,48796.16981132075,48.79616981132075,NA
2021-01-18T06:26:32Z,37309.5,23.73,CT_354,NA,NA,NA,NA,NA,48812.069811320755,48.812069811320754,NA
2021-01-18T06:26:33Z,37303.2,23.73,CT_354,NA,NA,NA,NA,NA,48805.76981132075,48.80576981132075,NA
2021-01-18T06:26:34Z,37280.9,23.73,CT_354,NA,NA,NA,NA,NA,48783.469811320756,48.78346981132076,NA
2021-01-18T06:26:35Z,37271.3,23.73,CT_354,NA,NA,NA,NA,NA,48773.86981132076,48.77386981132076,NA
2021-01-18T06:26:36Z,37271.3,23.72,CT_354,NA,NA,NA,NA,NA,48773.86981132076,48.77386981132076,NA
2021-01-18T06:26:37Z,37293.6,23.73,CT_354,NA,NA,NA,NA,NA,48796.16981132075,48.79616981132075,NA
2021-01-18T06:26:38Z,37312.7,23.73,CT_354,NA,NA,NA,NA,NA,48815.26981132075,48.81526981132075,NA
2021-01-18T06:26:39Z,37271.3,23.72,CT_354,NA,NA,NA,NA,NA,48773.86981132076,48.77386981132076,NA
2021-01-18T06:26:40Z,37274.5,23.73,CT_354,NA,NA,NA,NA,NA,48777.069811320755,48.77706981132076,NA
2021-01-18T06:26:41Z,37274.5,23.73,CT_354,NA,NA,NA,NA,NA,48777.069811320755,48.77706981132076,NA
2021-01-18T06:26:42Z,37300,23.73,CT_354,NA,NA,NA,NA,NA,48802.569811320755,48.80256981132076,NA
2021-01-18T06:26:43Z,37268.1,23.72,CT_354,NA,NA,NA,NA,NA,48770.66981132075,48.77066981132075,NA
2021-01-18T06:26:44Z,37280.9,23.73,CT_354,NA,NA,NA,NA,NA,48783.469811320756,48.78346981132076,NA
2021-01-18T06:26:45Z,37280.9,23.73,CT_354,NA,NA,NA,NA,NA,48783.469811320756,48.78346981132076,NA
2021-01-18T06:26:46Z,37258.6,23.72,CT_354,NA,NA,NA,NA,NA,48761.16981132075,48.761169811320755,NA
2021-01-18T06:26:47Z,37300,23.72,CT_354,NA,NA,NA,NA,NA,48802.569811320755,48.80256981132076,NA
2021-01-18T06:26:48Z,37264.9,23.72,CT_354,NA,NA,NA,NA,NA,48767.469811320756,48.76746981132076,NA
2021-01-18T06:26:49Z,37284.1,23.72,CT_354,NA,NA,NA,NA,NA,48786.66981132075,48.786669811320756,NA
2021-01-18T06:26:50Z,37271.3,23.72,CT_354,NA,NA,NA,NA,NA,48773.86981132076,48.77386981132076,NA
2021-01-18T06:26:51Z,37255.4,23.72,CT_354,NA,NA,NA,NA,NA,48757.969811320756,48.757969811320756,NA
2021-01-18T06:26:52Z,37258.6,23.72,CT_354,NA,NA,NA,NA,NA,48761.16981132075,48.761169811320755,NA
2021-01-18T06:26:53Z,37284.1,23.73,CT_354,NA,NA,NA,NA,NA,48786.66981132075,48.786669811320756,NA
2021-01-18T06:26:54Z,37274.5,23.72,CT_354,NA,NA,NA,NA,NA,48777.069811320755,48.77706981132076,NA
2021-01-18T06:26:55Z,37268.1,23.72,CT_354,NA,NA,NA,NA,NA,48770.66981132075,48.77066981132075,NA
2021-01-18T06:26:56Z,37255.4,23.72,CT_354,NA,NA,NA,NA,NA,48757.969811320756,48.757969811320756,NA
2021-01-18T06:26:57Z,37230,23.72,CT_354,NA,NA,NA,NA,NA,48732.569811320755,48.73256981132076,NA
2021-01-18T06:26:58Z,37268.1,23.72,CT_354,NA,NA,NA,NA,NA,48770.66981132075,48.77066981132075,NA
2021-01-18T06:26:59Z,37245.9,23.72,CT_354,NA,NA,NA,NA,NA,48748.469811320756,48.74846981132076,NA
2021-01-18T06:27:00Z,37255.4,23.72,CT_354,NA,NA,NA,NA,NA,48757.969811320756,48.757969811320756,NA
2021-01-18T06:27:01Z,37280.9,23.72,CT_354,NA,NA,NA,NA,NA,48783.469811320756,48.78346981132076,NA
2021-01-18T06:27:02Z,37255.4,23.72,CT_354,NA,NA,NA,NA,NA,48757.969811320756,48.757969811320756,NA
2021-01-18T06:27:03Z,37245.9,23.72,CT_354,NA,NA,NA,NA,NA,48748.469811320756,48.74846981132076,NA
2021-01-18T06:27:04Z,37242.7,23.72,CT_354,NA,NA,NA,NA,NA,48745.26981132075,48.74526981132075,NA
2021-01-18T06:27:05Z,37258.6,23.72,CT_354,NA,NA,NA,NA,NA,48761.16981132075,48.761169811320755,NA
2021-01-18T06:27:06Z,37239.5,23.72,CT_354,NA,NA,NA,NA,NA,48742.069811320755,48.742069811320754,NA
2021-01-18T06:27:07Z,37230,23.72,CT_354,NA,NA,NA,NA,NA,48732.569811320755,48.73256981132076,NA
2021-01-18T06:27:08Z,37268.1,23.72,CT_354,NA,NA,NA,NA,NA,48770.66981132075,48.77066981132075,NA
2021-01-18T06:27:09Z,37252.2,23.72,CT_354,NA,NA,NA,NA,NA,48754.76981132075,48.754769811320756,NA
2021-01-18T06:27:10Z,37252.2,23.72,CT_354,NA,NA,NA,NA,NA,48754.76981132075,48.754769811320756,NA
2021-01-18T06:27:11Z,37249,23.72,CT_354,NA,NA,NA,NA,NA,48751.569811320755,48.751569811320756,NA
2021-01-18T06:27:12Z,37226.8,23.72,CT_354,NA,NA,NA,NA,NA,48729.36981132076,48.72936981132076,NA
2021-01-18T06:27:13Z,37252.2,23.72,CT_354,NA,NA,NA,NA,NA,48754.76981132075,48.754769811320756,NA
2021-01-18T06:27:14Z,37223.6,23.72,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:15Z,37239.5,23.7,CT_354,NA,NA,NA,NA,NA,48742.069811320755,48.742069811320754,NA
2021-01-18T06:27:16Z,37226.8,23.72,CT_354,NA,NA,NA,NA,NA,48729.36981132076,48.72936981132076,NA
2021-01-18T06:27:17Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:18Z,37249,23.72,CT_354,NA,NA,NA,NA,NA,48751.569811320755,48.751569811320756,NA
2021-01-18T06:27:19Z,37210.9,23.7,CT_354,NA,NA,NA,NA,NA,48713.469811320756,48.713469811320756,NA
2021-01-18T06:27:20Z,37258.6,23.72,CT_354,NA,NA,NA,NA,NA,48761.16981132075,48.761169811320755,NA
2021-01-18T06:27:21Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:22Z,37223.6,23.72,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:23Z,37239.5,23.7,CT_354,NA,NA,NA,NA,NA,48742.069811320755,48.742069811320754,NA
2021-01-18T06:27:24Z,37214.1,23.72,CT_354,NA,NA,NA,NA,NA,48716.66981132075,48.716669811320756,NA
2021-01-18T06:27:25Z,37236.3,23.72,CT_354,NA,NA,NA,NA,NA,48738.86981132076,48.73886981132076,NA
2021-01-18T06:27:26Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:27Z,37249,23.7,CT_354,NA,NA,NA,NA,NA,48751.569811320755,48.751569811320756,NA
2021-01-18T06:27:28Z,37201.4,23.72,CT_354,NA,NA,NA,NA,NA,48703.969811320756,48.703969811320754,NA
2021-01-18T06:27:29Z,37214.1,23.7,CT_354,NA,NA,NA,NA,NA,48716.66981132075,48.716669811320756,NA
2021-01-18T06:27:30Z,37201.4,23.7,CT_354,NA,NA,NA,NA,NA,48703.969811320756,48.703969811320754,NA
2021-01-18T06:27:31Z,37239.5,23.72,CT_354,NA,NA,NA,NA,NA,48742.069811320755,48.742069811320754,NA
2021-01-18T06:27:32Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:33Z,37236.3,23.72,CT_354,NA,NA,NA,NA,NA,48738.86981132076,48.73886981132076,NA
2021-01-18T06:27:34Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:35Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:36Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:37Z,37220.4,23.7,CT_354,NA,NA,NA,NA,NA,48722.969811320756,48.72296981132076,NA
2021-01-18T06:27:38Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:39Z,37207.7,23.7,CT_354,NA,NA,NA,NA,NA,48710.26981132075,48.71026981132075,NA
2021-01-18T06:27:40Z,37210.9,23.7,CT_354,NA,NA,NA,NA,NA,48713.469811320756,48.713469811320756,NA
2021-01-18T06:27:41Z,37207.7,23.7,CT_354,NA,NA,NA,NA,NA,48710.26981132075,48.71026981132075,NA
2021-01-18T06:27:42Z,37220.4,23.7,CT_354,NA,NA,NA,NA,NA,48722.969811320756,48.72296981132076,NA
2021-01-18T06:27:43Z,37185.5,23.7,CT_354,NA,NA,NA,NA,NA,48688.069811320755,48.68806981132076,NA
2021-01-18T06:27:44Z,37220.4,23.7,CT_354,NA,NA,NA,NA,NA,48722.969811320756,48.72296981132076,NA
2021-01-18T06:27:45Z,37210.9,23.7,CT_354,NA,NA,NA,NA,NA,48713.469811320756,48.713469811320756,NA
2021-01-18T06:27:46Z,37210.9,23.7,CT_354,NA,NA,NA,NA,NA,48713.469811320756,48.713469811320756,NA
2021-01-18T06:27:47Z,37195,23.7,CT_354,NA,NA,NA,NA,NA,48697.569811320755,48.697569811320754,NA
2021-01-18T06:27:48Z,37220.4,23.7,CT_354,NA,NA,NA,NA,NA,48722.969811320756,48.72296981132076,NA
2021-01-18T06:27:49Z,37230,23.7,CT_354,NA,NA,NA,NA,NA,48732.569811320755,48.73256981132076,NA
2021-01-18T06:27:50Z,37223.6,23.7,CT_354,NA,NA,NA,NA,NA,48726.16981132075,48.72616981132075,NA
2021-01-18T06:27:51Z,37207.7,23.7,CT_354,NA,NA,NA,NA,NA,48710.26981132075,48.71026981132075,NA
2021-01-18T06:27:52Z,37220.4,23.7,CT_354,NA,NA,NA,NA,NA,48722.969811320756,48.72296981132076,NA
2021-01-18T06:27:53Z,37182.3,23.7,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:27:54Z,37198.2,23.7,CT_354,NA,NA,NA,NA,NA,48700.76981132075,48.700769811320754,NA
2021-01-18T06:27:55Z,37201.4,23.7,CT_354,NA,NA,NA,NA,NA,48703.969811320756,48.703969811320754,NA
2021-01-18T06:27:56Z,37163.3,23.7,CT_354,NA,NA,NA,NA,NA,48665.86981132076,48.66586981132076,NA
2021-01-18T06:27:57Z,37182.3,23.7,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:27:58Z,37210.9,23.69,CT_354,NA,NA,NA,NA,NA,48713.469811320756,48.713469811320756,NA
2021-01-18T06:27:59Z,37198.2,23.7,CT_354,NA,NA,NA,NA,NA,48700.76981132075,48.700769811320754,NA
2021-01-18T06:28:00Z,37214.1,23.69,CT_354,NA,NA,NA,NA,NA,48716.66981132075,48.716669811320756,NA
2021-01-18T06:28:01Z,37179.2,23.7,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
2021-01-18T06:28:02Z,37195,23.7,CT_354,NA,NA,NA,NA,NA,48697.569811320755,48.697569811320754,NA
2021-01-18T06:28:03Z,37179.2,23.7,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
2021-01-18T06:28:04Z,37169.7,23.7,CT_354,NA,NA,NA,NA,NA,48672.26981132075,48.67226981132075,NA
2021-01-18T06:28:05Z,37182.3,23.7,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:28:06Z,37166.5,23.7,CT_354,NA,NA,NA,NA,NA,48669.069811320755,48.66906981132075,NA
2021-01-18T06:28:07Z,37191.9,23.7,CT_354,NA,NA,NA,NA,NA,48694.469811320756,48.69446981132076,NA
2021-01-18T06:28:08Z,37195,23.7,CT_354,NA,NA,NA,NA,NA,48697.569811320755,48.697569811320754,NA
2021-01-18T06:28:09Z,37182.3,23.7,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:28:10Z,37172.8,23.7,CT_354,NA,NA,NA,NA,NA,48675.36981132076,48.675369811320756,NA
2021-01-18T06:28:11Z,37179.2,23.69,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
2021-01-18T06:28:12Z,37185.5,23.69,CT_354,NA,NA,NA,NA,NA,48688.069811320755,48.68806981132076,NA
2021-01-18T06:28:13Z,37179.2,23.69,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
2021-01-18T06:28:14Z,37179.2,23.69,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
2021-01-18T06:28:15Z,37172.8,23.7,CT_354,NA,NA,NA,NA,NA,48675.36981132076,48.675369811320756,NA
2021-01-18T06:28:16Z,37182.3,23.7,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:28:17Z,37182.3,23.7,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:28:18Z,37182.3,23.69,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:28:19Z,37191.9,23.7,CT_354,NA,NA,NA,NA,NA,48694.469811320756,48.69446981132076,NA
2021-01-18T06:28:20Z,37169.7,23.69,CT_354,NA,NA,NA,NA,NA,48672.26981132075,48.67226981132075,NA
2021-01-18T06:28:21Z,37169.7,23.69,CT_354,NA,NA,NA,NA,NA,48672.26981132075,48.67226981132075,NA
2021-01-18T06:28:22Z,37179.2,23.69,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
2021-01-18T06:28:23Z,37195,23.69,CT_354,NA,NA,NA,NA,NA,48697.569811320755,48.697569811320754,NA
2021-01-18T06:28:24Z,37179.2,23.69,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
2021-01-18T06:28:25Z,37201.4,23.69,CT_354,NA,NA,NA,NA,NA,48703.969811320756,48.703969811320754,NA
2021-01-18T06:28:26Z,37198.2,23.69,CT_354,NA,NA,NA,NA,NA,48700.76981132075,48.700769811320754,NA
2021-01-18T06:28:27Z,37182.3,23.69,CT_354,NA,NA,NA,NA,NA,48684.86981132076,48.68486981132076,NA
2021-01-18T06:28:28Z,37166.5,23.7,CT_354,NA,NA,NA,NA,NA,48669.069811320755,48.66906981132075,NA
2021-01-18T06:28:29Z,37157,23.69,CT_354,NA,NA,NA,NA,NA,48659.569811320755,48.65956981132076,NA
2021-01-18T06:28:30Z,37179.2,23.69,CT_354,NA,NA,NA,NA,NA,48681.76981132075,48.681769811320756,NA
