"Plot Title: CT_344_overnight"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739344, SEN S/N: 20739344)","Temp, °C (LGR S/N: 20739344, SEN S/N: 20739344)"
1,03/26/21 05:00:00 PM,46573.1,21.73
2,03/26/21 05:00:10 PM,46526.4,21.73
3,03/26/21 05:00:20 PM,46543.9,21.73
4,03/26/21 05:00:30 PM,46573.1,21.73
5,03/26/21 05:00:40 PM,46526.4,21.73
6,03/26/21 05:00:50 PM,46573.1,21.73
7,03/26/21 05:01:00 PM,46532.3,21.73
8,03/26/21 05:01:10 PM,46514.8,21.73
9,03/26/21 05:01:20 PM,46503.1,21.73
10,03/26/21 05:01:30 PM,46532.3,21.73
11,03/26/21 05:01:40 PM,46561.4,21.73
12,03/26/21 05:01:50 PM,46514.8,21.73
13,03/26/21 05:02:00 PM,46503.1,21.73
14,03/26/21 05:02:10 PM,46485.7,21.73
15,03/26/21 05:02:20 PM,46514.8,21.73
16,03/26/21 05:02:30 PM,46491.5,21.73
17,03/26/21 05:02:40 PM,46503.1,21.75
18,03/26/21 05:02:50 PM,46520.6,21.73
19,03/26/21 05:03:00 PM,46532.3,21.73
20,03/26/21 05:03:10 PM,46503.1,21.73
21,03/26/21 05:03:20 PM,46538.1,21.75
22,03/26/21 05:03:30 PM,46503.1,21.75
23,03/26/21 05:03:40 PM,46509.0,21.73
24,03/26/21 05:03:50 PM,46491.5,21.73
25,03/26/21 05:04:00 PM,46509.0,21.75
26,03/26/21 05:04:10 PM,46450.8,21.75
27,03/26/21 05:04:20 PM,46474.0,21.75
28,03/26/21 05:04:30 PM,46462.4,21.73
29,03/26/21 05:04:40 PM,46450.8,21.73
30,03/26/21 05:04:50 PM,46450.8,21.75
31,03/26/21 05:05:00 PM,46479.8,21.75
32,03/26/21 05:05:10 PM,46450.8,21.75
33,03/26/21 05:05:20 PM,46433.3,21.73
34,03/26/21 05:05:30 PM,46479.8,21.73
35,03/26/21 05:05:40 PM,46450.8,21.73
36,03/26/21 05:05:50 PM,46450.8,21.75
37,03/26/21 05:06:00 PM,46421.7,21.75
38,03/26/21 05:06:10 PM,46450.8,21.75
39,03/26/21 05:06:20 PM,46439.1,21.75
40,03/26/21 05:06:30 PM,46352.1,21.73
41,03/26/21 05:06:40 PM,46485.7,21.75
42,03/26/21 05:06:50 PM,46439.1,21.75
43,03/26/21 05:07:00 PM,46392.7,21.75
44,03/26/21 05:07:10 PM,46410.1,21.75
45,03/26/21 05:07:20 PM,46323.1,21.75
46,03/26/21 05:07:30 PM,46398.5,21.75
47,03/26/21 05:07:40 PM,46398.5,21.75
48,03/26/21 05:07:50 PM,46369.5,21.75
49,03/26/21 05:08:00 PM,46410.1,21.75
50,03/26/21 05:08:10 PM,46427.5,21.75
51,03/26/21 05:08:20 PM,46415.9,21.75
52,03/26/21 05:08:30 PM,46415.9,21.75
53,03/26/21 05:08:40 PM,46415.9,21.75
54,03/26/21 05:08:50 PM,46352.1,21.75
55,03/26/21 05:09:00 PM,46323.1,21.75
56,03/26/21 05:09:10 PM,46311.6,21.75
57,03/26/21 05:09:20 PM,46386.9,21.75
58,03/26/21 05:09:30 PM,46404.3,21.75
59,03/26/21 05:09:40 PM,46369.5,21.75
60,03/26/21 05:09:50 PM,46415.9,21.75
61,03/26/21 05:10:00 PM,46415.9,21.75
62,03/26/21 05:10:10 PM,46300.0,21.75
63,03/26/21 05:10:20 PM,46346.3,21.75
64,03/26/21 05:10:30 PM,46300.0,21.75
65,03/26/21 05:10:40 PM,46369.5,21.75
66,03/26/21 05:10:50 PM,46311.6,21.75
67,03/26/21 05:11:00 PM,46300.0,21.75
68,03/26/21 05:11:10 PM,46357.9,21.75
69,03/26/21 05:11:20 PM,46375.3,21.75
70,03/26/21 05:11:30 PM,46357.9,21.75
71,03/26/21 05:11:40 PM,46317.3,21.75
72,03/26/21 05:11:50 PM,46271.1,21.75
73,03/26/21 05:12:00 PM,46288.4,21.75
74,03/26/21 05:12:10 PM,46317.3,21.75
75,03/26/21 05:12:20 PM,46346.3,21.75
76,03/26/21 05:12:30 PM,46305.8,21.75
77,03/26/21 05:12:40 PM,46317.3,21.75
78,03/26/21 05:12:50 PM,46334.7,21.75
79,03/26/21 05:13:00 PM,46317.3,21.75
80,03/26/21 05:13:10 PM,46259.5,21.75
81,03/26/21 05:13:20 PM,46317.3,21.75
82,03/26/21 05:13:30 PM,46259.5,21.75
83,03/26/21 05:13:40 PM,46294.2,21.75
84,03/26/21 05:13:50 PM,46248.0,21.75
85,03/26/21 05:14:00 PM,46276.9,21.75
86,03/26/21 05:14:10 PM,46294.2,21.75
87,03/26/21 05:14:20 PM,46259.5,21.75
88,03/26/21 05:14:30 PM,46248.0,21.75
89,03/26/21 05:14:40 PM,46236.4,21.75
90,03/26/21 05:14:50 PM,46236.4,21.75
91,03/26/21 05:15:00 PM,46265.3,21.75
92,03/26/21 05:15:10 PM,46236.4,21.75
93,03/26/21 05:15:20 PM,46236.4,21.75
94,03/26/21 05:15:30 PM,46248.0,21.75
95,03/26/21 05:15:40 PM,46190.3,21.75
96,03/26/21 05:15:50 PM,46265.3,21.75
97,03/26/21 05:16:00 PM,46236.4,21.75
98,03/26/21 05:16:10 PM,46253.8,21.75
99,03/26/21 05:16:20 PM,46265.3,21.75
100,03/26/21 05:16:30 PM,46178.8,21.75
101,03/26/21 05:16:40 PM,46253.8,21.75
102,03/26/21 05:16:50 PM,46253.8,21.76
103,03/26/21 05:17:00 PM,46207.6,21.75
104,03/26/21 05:17:10 PM,46253.8,21.75
105,03/26/21 05:17:20 PM,46271.1,21.76
106,03/26/21 05:17:30 PM,46282.6,21.75
107,03/26/21 05:17:40 PM,46271.1,21.75
108,03/26/21 05:17:50 PM,46253.8,21.75
109,03/26/21 05:18:00 PM,46196.1,21.75
110,03/26/21 05:18:10 PM,46242.2,21.76
111,03/26/21 05:18:20 PM,46253.8,21.75
112,03/26/21 05:18:30 PM,46184.5,21.76
113,03/26/21 05:18:40 PM,46242.2,21.75
114,03/26/21 05:18:50 PM,46184.5,21.75
115,03/26/21 05:19:00 PM,46224.9,21.75
116,03/26/21 05:19:10 PM,46213.4,21.75
117,03/26/21 05:19:20 PM,46184.5,21.75
118,03/26/21 05:19:30 PM,46201.8,21.75
119,03/26/21 05:19:40 PM,46127.0,21.75
120,03/26/21 05:19:50 PM,46173.0,21.75
121,03/26/21 05:20:00 PM,46201.8,21.75
122,03/26/21 05:20:10 PM,46184.5,21.75
123,03/26/21 05:20:20 PM,46201.8,21.75
124,03/26/21 05:20:30 PM,46213.4,21.75
125,03/26/21 05:20:40 PM,46184.5,21.75
126,03/26/21 05:20:50 PM,46161.5,21.75
127,03/26/21 05:21:00 PM,46161.5,21.76
128,03/26/21 05:21:10 PM,46190.3,21.75
129,03/26/21 05:21:20 PM,46144.2,21.75
130,03/26/21 05:21:30 PM,46115.5,21.75
131,03/26/21 05:21:40 PM,46201.8,21.75
132,03/26/21 05:21:50 PM,46144.2,21.75
133,03/26/21 05:22:00 PM,46144.2,21.75
134,03/26/21 05:22:10 PM,46132.7,21.75
135,03/26/21 05:22:20 PM,46161.5,21.75
136,03/26/21 05:22:30 PM,46144.2,21.75
137,03/26/21 05:22:40 PM,46144.2,21.75
138,03/26/21 05:22:50 PM,46161.5,21.75
139,03/26/21 05:23:00 PM,46121.2,21.75
140,03/26/21 05:23:10 PM,46178.8,21.75
141,03/26/21 05:23:20 PM,46092.5,21.75
142,03/26/21 05:23:30 PM,46161.5,21.75
143,03/26/21 05:23:40 PM,46161.5,21.75
