"Plot Title: CT_322_overnight"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739322, SEN S/N: 20739322)","Temp, °C (LGR S/N: 20739322, SEN S/N: 20739322)"
1,03/26/21 05:00:00 PM,43893.8,21.71
2,03/26/21 05:00:10 PM,43885.4,21.71
3,03/26/21 05:00:20 PM,43839.1,21.71
4,03/26/21 05:00:30 PM,43868.5,21.71
5,03/26/21 05:00:40 PM,43830.7,21.71
6,03/26/21 05:00:50 PM,43860.1,21.71
7,03/26/21 05:01:00 PM,43872.8,21.71
8,03/26/21 05:01:10 PM,43839.1,21.71
9,03/26/21 05:01:20 PM,43868.5,21.71
10,03/26/21 05:01:30 PM,43868.5,21.71
11,03/26/21 05:01:40 PM,43847.5,21.71
12,03/26/21 05:01:50 PM,43940.2,21.71
13,03/26/21 05:02:00 PM,43830.7,21.71
14,03/26/21 05:02:10 PM,43868.5,21.71
15,03/26/21 05:02:20 PM,43805.5,21.71
16,03/26/21 05:02:30 PM,43834.9,21.71
17,03/26/21 05:02:40 PM,43830.7,21.71
18,03/26/21 05:02:50 PM,43818.1,21.71
19,03/26/21 05:03:00 PM,43801.3,21.71
20,03/26/21 05:03:10 PM,43843.3,21.71
21,03/26/21 05:03:20 PM,43822.3,21.71
22,03/26/21 05:03:30 PM,43805.5,21.71
23,03/26/21 05:03:40 PM,43767.7,21.71
24,03/26/21 05:03:50 PM,43801.3,21.71
25,03/26/21 05:04:00 PM,43830.7,21.71
26,03/26/21 05:04:10 PM,43763.5,21.71
27,03/26/21 05:04:20 PM,43763.5,21.71
28,03/26/21 05:04:30 PM,43792.9,21.71
29,03/26/21 05:04:40 PM,43746.7,21.71
30,03/26/21 05:04:50 PM,43738.3,21.71
31,03/26/21 05:05:00 PM,43780.3,21.71
32,03/26/21 05:05:10 PM,43750.9,21.71
33,03/26/21 05:05:20 PM,43713.2,21.71
34,03/26/21 05:05:30 PM,43776.1,21.71
35,03/26/21 05:05:40 PM,43755.1,21.71
36,03/26/21 05:05:50 PM,43709.0,21.71
37,03/26/21 05:06:00 PM,43667.2,21.71
38,03/26/21 05:06:10 PM,43734.1,21.71
39,03/26/21 05:06:20 PM,43750.9,21.71
40,03/26/21 05:06:30 PM,43696.4,21.71
41,03/26/21 05:06:40 PM,43667.2,21.71
42,03/26/21 05:06:50 PM,43713.2,21.71
43,03/26/21 05:07:00 PM,43725.8,21.71
44,03/26/21 05:07:10 PM,43692.3,21.71
45,03/26/21 05:07:20 PM,43721.6,21.71
46,03/26/21 05:07:30 PM,43671.3,21.71
47,03/26/21 05:07:40 PM,43696.4,21.71
48,03/26/21 05:07:50 PM,43671.3,21.71
49,03/26/21 05:08:00 PM,43667.2,21.71
50,03/26/21 05:08:10 PM,43709.0,21.71
51,03/26/21 05:08:20 PM,43679.7,21.71
52,03/26/21 05:08:30 PM,43658.8,21.71
53,03/26/21 05:08:40 PM,43671.3,21.71
54,03/26/21 05:08:50 PM,43654.6,21.71
55,03/26/21 05:09:00 PM,43654.6,21.71
56,03/26/21 05:09:10 PM,43587.8,21.71
57,03/26/21 05:09:20 PM,43617.0,21.71
58,03/26/21 05:09:30 PM,43612.9,21.71
59,03/26/21 05:09:40 PM,43596.2,21.71
60,03/26/21 05:09:50 PM,43612.9,21.71
61,03/26/21 05:10:00 PM,43642.1,21.71
62,03/26/21 05:10:10 PM,43667.2,21.71
63,03/26/21 05:10:20 PM,43604.5,21.71
64,03/26/21 05:10:30 PM,43571.1,21.71
65,03/26/21 05:10:40 PM,43600.3,21.71
66,03/26/21 05:10:50 PM,43583.7,21.71
67,03/26/21 05:11:00 PM,43567.0,21.71
68,03/26/21 05:11:10 PM,43596.2,21.71
69,03/26/21 05:11:20 PM,43575.3,21.71
70,03/26/21 05:11:30 PM,43575.3,21.71
71,03/26/21 05:11:40 PM,43617.0,21.71
72,03/26/21 05:11:50 PM,43529.5,21.72
73,03/26/21 05:12:00 PM,43600.3,21.71
74,03/26/21 05:12:10 PM,43583.7,21.71
75,03/26/21 05:12:20 PM,43554.5,21.71
76,03/26/21 05:12:30 PM,43546.2,21.71
77,03/26/21 05:12:40 PM,43567.0,21.71
78,03/26/21 05:12:50 PM,43546.2,21.71
79,03/26/21 05:13:00 PM,43542.0,21.71
80,03/26/21 05:13:10 PM,43558.6,21.71
81,03/26/21 05:13:20 PM,43525.3,21.71
82,03/26/21 05:13:30 PM,43496.2,21.71
83,03/26/21 05:13:40 PM,43496.2,21.71
84,03/26/21 05:13:50 PM,43517.0,21.71
85,03/26/21 05:14:00 PM,43517.0,21.71
86,03/26/21 05:14:10 PM,43504.5,21.71
87,03/26/21 05:14:20 PM,43500.4,21.71
88,03/26/21 05:14:30 PM,43454.7,21.71
89,03/26/21 05:14:40 PM,43442.2,21.71
90,03/26/21 05:14:50 PM,43467.1,21.71
91,03/26/21 05:15:00 PM,43475.4,21.71
92,03/26/21 05:15:10 PM,43471.3,21.71
93,03/26/21 05:15:20 PM,43471.3,21.71
94,03/26/21 05:15:30 PM,43442.2,21.71
95,03/26/21 05:15:40 PM,43471.3,21.71
96,03/26/21 05:15:50 PM,43454.7,21.71
97,03/26/21 05:16:00 PM,43438.1,21.71
98,03/26/21 05:16:10 PM,43438.1,21.71
99,03/26/21 05:16:20 PM,43446.4,21.71
100,03/26/21 05:16:30 PM,43413.2,21.71
101,03/26/21 05:16:40 PM,43417.3,21.71
102,03/26/21 05:16:50 PM,43442.2,21.71
103,03/26/21 05:17:00 PM,43454.7,21.71
104,03/26/21 05:17:10 PM,43471.3,21.71
105,03/26/21 05:17:20 PM,43367.6,21.71
106,03/26/21 05:17:30 PM,43388.3,21.71
107,03/26/21 05:17:40 PM,43417.3,21.71
108,03/26/21 05:17:50 PM,43417.3,21.71
109,03/26/21 05:18:00 PM,43429.8,21.71
110,03/26/21 05:18:10 PM,43367.6,21.71
111,03/26/21 05:18:20 PM,43413.2,21.71
112,03/26/21 05:18:30 PM,43396.6,21.71
113,03/26/21 05:18:40 PM,43425.6,21.71
114,03/26/21 05:18:50 PM,43388.3,21.71
115,03/26/21 05:19:00 PM,43388.3,21.71
116,03/26/21 05:19:10 PM,43380.0,21.71
117,03/26/21 05:19:20 PM,43384.2,21.71
118,03/26/21 05:19:30 PM,43384.2,21.71
119,03/26/21 05:19:40 PM,43384.2,21.71
120,03/26/21 05:19:50 PM,43355.2,21.71
121,03/26/21 05:20:00 PM,43338.7,21.71
122,03/26/21 05:20:10 PM,43322.1,21.71
123,03/26/21 05:20:20 PM,43363.5,21.71
124,03/26/21 05:20:30 PM,43363.5,21.71
125,03/26/21 05:20:40 PM,43334.5,21.71
126,03/26/21 05:20:50 PM,43342.8,21.71
127,03/26/21 05:21:00 PM,43338.7,21.71
128,03/26/21 05:21:10 PM,43338.7,21.71
129,03/26/21 05:21:20 PM,43326.3,21.71
130,03/26/21 05:21:30 PM,43309.7,21.71
131,03/26/21 05:21:40 PM,43380.0,21.71
132,03/26/21 05:21:50 PM,43276.7,21.71
133,03/26/21 05:22:00 PM,43318.0,21.71
134,03/26/21 05:22:10 PM,43355.2,21.71
135,03/26/21 05:22:20 PM,43297.3,21.71
136,03/26/21 05:22:30 PM,43280.8,21.71
137,03/26/21 05:22:40 PM,43297.3,21.71
138,03/26/21 05:22:50 PM,43264.3,21.71
139,03/26/21 05:23:00 PM,43264.3,21.71
140,03/26/21 05:23:10 PM,43264.3,21.71
141,03/26/21 05:23:20 PM,43289.1,21.71
142,03/26/21 05:23:30 PM,43276.7,21.71
143,03/26/21 05:23:40 PM,43247.8,21.71
144,03/26/21 05:23:50 PM,43289.1,21.71
145,03/26/21 05:24:00 PM,43251.9,21.71
146,03/26/21 05:24:10 PM,43223.1,21.71
147,03/26/21 05:24:20 PM,43251.9,21.71
148,03/26/21 05:24:30 PM,43190.2,21.71
149,03/26/21 05:24:40 PM,43219.0,21.71
150,03/26/21 05:24:50 PM,43264.3,21.71
151,03/26/21 05:25:00 PM,43272.6,21.71
152,03/26/21 05:25:10 PM,43260.2,21.71
153,03/26/21 05:25:20 PM,43186.0,21.71
154,03/26/21 05:25:30 PM,43214.9,21.71
155,03/26/21 05:25:40 PM,43214.9,21.71
156,03/26/21 05:25:50 PM,43198.4,21.71
157,03/26/21 05:26:00 PM,43181.9,21.71
158,03/26/21 05:26:10 PM,43161.4,21.71
159,03/26/21 05:26:20 PM,43235.4,21.71
160,03/26/21 05:26:30 PM,43231.3,21.71
161,03/26/21 05:26:40 PM,43219.0,21.71
162,03/26/21 05:26:50 PM,43161.4,21.71
163,03/26/21 05:27:00 PM,43231.3,21.71
164,03/26/21 05:27:10 PM,43169.6,21.71
165,03/26/21 05:27:20 PM,43227.2,21.71
166,03/26/21 05:27:30 PM,43181.9,21.71
167,03/26/21 05:27:40 PM,43181.9,21.71
168,03/26/21 05:27:50 PM,43165.5,21.71
169,03/26/21 05:28:00 PM,43124.4,21.71
170,03/26/21 05:28:10 PM,43165.5,21.71
