"Plot Title: CT_326_overnight"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739326, SEN S/N: 20739326)","Temp, °C (LGR S/N: 20739326, SEN S/N: 20739326)"
1,03/26/21 05:00:00 PM,42284.9,21.89
2,03/26/21 05:00:10 PM,42272.7,21.89
3,03/26/21 05:00:20 PM,42260.6,21.88
4,03/26/21 05:00:30 PM,42232.3,21.89
5,03/26/21 05:00:40 PM,42268.7,21.89
6,03/26/21 05:00:50 PM,42228.2,21.89
7,03/26/21 05:01:00 PM,42264.6,21.89
8,03/26/21 05:01:10 PM,42276.8,21.89
9,03/26/21 05:01:20 PM,42216.1,21.89
10,03/26/21 05:01:30 PM,42187.8,21.89
11,03/26/21 05:01:40 PM,42252.5,21.89
12,03/26/21 05:01:50 PM,42260.6,21.89
13,03/26/21 05:02:00 PM,42199.9,21.88
14,03/26/21 05:02:10 PM,42224.2,21.89
15,03/26/21 05:02:20 PM,42183.8,21.89
16,03/26/21 05:02:30 PM,42183.8,21.89
17,03/26/21 05:02:40 PM,42183.8,21.89
18,03/26/21 05:02:50 PM,42191.9,21.89
19,03/26/21 05:03:00 PM,42179.7,21.88
20,03/26/21 05:03:10 PM,42204.0,21.89
21,03/26/21 05:03:20 PM,42228.2,21.88
22,03/26/21 05:03:30 PM,42199.9,21.89
23,03/26/21 05:03:40 PM,42179.7,21.88
24,03/26/21 05:03:50 PM,42151.5,21.89
25,03/26/21 05:04:00 PM,42163.6,21.88
26,03/26/21 05:04:10 PM,42175.7,21.89
27,03/26/21 05:04:20 PM,42175.7,21.88
28,03/26/21 05:04:30 PM,42159.6,21.89
29,03/26/21 05:04:40 PM,42159.6,21.88
30,03/26/21 05:04:50 PM,42147.5,21.89
31,03/26/21 05:05:00 PM,42143.4,21.88
32,03/26/21 05:05:10 PM,42159.6,21.88
33,03/26/21 05:05:20 PM,42131.4,21.88
34,03/26/21 05:05:30 PM,42119.3,21.88
35,03/26/21 05:05:40 PM,42091.1,21.88
36,03/26/21 05:05:50 PM,42091.1,21.88
37,03/26/21 05:06:00 PM,42103.2,21.88
38,03/26/21 05:06:10 PM,42139.4,21.88
39,03/26/21 05:06:20 PM,42127.3,21.88
40,03/26/21 05:06:30 PM,42099.1,21.88
41,03/26/21 05:06:40 PM,42087.1,21.88
42,03/26/21 05:06:50 PM,42111.2,21.88
43,03/26/21 05:07:00 PM,42075.0,21.88
44,03/26/21 05:07:10 PM,42095.1,21.88
45,03/26/21 05:07:20 PM,42083.1,21.88
46,03/26/21 05:07:30 PM,42010.8,21.88
47,03/26/21 05:07:40 PM,42046.9,21.88
48,03/26/21 05:07:50 PM,41994.7,21.88
49,03/26/21 05:08:00 PM,42071.0,21.88
50,03/26/21 05:08:10 PM,42046.9,21.88
51,03/26/21 05:08:20 PM,42030.8,21.88
52,03/26/21 05:08:30 PM,41982.7,21.88
53,03/26/21 05:08:40 PM,42030.8,21.88
54,03/26/21 05:08:50 PM,42050.9,21.88
55,03/26/21 05:09:00 PM,42042.9,21.88
56,03/26/21 05:09:10 PM,41966.7,21.88
57,03/26/21 05:09:20 PM,42014.8,21.88
58,03/26/21 05:09:30 PM,42014.8,21.88
59,03/26/21 05:09:40 PM,42026.8,21.88
60,03/26/21 05:09:50 PM,41986.7,21.86
61,03/26/21 05:10:00 PM,41998.7,21.86
62,03/26/21 05:10:10 PM,41998.7,21.88
63,03/26/21 05:10:20 PM,42010.8,21.88
64,03/26/21 05:10:30 PM,41950.7,21.86
65,03/26/21 05:10:40 PM,41958.7,21.88
66,03/26/21 05:10:50 PM,41946.7,21.86
67,03/26/21 05:11:00 PM,41934.7,21.86
68,03/26/21 05:11:10 PM,41982.7,21.88
69,03/26/21 05:11:20 PM,41954.7,21.86
70,03/26/21 05:11:30 PM,41942.7,21.86
71,03/26/21 05:11:40 PM,41942.7,21.86
72,03/26/21 05:11:50 PM,41954.7,21.86
73,03/26/21 05:12:00 PM,41930.7,21.88
74,03/26/21 05:12:10 PM,41890.7,21.86
75,03/26/21 05:12:20 PM,41914.7,21.86
76,03/26/21 05:12:30 PM,41926.7,21.86
77,03/26/21 05:12:40 PM,41902.7,21.86
78,03/26/21 05:12:50 PM,41914.7,21.88
79,03/26/21 05:13:00 PM,41890.7,21.88
80,03/26/21 05:13:10 PM,41890.7,21.86
81,03/26/21 05:13:20 PM,41914.7,21.88
82,03/26/21 05:13:30 PM,41874.7,21.86
83,03/26/21 05:13:40 PM,41874.7,21.86
84,03/26/21 05:13:50 PM,41910.7,21.88
85,03/26/21 05:14:00 PM,41886.7,21.88
86,03/26/21 05:14:10 PM,41862.7,21.86
87,03/26/21 05:14:20 PM,41870.7,21.86
88,03/26/21 05:14:30 PM,41870.7,21.86
89,03/26/21 05:14:40 PM,41882.7,21.86
90,03/26/21 05:14:50 PM,41894.7,21.86
91,03/26/21 05:15:00 PM,41870.7,21.86
92,03/26/21 05:15:10 PM,41870.7,21.86
93,03/26/21 05:15:20 PM,41870.7,21.86
94,03/26/21 05:15:30 PM,41854.8,21.86
95,03/26/21 05:15:40 PM,41806.9,21.86
96,03/26/21 05:15:50 PM,41882.7,21.86
97,03/26/21 05:16:00 PM,41842.8,21.86
98,03/26/21 05:16:10 PM,41842.8,21.86
99,03/26/21 05:16:20 PM,41842.8,21.86
100,03/26/21 05:16:30 PM,41842.8,21.88
101,03/26/21 05:16:40 PM,41830.8,21.86
102,03/26/21 05:16:50 PM,41818.9,21.86
103,03/26/21 05:17:00 PM,41890.7,21.86
104,03/26/21 05:17:10 PM,41826.9,21.86
105,03/26/21 05:17:20 PM,41826.9,21.86
106,03/26/21 05:17:30 PM,41803.0,21.86
107,03/26/21 05:17:40 PM,41814.9,21.86
108,03/26/21 05:17:50 PM,41838.8,21.86
109,03/26/21 05:18:00 PM,41814.9,21.86
110,03/26/21 05:18:10 PM,41814.9,21.86
111,03/26/21 05:18:20 PM,41787.0,21.86
112,03/26/21 05:18:30 PM,41826.9,21.86
113,03/26/21 05:18:40 PM,41775.1,21.86
114,03/26/21 05:18:50 PM,41787.0,21.86
115,03/26/21 05:19:00 PM,41763.2,21.86
116,03/26/21 05:19:10 PM,41775.1,21.86
117,03/26/21 05:19:20 PM,41787.0,21.86
118,03/26/21 05:19:30 PM,41759.2,21.85
119,03/26/21 05:19:40 PM,41783.1,21.86
120,03/26/21 05:19:50 PM,41759.2,21.86
121,03/26/21 05:20:00 PM,41759.2,21.86
122,03/26/21 05:20:10 PM,41759.2,21.86
123,03/26/21 05:20:20 PM,41759.2,21.86
124,03/26/21 05:20:30 PM,41735.4,21.86
125,03/26/21 05:20:40 PM,41771.1,21.85
126,03/26/21 05:20:50 PM,41711.6,21.86
127,03/26/21 05:21:00 PM,41695.7,21.86
128,03/26/21 05:21:10 PM,41707.6,21.86
129,03/26/21 05:21:20 PM,41747.3,21.86
