"Plot Title: CT_342_overnight"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739342, SEN S/N: 20739342)","Temp, °C (LGR S/N: 20739342, SEN S/N: 20739342)"
1,03/26/21 05:00:00 PM,46236.5,21.87
2,03/26/21 05:00:10 PM,46170.1,21.88
3,03/26/21 05:00:20 PM,46170.1,21.88
4,03/26/21 05:00:30 PM,46217.5,21.87
5,03/26/21 05:00:40 PM,46174.8,21.87
6,03/26/21 05:00:50 PM,46227.0,21.87
7,03/26/21 05:01:00 PM,46174.8,21.87
8,03/26/21 05:01:10 PM,46189.1,21.87
9,03/26/21 05:01:20 PM,46136.9,21.87
10,03/26/21 05:01:30 PM,46170.1,21.87
11,03/26/21 05:01:40 PM,46151.1,21.87
12,03/26/21 05:01:50 PM,46184.3,21.87
13,03/26/21 05:02:00 PM,46146.4,21.87
14,03/26/21 05:02:10 PM,46146.4,21.87
15,03/26/21 05:02:20 PM,46155.9,21.87
16,03/26/21 05:02:30 PM,46127.4,21.87
17,03/26/21 05:02:40 PM,46136.9,21.87
18,03/26/21 05:02:50 PM,46136.9,21.87
19,03/26/21 05:03:00 PM,46103.8,21.87
20,03/26/21 05:03:10 PM,46118.0,21.87
21,03/26/21 05:03:20 PM,46165.3,21.87
22,03/26/21 05:03:30 PM,46132.2,21.88
23,03/26/21 05:03:40 PM,46155.9,21.88
24,03/26/21 05:03:50 PM,46094.3,21.88
25,03/26/21 05:04:00 PM,46075.4,21.87
26,03/26/21 05:04:10 PM,46089.6,21.87
27,03/26/21 05:04:20 PM,46151.1,21.87
28,03/26/21 05:04:30 PM,46118.0,21.87
29,03/26/21 05:04:40 PM,46113.2,21.87
30,03/26/21 05:04:50 PM,46080.1,21.87
31,03/26/21 05:05:00 PM,46127.4,21.87
32,03/26/21 05:05:10 PM,46080.1,21.87
33,03/26/21 05:05:20 PM,46089.6,21.88
34,03/26/21 05:05:30 PM,46075.4,21.87
35,03/26/21 05:05:40 PM,46070.7,21.87
36,03/26/21 05:05:50 PM,46070.7,21.87
37,03/26/21 05:06:00 PM,46099.1,21.87
38,03/26/21 05:06:10 PM,46132.2,21.88
39,03/26/21 05:06:20 PM,46099.1,21.88
40,03/26/21 05:06:30 PM,46070.7,21.87
41,03/26/21 05:06:40 PM,46056.5,21.87
42,03/26/21 05:06:50 PM,46127.4,21.87
43,03/26/21 05:07:00 PM,46089.6,21.87
44,03/26/21 05:07:10 PM,46094.3,21.87
45,03/26/21 05:07:20 PM,46099.1,21.87
46,03/26/21 05:07:30 PM,46051.8,21.87
47,03/26/21 05:07:40 PM,46037.6,21.87
48,03/26/21 05:07:50 PM,46018.8,21.88
49,03/26/21 05:08:00 PM,46042.4,21.87
50,03/26/21 05:08:10 PM,46014.1,21.87
51,03/26/21 05:08:20 PM,46056.5,21.87
52,03/26/21 05:08:30 PM,46004.6,21.87
53,03/26/21 05:08:40 PM,46014.1,21.87
54,03/26/21 05:08:50 PM,46037.6,21.87
55,03/26/21 05:09:00 PM,45985.8,21.87
56,03/26/21 05:09:10 PM,45985.8,21.87
57,03/26/21 05:09:20 PM,45999.9,21.87
58,03/26/21 05:09:30 PM,46047.1,21.87
59,03/26/21 05:09:40 PM,46066.0,21.87
60,03/26/21 05:09:50 PM,45981.1,21.87
61,03/26/21 05:10:00 PM,46018.8,21.87
62,03/26/21 05:10:10 PM,46056.5,21.87
63,03/26/21 05:10:20 PM,46018.8,21.87
64,03/26/21 05:10:30 PM,45943.4,21.87
65,03/26/21 05:10:40 PM,46028.2,21.87
66,03/26/21 05:10:50 PM,45999.9,21.87
67,03/26/21 05:11:00 PM,45967.0,21.88
68,03/26/21 05:11:10 PM,45999.9,21.87
69,03/26/21 05:11:20 PM,46014.1,21.87
70,03/26/21 05:11:30 PM,46014.1,21.87
71,03/26/21 05:11:40 PM,46009.3,21.87
72,03/26/21 05:11:50 PM,45976.4,21.87
73,03/26/21 05:12:00 PM,45929.3,21.87
74,03/26/21 05:12:10 PM,45976.4,21.87
75,03/26/21 05:12:20 PM,45952.8,21.87
76,03/26/21 05:12:30 PM,45976.4,21.87
77,03/26/21 05:12:40 PM,45971.7,21.87
78,03/26/21 05:12:50 PM,45957.5,21.88
79,03/26/21 05:13:00 PM,45981.1,21.87
80,03/26/21 05:13:10 PM,45971.7,21.87
81,03/26/21 05:13:20 PM,46009.3,21.87
82,03/26/21 05:13:30 PM,46014.1,21.87
83,03/26/21 05:13:40 PM,45981.1,21.87
84,03/26/21 05:13:50 PM,45976.4,21.87
85,03/26/21 05:14:00 PM,45952.8,21.87
86,03/26/21 05:14:10 PM,45971.7,21.87
87,03/26/21 05:14:20 PM,45971.7,21.87
88,03/26/21 05:14:30 PM,45985.8,21.87
89,03/26/21 05:14:40 PM,45952.8,21.87
90,03/26/21 05:14:50 PM,45934.0,21.87
91,03/26/21 05:15:00 PM,45948.1,21.87
92,03/26/21 05:15:10 PM,45915.2,21.87
93,03/26/21 05:15:20 PM,45948.1,21.87
94,03/26/21 05:15:30 PM,45957.5,21.87
95,03/26/21 05:15:40 PM,45938.7,21.87
96,03/26/21 05:15:50 PM,45896.4,21.87
97,03/26/21 05:16:00 PM,45910.5,21.87
98,03/26/21 05:16:10 PM,45919.9,21.87
99,03/26/21 05:16:20 PM,45938.7,21.87
100,03/26/21 05:16:30 PM,45901.1,21.87
101,03/26/21 05:16:40 PM,45873.0,21.87
102,03/26/21 05:16:50 PM,45934.0,21.87
103,03/26/21 05:17:00 PM,45873.0,21.87
104,03/26/21 05:17:10 PM,45896.4,21.88
105,03/26/21 05:17:20 PM,45882.4,21.87
106,03/26/21 05:17:30 PM,45896.4,21.87
107,03/26/21 05:17:40 PM,45896.4,21.87
