"Plot Title: CT_347_overnight"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739347, SEN S/N: 20739347)","Temp, °C (LGR S/N: 20739347, SEN S/N: 20739347)"
1,03/26/21 05:00:00 PM,46134.5,21.68
2,03/26/21 05:00:10 PM,46148.0,21.67
3,03/26/21 05:00:20 PM,46107.5,21.68
4,03/26/21 05:00:30 PM,46125.5,21.67
5,03/26/21 05:00:40 PM,46076.0,21.68
6,03/26/21 05:00:50 PM,46076.0,21.67
7,03/26/21 05:01:00 PM,46161.5,21.68
8,03/26/21 05:01:10 PM,46121.0,21.67
9,03/26/21 05:01:20 PM,46112.0,21.68
10,03/26/21 05:01:30 PM,46112.0,21.67
11,03/26/21 05:01:40 PM,46098.5,21.67
12,03/26/21 05:01:50 PM,46125.5,21.67
13,03/26/21 05:02:00 PM,46058.0,21.67
14,03/26/21 05:02:10 PM,46071.5,21.67
15,03/26/21 05:02:20 PM,46071.5,21.67
16,03/26/21 05:02:30 PM,46067.0,21.68
17,03/26/21 05:02:40 PM,46085.0,21.67
18,03/26/21 05:02:50 PM,46031.0,21.67
19,03/26/21 05:03:00 PM,46044.5,21.67
20,03/26/21 05:03:10 PM,46076.0,21.67
21,03/26/21 05:03:20 PM,46089.5,21.67
22,03/26/21 05:03:30 PM,46089.5,21.68
23,03/26/21 05:03:40 PM,46049.0,21.67
24,03/26/21 05:03:50 PM,46040.0,21.67
25,03/26/21 05:04:00 PM,46071.5,21.67
26,03/26/21 05:04:10 PM,46085.0,21.67
27,03/26/21 05:04:20 PM,46049.0,21.67
28,03/26/21 05:04:30 PM,46044.5,21.67
29,03/26/21 05:04:40 PM,46031.0,21.67
30,03/26/21 05:04:50 PM,46076.0,21.67
31,03/26/21 05:05:00 PM,46013.1,21.68
32,03/26/21 05:05:10 PM,46022.1,21.68
33,03/26/21 05:05:20 PM,46022.1,21.67
34,03/26/21 05:05:30 PM,46035.5,21.68
35,03/26/21 05:05:40 PM,46035.5,21.67
36,03/26/21 05:05:50 PM,46004.1,21.67
37,03/26/21 05:06:00 PM,45999.6,21.67
38,03/26/21 05:06:10 PM,46004.1,21.67
39,03/26/21 05:06:20 PM,46008.6,21.67
40,03/26/21 05:06:30 PM,45977.2,21.68
