"Plot Title: CT_328_overnight"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 20739328, SEN S/N: 20739328)","Temp, °C (LGR S/N: 20739328, SEN S/N: 20739328)"
1,03/26/21 05:00:00 PM,46752.3,21.82
2,03/26/21 05:00:10 PM,46742.8,21.84
3,03/26/21 05:00:20 PM,46719.2,21.82
4,03/26/21 05:00:30 PM,46761.8,21.82
5,03/26/21 05:00:40 PM,46752.3,21.84
6,03/26/21 05:00:50 PM,46742.8,21.82
7,03/26/21 05:01:00 PM,46742.8,21.82
8,03/26/21 05:01:10 PM,46709.8,21.84
9,03/26/21 05:01:20 PM,46733.4,21.82
10,03/26/21 05:01:30 PM,46709.8,21.84
11,03/26/21 05:01:40 PM,46709.8,21.82
12,03/26/21 05:01:50 PM,46667.3,21.84
13,03/26/21 05:02:00 PM,46681.4,21.82
14,03/26/21 05:02:10 PM,46738.1,21.82
15,03/26/21 05:02:20 PM,46714.5,21.84
16,03/26/21 05:02:30 PM,46681.4,21.82
17,03/26/21 05:02:40 PM,46738.1,21.82
18,03/26/21 05:02:50 PM,46728.7,21.82
19,03/26/21 05:03:00 PM,46719.2,21.84
20,03/26/21 05:03:10 PM,46695.6,21.82
21,03/26/21 05:03:20 PM,46695.6,21.84
22,03/26/21 05:03:30 PM,46709.8,21.84
23,03/26/21 05:03:40 PM,46747.6,21.82
24,03/26/21 05:03:50 PM,46686.1,21.84
25,03/26/21 05:04:00 PM,46700.3,21.84
26,03/26/21 05:04:10 PM,46700.3,21.84
27,03/26/21 05:04:20 PM,46667.3,21.84
28,03/26/21 05:04:30 PM,46690.9,21.82
29,03/26/21 05:04:40 PM,46719.2,21.84
30,03/26/21 05:04:50 PM,46705.0,21.84
31,03/26/21 05:05:00 PM,46681.4,21.82
32,03/26/21 05:05:10 PM,46681.4,21.84
33,03/26/21 05:05:20 PM,46672.0,21.84
34,03/26/21 05:05:30 PM,46672.0,21.84
35,03/26/21 05:05:40 PM,46681.4,21.82
36,03/26/21 05:05:50 PM,46686.1,21.84
37,03/26/21 05:06:00 PM,46662.5,21.84
38,03/26/21 05:06:10 PM,46662.5,21.84
39,03/26/21 05:06:20 PM,46639.0,21.82
40,03/26/21 05:06:30 PM,46629.5,21.84
41,03/26/21 05:06:40 PM,46676.7,21.84
42,03/26/21 05:06:50 PM,46653.1,21.84
43,03/26/21 05:07:00 PM,46657.8,21.84
44,03/26/21 05:07:10 PM,46643.7,21.84
45,03/26/21 05:07:20 PM,46643.7,21.82
46,03/26/21 05:07:30 PM,46643.7,21.82
47,03/26/21 05:07:40 PM,46601.3,21.84
48,03/26/21 05:07:50 PM,46672.0,21.84
49,03/26/21 05:08:00 PM,46648.4,21.82
50,03/26/21 05:08:10 PM,46648.4,21.82
51,03/26/21 05:08:20 PM,46639.0,21.84
52,03/26/21 05:08:30 PM,46639.0,21.84
53,03/26/21 05:08:40 PM,46662.5,21.84
54,03/26/21 05:08:50 PM,46653.1,21.84
55,03/26/21 05:09:00 PM,46643.7,21.84
56,03/26/21 05:09:10 PM,46686.1,21.84
57,03/26/21 05:09:20 PM,46629.5,21.84
58,03/26/21 05:09:30 PM,46629.5,21.84
59,03/26/21 05:09:40 PM,46657.8,21.84
60,03/26/21 05:09:50 PM,46634.3,21.82
61,03/26/21 05:10:00 PM,46610.7,21.84
62,03/26/21 05:10:10 PM,46634.3,21.82
63,03/26/21 05:10:20 PM,46596.6,21.84
64,03/26/21 05:10:30 PM,46624.8,21.84
65,03/26/21 05:10:40 PM,46624.8,21.84
66,03/26/21 05:10:50 PM,46615.4,21.84
67,03/26/21 05:11:00 PM,46639.0,21.84
68,03/26/21 05:11:10 PM,46657.8,21.84
69,03/26/21 05:11:20 PM,46601.3,21.84
70,03/26/21 05:11:30 PM,46653.1,21.84
71,03/26/21 05:11:40 PM,46629.5,21.82
72,03/26/21 05:11:50 PM,46620.1,21.82
73,03/26/21 05:12:00 PM,46653.1,21.84
74,03/26/21 05:12:10 PM,46596.6,21.84
75,03/26/21 05:12:20 PM,46676.7,21.84
76,03/26/21 05:12:30 PM,46582.5,21.84
77,03/26/21 05:12:40 PM,46634.3,21.84
78,03/26/21 05:12:50 PM,46596.6,21.84
79,03/26/21 05:13:00 PM,46587.2,21.84
80,03/26/21 05:13:10 PM,46587.2,21.84
81,03/26/21 05:13:20 PM,46610.7,21.84
82,03/26/21 05:13:30 PM,46563.7,21.84
83,03/26/21 05:13:40 PM,46577.8,21.84
84,03/26/21 05:13:50 PM,46563.7,21.84
85,03/26/21 05:14:00 PM,46591.9,21.84
86,03/26/21 05:14:10 PM,46577.8,21.84
87,03/26/21 05:14:20 PM,46606.0,21.84
88,03/26/21 05:14:30 PM,46577.8,21.84
89,03/26/21 05:14:40 PM,46568.4,21.84
90,03/26/21 05:14:50 PM,46606.0,21.84
91,03/26/21 05:15:00 PM,46582.5,21.84
92,03/26/21 05:15:10 PM,46596.6,21.84
93,03/26/21 05:15:20 PM,46596.6,21.82
94,03/26/21 05:15:30 PM,46568.4,21.84
95,03/26/21 05:15:40 PM,46596.6,21.84
96,03/26/21 05:15:50 PM,46549.6,21.84
97,03/26/21 05:16:00 PM,46573.1,21.84
98,03/26/21 05:16:10 PM,46587.2,21.84
99,03/26/21 05:16:20 PM,46544.9,21.84
100,03/26/21 05:16:30 PM,46596.6,21.84
101,03/26/21 05:16:40 PM,46577.8,21.84
102,03/26/21 05:16:50 PM,46554.3,21.84
103,03/26/21 05:17:00 PM,46591.9,21.84
104,03/26/21 05:17:10 PM,46615.4,21.84
105,03/26/21 05:17:20 PM,46544.9,21.84
106,03/26/21 05:17:30 PM,46512.0,21.84
107,03/26/21 05:17:40 PM,46554.3,21.84
108,03/26/21 05:17:50 PM,46535.5,21.84
109,03/26/21 05:18:00 PM,46544.9,21.84
110,03/26/21 05:18:10 PM,46526.1,21.84
111,03/26/21 05:18:20 PM,46512.0,21.84
112,03/26/21 05:18:30 PM,46535.5,21.84
113,03/26/21 05:18:40 PM,46559.0,21.84
114,03/26/21 05:18:50 PM,46526.1,21.84
115,03/26/21 05:19:00 PM,46502.6,21.84
116,03/26/21 05:19:10 PM,46516.7,21.84
117,03/26/21 05:19:20 PM,46516.7,21.84
118,03/26/21 05:19:30 PM,46507.3,21.84
119,03/26/21 05:19:40 PM,46507.3,21.84
120,03/26/21 05:19:50 PM,46530.8,21.84
121,03/26/21 05:20:00 PM,46507.3,21.84
122,03/26/21 05:20:10 PM,46465.1,21.84
123,03/26/21 05:20:20 PM,46512.0,21.84
124,03/26/21 05:20:30 PM,46530.8,21.84
125,03/26/21 05:20:40 PM,46512.0,21.84
126,03/26/21 05:20:50 PM,46530.8,21.84
127,03/26/21 05:21:00 PM,46530.8,21.82
128,03/26/21 05:21:10 PM,46512.0,21.84
129,03/26/21 05:21:20 PM,46488.5,21.84
130,03/26/21 05:21:30 PM,46488.5,21.84
131,03/26/21 05:21:40 PM,46559.0,21.84
132,03/26/21 05:21:50 PM,46465.1,21.84
133,03/26/21 05:22:00 PM,46516.7,21.84
134,03/26/21 05:22:10 PM,46516.7,21.84
135,03/26/21 05:22:20 PM,46516.7,21.84
136,03/26/21 05:22:30 PM,46502.6,21.84
137,03/26/21 05:22:40 PM,46549.6,21.84
138,03/26/21 05:22:50 PM,46483.9,21.82
139,03/26/21 05:23:00 PM,46460.4,21.82
140,03/26/21 05:23:10 PM,46483.9,21.84
141,03/26/21 05:23:20 PM,46469.8,21.84
142,03/26/21 05:23:30 PM,46507.3,21.84
143,03/26/21 05:23:40 PM,46483.9,21.84
144,03/26/21 05:23:50 PM,46497.9,21.84
145,03/26/21 05:24:00 PM,46507.3,21.84
146,03/26/21 05:24:10 PM,46474.5,21.84
147,03/26/21 05:24:20 PM,46465.1,21.82
148,03/26/21 05:24:30 PM,46441.7,21.84
149,03/26/21 05:24:40 PM,46474.5,21.84
150,03/26/21 05:24:50 PM,46474.5,21.84
151,03/26/21 05:25:00 PM,46455.7,21.84
152,03/26/21 05:25:10 PM,46488.5,21.82
153,03/26/21 05:25:20 PM,46502.6,21.84
154,03/26/21 05:25:30 PM,46502.6,21.82
155,03/26/21 05:25:40 PM,46455.7,21.82
156,03/26/21 05:25:50 PM,46465.1,21.84
