DateTime,hour_minute,Depth_mean,Temperature_mean,Salinity_mean
2021-01-15T11:01:30Z,11:1,0.24133333333333334,29.381666666666668,33.459208751666665
2021-01-15T11:02:30Z,11:2,0.26916666666666667,29.385,33.490971701666666
2021-01-15T11:03:30Z,11:3,0.26483333333333337,29.328333333333333,33.60584350166667
2021-01-15T11:04:30Z,11:4,0.24666666666666667,29.259999999999998,33.609134561666664
2021-01-15T11:05:30Z,11:5,0.25616666666666665,29.236666666666665,33.57991964666667
2021-01-15T11:06:30Z,11:6,0.2991666666666667,29.224999999999998,33.596236346666664
2021-01-15T11:07:30Z,11:7,0.28883333333333333,29.193333333333335,33.596740589999996
2021-01-15T11:08:30Z,11:8,0.28,29.161666666666665,33.62113693
2021-01-15T11:09:30Z,11:9,0.2755,29.136666666666667,33.637611891666666
2021-01-15T11:10:30Z,11:10,0.2665,29.113333333333333,33.68335021833333
2021-01-15T11:11:30Z,11:11,0.2693333333333333,29.093333333333334,33.724620353333336
2021-01-15T11:12:30Z,11:12,0.248,29.09166666666667,33.755793555
2021-01-15T11:13:30Z,11:13,0.261,29.083333333333332,33.76550605833333
2021-01-15T11:14:30Z,11:14,0.25833333333333336,29.053333333333335,33.80253433666667
2021-01-15T11:15:30Z,11:15,0.27016666666666667,29.056666666666665,33.788123088333336
2021-01-15T11:16:30Z,11:16,0.2535,29.04,33.80429649166667
2021-01-15T11:17:30Z,11:17,0.24333333333333332,29.03666666666667,33.811032356666665
2021-01-15T11:18:30Z,11:18,0.26166666666666666,29.016666666666666,33.83009393666667
2021-01-15T11:19:30Z,11:19,0.25566666666666665,28.985,33.84539934
2021-01-15T11:20:30Z,11:20,0.25816666666666666,28.983333333333334,33.83949257
2021-01-15T11:21:30Z,11:21,0.2685,29.011666666666667,33.848427975
2021-01-15T11:22:30Z,11:22,0.27166666666666667,28.99,33.83695332833333
2021-01-15T11:23:30Z,11:23,0.2841666666666667,28.97,33.85168350166667
2021-01-15T11:24:30Z,11:24,0.25966666666666666,28.946666666666665,33.859473083333334
2021-01-15T11:25:30Z,11:25,0.279,28.911666666666665,33.87663292166667
2021-01-15T11:26:30Z,11:26,0.29483333333333334,28.911666666666665,33.88485102666667
2021-01-15T11:27:30Z,11:27,0.2803333333333333,28.901666666666667,33.89799796
2021-01-15T11:28:30Z,11:28,0.2765,28.898333333333333,33.91076722
2021-01-15T11:29:30Z,11:29,0.2803333333333333,29.009999999999998,33.83545533333333
2021-01-15T11:30:30Z,11:30,0.2775,28.943333333333335,33.875071675
2021-01-15T11:31:30Z,11:31,0.26616666666666666,28.85333333333333,33.922484595
2021-01-15T11:32:30Z,11:32,0.26233333333333336,28.875,33.92901204
2021-01-15T11:33:30Z,11:33,0.2775,28.871666666666666,33.94783831666667
2021-01-15T11:34:30Z,11:34,0.277,28.88,33.95123698166667
2021-01-15T11:35:30Z,11:35,0.2748333333333334,28.881666666666668,33.935770875
2021-01-15T11:36:30Z,11:36,0.275,28.881666666666668,33.939606395
2021-01-15T11:37:30Z,11:37,0.2895,28.89,33.913419825
2021-01-15T11:38:30Z,11:38,0.2793333333333333,28.89333333333333,33.91869984
2021-01-15T11:39:30Z,11:39,0.26916666666666667,28.886666666666667,33.93331434666667
2021-01-15T11:40:30Z,11:40,0.28833333333333333,28.916666666666668,33.95430494833333
2021-01-15T11:41:30Z,11:41,0.27183333333333337,29.031666666666666,33.956725315
2021-01-15T11:42:30Z,11:42,0.26283333333333336,29.06,33.96467358833333
2021-01-15T11:43:30Z,11:43,0.28500000000000003,29.035,33.994569095
2021-01-15T11:44:30Z,11:44,0.2881666666666667,29.026666666666667,33.990572156666666
2021-01-15T11:45:30Z,11:45,0.26916666666666667,29.025000000000002,33.997816265
2021-01-15T11:46:30Z,11:46,0.2846666666666667,28.983333333333334,34.028035951666666
2021-01-15T11:47:30Z,11:47,0.31516666666666665,28.961666666666666,34.00814840666666
2021-01-15T11:48:30Z,11:48,0.277,28.943333333333335,33.99639242333333
2021-01-15T11:49:30Z,11:49,0.288,28.966666666666665,33.981434078333336
2021-01-15T11:50:30Z,11:50,0.301,28.981666666666666,33.95702376
2021-01-15T11:51:30Z,11:51,0.2836666666666667,28.986666666666665,33.960061511666666
2021-01-15T11:52:30Z,11:52,0.288,28.948333333333334,33.953789745
2021-01-15T11:53:30Z,11:53,0.30366666666666664,28.975,33.934279715
2021-01-15T11:54:30Z,11:54,0.29083333333333333,28.97833333333333,33.932456189999996
2021-01-15T11:55:30Z,11:55,0.30383333333333334,28.976666666666667,33.92650561833333
2021-01-15T11:56:30Z,11:56,0.30633333333333335,28.993333333333332,33.955878068333334
2021-01-15T11:57:30Z,11:57,0.3165,29.003333333333334,33.93119864
2021-01-15T11:58:30Z,11:58,0.31566666666666665,28.998333333333335,33.948489781666666
2021-01-15T11:59:30Z,11:59,0.30283333333333334,29.003333333333334,33.94164839
2021-01-15T12:00:30Z,12:0,0.32033333333333336,29.031666666666666,33.91328720833333
2021-01-15T12:01:30Z,12:1,0.31216666666666665,29.044999999999998,33.92746704666666
2021-01-15T12:02:30Z,12:2,0.2775,29.078333333333333,33.902727065
2021-01-15T12:03:30Z,12:3,0.31183333333333335,29.108333333333334,33.865571515
2021-01-15T12:04:30Z,12:4,0.30466666666666664,29.086666666666666,33.891893225
2021-01-15T12:05:30Z,12:5,0.301,29.073333333333334,33.907384175
2021-01-15T12:06:30Z,12:6,0.2835,29.066666666666666,33.947336521666664
2021-01-15T12:07:30Z,12:7,0.33516666666666667,29.103333333333335,33.934547826666666
2021-01-15T12:08:30Z,12:8,0.312,29.064999999999998,33.99925764166667
2021-01-15T12:09:30Z,12:9,0.30516666666666664,29.201666666666668,33.91936961
2021-01-15T12:10:30Z,12:10,0.31233333333333335,29.26,33.883604315
2021-01-15T12:11:30Z,12:11,0.30116666666666664,29.206666666666667,33.93622568666667
2021-01-15T12:12:30Z,12:12,0.31066666666666665,29.168333333333333,33.943525836666666
2021-01-15T12:13:30Z,12:13,0.31216666666666665,29.105,33.979071143333336
2021-01-15T12:14:30Z,12:14,0.32283333333333336,29.261666666666667,33.86596684833333
2021-01-15T12:15:30Z,12:15,0.33333333333333337,29.31,33.821972173333336
2021-01-15T12:16:30Z,12:16,0.32,29.301666666666666,33.82180962333334
2021-01-15T12:17:30Z,12:17,0.32233333333333336,29.331666666666667,33.792450718333335
2021-01-15T12:18:30Z,12:18,0.30816666666666664,29.336666666666666,33.79990961
2021-01-15T12:19:30Z,12:19,0.30983333333333335,29.351666666666667,33.780050935000006
2021-01-15T12:20:30Z,12:20,0.31383333333333335,29.343333333333334,33.787559494999996
2021-01-15T12:21:30Z,12:21,0.32366666666666666,29.371666666666666,33.73585713166667
2021-01-15T12:22:30Z,12:22,0.32716666666666666,29.38,33.757935018333335
2021-01-15T12:23:30Z,12:23,0.3045,29.313333333333333,33.81856185666667
2021-01-15T12:24:30Z,12:24,0.3115,29.24833333333333,33.879790121666666
2021-01-15T12:25:30Z,12:25,0.32033333333333336,29.188333333333333,33.92002696
2021-01-15T12:26:30Z,12:26,0.31483333333333335,29.136666666666667,33.945727840000004
2021-01-15T12:27:30Z,12:27,0.30433333333333334,29.376666666666665,33.82279152666666
2021-01-15T12:28:30Z,12:28,0.31733333333333336,29.433333333333334,33.832374048333335
2021-01-15T12:29:30Z,12:29,0.31516666666666665,29.41166666666667,33.87738619666666
2021-01-15T12:30:30Z,12:30,0.31433333333333335,29.46666666666667,33.82158518666667
2021-01-15T12:31:30Z,12:31,0.3328333333333333,29.416666666666668,33.839703675
2021-01-15T12:32:30Z,12:32,0.32133333333333336,29.426666666666666,33.838192811666666
2021-01-15T12:33:30Z,12:33,0.32366666666666666,29.398333333333333,33.85153928333333
2021-01-15T12:34:30Z,12:34,0.3305,29.475,33.76630701
2021-01-15T12:35:30Z,12:35,0.32066666666666666,29.511666666666667,33.75813437
2021-01-15T12:36:30Z,12:36,0.3285,29.485,33.771912201666666
2021-01-15T12:37:30Z,12:37,0.325,29.38,33.801245918333336
2021-01-15T12:38:30Z,12:38,0.33616666666666667,29.488333333333333,33.82186668833333
2021-01-15T12:39:30Z,12:39,0.3443333333333333,29.581666666666667,33.76062391833333
2021-01-15T12:40:30Z,12:40,0.32483333333333336,29.586666666666666,33.753865829999995
2021-01-15T12:41:30Z,12:41,0.3275,29.615000000000002,33.71865766333333
2021-01-15T12:42:30Z,12:42,0.37033333333333335,29.643333333333334,33.681874065
2021-01-15T12:43:30Z,12:43,0.32666666666666666,29.65,33.69419798
2021-01-15T12:44:30Z,12:44,0.33266666666666667,29.655,33.37758060833333
2021-01-15T12:45:30Z,12:45,0.35383333333333333,29.63,33.229364911666664
2021-01-15T12:46:30Z,12:46,0.3473333333333333,29.52166666666667,33.29721799
2021-01-15T12:47:30Z,12:47,0.3476666666666667,29.58,33.58519750333333
2021-01-15T12:48:30Z,12:48,0.3501666666666667,29.565,33.64371154166667
2021-01-15T12:49:30Z,12:49,0.33616666666666667,29.598333333333333,33.660825305
2021-01-15T12:50:30Z,12:50,0.37533333333333335,29.673333333333332,33.627612236666664
2021-01-15T12:51:30Z,12:51,0.3616666666666667,29.61,33.667473715
2021-01-15T12:52:30Z,12:52,0.367,29.738333333333333,33.617306703333334
2021-01-15T12:53:30Z,12:53,0.378,29.715,33.63083112333334
2021-01-15T12:54:30Z,12:54,0.3745,29.593333333333334,33.67043779833334
2021-01-15T12:55:30Z,12:55,0.33816666666666667,29.395,33.788537928333334
2021-01-15T12:56:30Z,12:56,0.3595,29.638333333333335,32.39295064
2021-01-15T12:57:30Z,12:57,0.37433333333333335,29.678333333333335,33.67228130666667
2021-01-15T12:58:30Z,12:58,0.3476666666666667,29.651666666666667,33.706289123333335
2021-01-15T12:59:30Z,12:59,0.36,29.666666666666664,33.68205690333333
2021-01-15T13:00:30Z,13:0,0.377,29.623333333333335,33.71239923333333
2021-01-15T13:01:30Z,13:1,0.33283333333333337,29.59,33.734021795
2021-01-15T13:02:30Z,13:2,0.36416666666666664,29.615,33.724741376666664
2021-01-15T13:03:30Z,13:3,0.38783333333333336,29.58,33.74322683333333
2021-01-15T13:04:30Z,13:4,0.3645,29.308333333333334,33.845772079999996
2021-01-15T13:05:30Z,13:5,0.36033333333333334,29.383333333333333,33.79732091666666
2021-01-15T13:06:30Z,13:6,0.38283333333333336,29.308333333333334,33.827095971666665
2021-01-15T13:07:30Z,13:7,0.378,29.22,33.864160246666664
2021-01-15T13:08:30Z,13:8,0.3535,29.218333333333334,33.85766608666667
2021-01-15T13:09:30Z,13:9,0.37366666666666665,29.168333333333333,33.87982796833333
2021-01-15T13:10:30Z,13:10,0.394,29.35666666666667,33.897041101666666
2021-01-15T13:11:30Z,13:11,0.36483333333333334,29.468333333333334,33.876672275000004
2021-01-15T13:12:30Z,13:12,0.3625,29.345,33.91400688833333
2021-01-15T13:13:30Z,13:13,0.4171666666666667,29.446666666666665,33.875986645
2021-01-15T13:14:30Z,13:14,0.37933333333333336,29.735,33.787530946666664
2021-01-15T13:15:30Z,13:15,0.3685,29.825,33.73066782833334
2021-01-15T13:16:30Z,13:16,0.3745,29.848333333333333,33.71002600833334
2021-01-15T13:17:30Z,13:17,0.39666666666666667,29.731666666666666,33.72824755833334
2021-01-15T13:18:30Z,13:18,0.37333333333333335,29.761666666666667,33.704005795
2021-01-15T13:19:30Z,13:19,0.368,29.778333333333332,33.666616624999996
2021-01-15T13:20:30Z,13:20,0.36983333333333335,29.755,33.665951193333335
2021-01-15T13:21:30Z,13:21,0.38266666666666665,29.58,33.69012006166667
2021-01-15T13:22:30Z,13:22,0.3745,29.596666666666668,33.70910758
2021-01-15T13:23:30Z,13:23,0.4058333333333333,29.525,33.712725576666664
2021-01-15T13:24:30Z,13:24,0.38066666666666665,29.59,28.914361105
2021-01-15T13:25:30Z,13:25,0.375,29.721666666666668,33.58910066
2021-01-15T13:26:30Z,13:26,0.3825,29.678333333333335,33.57732639
2021-01-15T13:27:30Z,13:27,0.39516666666666667,29.748333333333335,33.527547741666666
2021-01-15T13:28:30Z,13:28,0.36966666666666664,29.758333333333333,33.47394179166667
2021-01-15T13:29:30Z,13:29,0.38916666666666666,29.751666666666665,33.40426343833333
2021-01-15T13:30:30Z,13:30,0.37933333333333336,29.725,33.383257465
2021-01-15T13:31:30Z,13:31,0.38266666666666665,29.778333333333332,33.329727775
2021-01-15T13:32:30Z,13:32,0.4036666666666667,29.79,33.26944674166667
2021-01-15T13:33:30Z,13:33,0.42083333333333334,29.775,33.24809197
